tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
JUDSUPETT16000005,2016-08-01,ITT FOR THE INTEGRATED TERM CONTRACT FOR MAINTENANCE OF MECHANICAL AND ELECTRICAL SYSTEMS AND BUILDING WORKS AT PREMISES OF THE FAMILY JUSTICE COURTS FOR A PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ONE (1) YEAR,Judiciary-Supreme Court,1610250,Awarded to Suppliers,ENGIE SERVICES SINGAPORE PTE. LTD.
JUDSUPETT16000006,2016-09-30,PROVISION OF CLEANING SERVICES FOR THE SUPREME COURT FOR A PERIOD OF THREE (3) YEARS AND EIGHTEEN (18) DAYS WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS,Judiciary-Supreme Court,6442711,Awarded to Suppliers,WEISHEN INDUSTRIAL SERVICES PTE LTD
JUDSUPETT16000007,2016-09-23,PROVISION OF HORTICULTURE AND HYDROCULTURE SERVICES FOR THE SUPREME COURT FOR A PERIOD OF THREE (3) YEARS WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS,Judiciary-Supreme Court,290784,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
JUDSUPETT16000008,2016-11-28,INVITATION TO TENDER FOR THE PROVISION OF MANPOWER SERVICES TO MANAGE AND OPERATE THE SUPREME COURT LIBRARY FOR A PERIOD OF THREE (3) YEARS WITH AN OPTION TO EXTEND FOR AN ADDITIONAL ONE (1) YEAR,Judiciary-Supreme Court,886032,Awarded to Suppliers,KELLY SERVICES (SINGAPORE) PTE. LTD.
JUDSUPETT16000009,2016-11-28,THE PROVISION OF PROVISION OF DESIGN AND PRODUCTION SERVICES FOR THE ONE JUDICIARY ANNUAL REPORT 2016,Judiciary-Supreme Court,76850,Awarded to Suppliers,XOD BOX PTE. LTD.
JUDSUPETT16000014,2017-04-11,INVITATION TO TENDER FOR SECURITY ENHANCEMENT WORKS (STRUCTURAL HARDENING) TO SUPREME COURT BUILDING,Judiciary-Supreme Court,4716453,Awarded to Suppliers,W'RAY CONSTRUCTION PTE. LTD.
JUDSUPETT16000017,2017-02-07,PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES FOR DESIGN AND PLANNING FOR ADDITION & ALTERATION WORKS IN SUPREME COURT BUILDING,Judiciary-Supreme Court,72000,Awarded to Suppliers,BCM CONSULTANTS PTE LTD
JUDSUPETT16000017,2017-02-07,PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES FOR DESIGN AND PLANNING FOR ADDITION & ALTERATION WORKS IN SUPREME COURT BUILDING,Judiciary-Supreme Court,70000,Awarded to Suppliers,OGP KONSULT PTE. LTD.
JUDSUPETT16000017,2017-02-07,PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES FOR DESIGN AND PLANNING FOR ADDITION & ALTERATION WORKS IN SUPREME COURT BUILDING,Judiciary-Supreme Court,360000,Awarded to Suppliers,RED BEAN ARCHITECTS
JUDSUPETT16000017,2017-02-07,PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES FOR DESIGN AND PLANNING FOR ADDITION & ALTERATION WORKS IN SUPREME COURT BUILDING,Judiciary-Supreme Court,120000,Awarded to Suppliers,UNIPAC CONSULTING ENGINEERS LLP
JUDSUPETT16000018,2017-04-10,"PROVISION OF COMPREHENSIVE SECURITY SERVICES TO THE SUPREME COURT BUILDING, THE FAMILY JUSTICE COURTS BUILDING AND THE FAMILY JUSTICE COURTS OFFICES IN MND COMPLEX FOR A PERIOD OF THREE (3) YEARS FROM THE DATE OF COMMENCEMENT OF SUCH SERVICES AS STATED IN THE LETTER OF ACCEPTANCE, WITH AN OPTION FOR THE GOVERNMENT TO EXTEND THE CONTRACT FOR ANOTHER TWO (2) YEARS UPON THE EXPIRY OF THE INITIAL TERM OF THE CONTRACT",Judiciary-Supreme Court,29662308,Awarded to Suppliers,CERTIS CISCO AUXILIARY POLICE FORCE PTE. LTD.
JUDSUPETT16000019,2017-02-08,INVITATION TO TENDER FOR THE PROVISION OF OFFSITE DATA STORAGE SERVICES FOR SUPREME COURT OF SINGAPORE AND FAMILY JUSTICE COURTS FOR A PERIOD OF FIVE (5) YEARS.,Judiciary-Supreme Court,113472,Awarded to Suppliers,Crown Worldwide Pte Ltd
JUDSUPETT17000001,2017-04-20,PROVISION OF MANAGING AGENT SERVICES FOR THE SUPREME COURT AND THE FAMILY JUSTICE COURTS FOR A PERIOD OF THREE (3) YEARS AND SIXTEEN (16) DAYS WITH AN OPTION TO EXTEND FOR ANOTHER THREE (3) YEARS.,Judiciary-Supreme Court,3143199,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
JUDSUPETT17000002,2017-06-01,INVITATION TO TENDER FOR REPAIR AND REPAINTING WORKS FOR THE SUPREME COURT BUILDING,Judiciary-Supreme Court,210901,Awarded to Suppliers,ISOTEAM C&P PTE. LTD.
JUDSUPETT17000003,2017-06-19,INVITATION TO TENDER FOR THE PROVISION OF EVENT MANAGEMENT SERVICES FOR SUPREME COURT AND FAMILY JUSTICE COURTS,Judiciary-Supreme Court,612480,Awarded to Suppliers,ANTHOLOGY PTE. LTD.
JUDSUPETT17000004,2017-08-07,Invitation To Tender For Provision Of Integrated Maintenance Services For The Mechanical And Electrical Systems Of The Supreme Court And The Family Justice Courts For A Period Of Three (3) Years And Twelve (12) Days With An Option To Extend For Another Two (2) Years,Judiciary-Supreme Court,1986000,Awarded to Suppliers,ENGIE SERVICES SINGAPORE PTE. LTD.
JUDSUPETT17000004,2017-08-07,Invitation To Tender For Provision Of Integrated Maintenance Services For The Mechanical And Electrical Systems Of The Supreme Court And The Family Justice Courts For A Period Of Three (3) Years And Twelve (12) Days With An Option To Extend For Another Two (2) Years,Judiciary-Supreme Court,14665086,Awarded to Suppliers,SODEXO KIM YEW PTE. LTD.
