tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
LAWHQ0ETT16000006,2016-08-15,INVITATION TO TENDER FOR THE PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES FOR THE DEMOLITION OF PEARLS CENTRE,Ministry of Law-Ministry Headquarter,175950,Awarded to Suppliers,JPL CONSULTANTS PTE. LTD.
LAWHQ0ETT16000007,2016-07-04,Provision of Multi-Disciplinary Consultancy Services for the Proposed Addition and Alteration Works to Red Dot Building at 28 Maxwell Road,Ministry of Law-Ministry Headquarter,1375000,Awarded to Suppliers,W ARCHITECTS PTE. LTD.
LAWHQ0ETT16000010,2016-06-29,INVITATION TO TENDER FOR THE DEMOLITION OF VACANT STATE PROPERTIES AT 27 & 31 MOUNT VERNON ROAD (FORMER THE HILL LODGE AT MOUNT VERNON AND SPCA),Ministry of Law-Ministry Headquarter,440322,Awarded to Suppliers,Hao Da Pte Ltd
LAWHQ0ETT16000011,2016-09-27,Invitation Of Tender For The Demolition Of State Property At MD 4(Former Seng Lee Florist)At Lorong Lada Hitam,Ministry of Law-Ministry Headquarter,203000,Awarded to Suppliers,LEADS ENGINEERING (S) PTE LTD
LAWHQ0ETT16000012,2017-01-03,"Invitation to Tender for a contractor to conceptualise, develop and produce skits on conflict management and resolution for primary and secondary schools; and to stage the skits at the schools",Ministry of Law-Ministry Headquarter,49300,Awarded to Suppliers,THE MAGIC AVENUE LLP
LAWHQ0ETT16000013,2016-10-11,Invitation to Tender for the Demolition of State Properties at 620 and 620A Toa Payoh Lorong 1 and Electrical Substation at Pasir Panjang Road,Ministry of Law-Ministry Headquarter,207000,Awarded to Suppliers,AIK SUN DEMOLITION & ENGINEERING PTE LTD
LAWHQ0ETT16000014,2017-01-18,Invitation To Tender For The Demolition Of State Properties At 320 To 344 Circuit Road,Ministry of Law-Ministry Headquarter,121000,Awarded to Suppliers,AIK SUN DEMOLITION & ENGINEERING PTE LTD
LAWHQ0ETT16000015,2017-02-13,"Invitation To Tender For The Demolition Of State Properties At 5 Towner Road, 18 McNair Road, 2 Numbers Of Ancillary Blocks Of 94 McNair Road And 16 King George's Avenue With An Option To Demolish 94 McNair Road",Ministry of Law-Ministry Headquarter,287825,Awarded to Suppliers,Hao Da Pte Ltd
LAWHQ0ETT16000016,2017-01-13,Term Contract For Valuation And Auctioneering Services For Assets Seized By The IPTO For A Period Of 2 Years With An Option To Extend For Another 1 Year,Ministry of Law-Ministry Headquarter,0,Awarded to No Suppliers,na
LAWHQ0ETT16000018,2017-03-20,Invitation to Tender for Online Analytics Services,Ministry of Law-Ministry Headquarter,187734,Awarded to Suppliers,DIGIMIND PTE. LTD.
LAWHQ0ETT17000001,2017-11-08,"Supply, Design, Delivery, Installation, Configuration, Agile Development, Testing, Training, Data Conversion, Security Audit and Commissioning of a Fully Operational Insolvency Case Management Platform and Portals with An Option for Maintenance and Support, Enhancement and Additional Training and Services.",Ministry of Law-Ministry Headquarter,7205717,Awarded to Suppliers,NCS PTE. LTD.
LAWHQ0ETT17000002,2017-06-19,INVITATION TO TENDER (ITT) FOR THE PROPOSED ADDITION AND ALTERATION WORKS TO RED DOT BUILDING AT 28 MAXWELL ROAD,Ministry of Law-Ministry Headquarter,17060000,Awarded to Suppliers,GUAN HO CONSTRUCTION CO (PTE) LTD
LAWHQ0ETT17000003,2017-07-20,"We are inviting tenderers to provide Valuation and Auctioneering Services for Goods Seized by IPTO for a Period of Two (2) Years with an Option to Extend for another One (1) Year (hereinafter referred to as Services). These are goods seized by IPTO, and the appointed Tenderer is to conduct the valuation of these items, followed by their auction and sale.",Ministry of Law-Ministry Headquarter,20220,Awarded to Suppliers,GOINDUSTRY DOVEBID (S) PTE. LTD
LAWHQ0ETT17000004,2017-10-25,Invitation To Tender For Application and System Software Maintenance and Support For Ministry of Law,Ministry of Law-Ministry Headquarter,9409129.46,Awarded to Suppliers,NCS PTE. LTD.
