tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
CDVFDMETT15000053,2015-11-09,Invitation to Tender for the Provision of Triple P Providers (Levels 2 and 3),Ministry of Social and Family Development - Family Development Group,319200,Awarded to Suppliers,UNLEASH & SOAR
CDVFDMETT15000055,2015-12-31,REQUEST FOR PROPOSAL (RFP) FOR THE STUDY ON DIVORCED AND WIDOWED SENIORS IN SINGAPORE,Ministry of Social and Family Development - Family Development Group,101330,Awarded to Suppliers,FEI YUE COMMUNITY SERVICES
CDVFDMETT15000058,2016-01-29,INVITATION TO TENDER FOR THE PROVISION OF SERVICES FOR THE SOCIAL DEVELOPMENT NETWORK SINGLES CELEBRATION 2016,Ministry of Social and Family Development - Family Development Group,28000,Awarded to Suppliers,ASIA PR WERKZ PTE. LTD.
CDVFDMETT15000058,2016-01-29,INVITATION TO TENDER FOR THE PROVISION OF SERVICES FOR THE SOCIAL DEVELOPMENT NETWORK SINGLES CELEBRATION 2016,Ministry of Social and Family Development - Family Development Group,46761,Awarded to Suppliers,CITY HOTELS PTE. LTD.
CDVFDMETT15000058,2016-01-29,INVITATION TO TENDER FOR THE PROVISION OF SERVICES FOR THE SOCIAL DEVELOPMENT NETWORK SINGLES CELEBRATION 2016,Ministry of Social and Family Development - Family Development Group,189815,Awarded to Suppliers,SINGLE POINT OF CONTACT PTE. LTD.
CDVFDMETT15000059,2016-03-24,Provision of Public Relations Service(s),Ministry of Social and Family Development - Family Development Group,582120,Awarded to Suppliers,HILL & KNOWLTON (SEA) PTE LTD
CDVFDMETT15000060,2016-04-12,Invitation to Tender for the Provision of Services to Organise Families for Life Picnics in 2016-2017,Ministry of Social and Family Development - Family Development Group,756300,Awarded to Suppliers,AUX MEDIA GROUP PTE. LTD.
CDVFDMETT16000001,2016-08-18,REQUEST FOR PROPOSAL (RFP) FOR THE EVALUATION STUDY ON DIVORCE SUPPORT PROGRAMMES,Ministry of Social and Family Development - Family Development Group,247074,Awarded to Suppliers,SRINIVASAN CHOKKANATHAN
CDVFDMETT16000003,2016-04-18,Invitation to Tender for the Provision of Event Management for Family Development Group,Ministry of Social and Family Development - Family Development Group,105000,Awarded to Suppliers,APE WORKS PTE. LTD.
CDVFDMETT16000003,2016-04-18,Invitation to Tender for the Provision of Event Management for Family Development Group,Ministry of Social and Family Development - Family Development Group,6360,Awarded to Suppliers,CARE (CARE ADVISORS RECRUITMENT ENTERPRISE) PTE. LTD.
CDVFDMETT16000003,2016-04-18,Invitation to Tender for the Provision of Event Management for Family Development Group,Ministry of Social and Family Development - Family Development Group,7200,Awarded to Suppliers,SHATEC INSTITUTES PTE. LTD.
CDVFDMETT16000004,2016-04-29,"Invitation to Tender for the Provision of Storage, Inventory Management and Delivery Services",Ministry of Social and Family Development - Family Development Group,153000,Awarded to Suppliers,UI-LI PRINT & SERVICES
CDVFDMETT16000005,2016-06-17,Provision of Digital Content Management Services for Families for Life,Ministry of Social and Family Development - Family Development Group,819600,Awarded to Suppliers,CARBON INTERACTIVE PTE. LTD.
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,20400,Awarded to Suppliers,COMPASS LIFE
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,19600,Awarded to Suppliers,CONNECT CONSULTANCY & TRAINING
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,5680,Awarded to Suppliers,En Community Services Society
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,6900,Awarded to Suppliers,METHODIST WELFARE SERVICES
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,14800,Awarded to Suppliers,PROWIZ ASIA PTE. LTD.
CDVFDMETT16000006,2016-07-11,Invitation to Tender for the Provision of Triple P (Level 4 Group Teen) Providers,Ministry of Social and Family Development - Family Development Group,16200,Awarded to Suppliers,UNLEASH & SOAR
CDVFDMETT16000008,2016-09-22,"Provision of Curriculum Development, Training and Evaluation Services for a Programme Supporting Early Marriages",Ministry of Social and Family Development - Family Development Group,424700,Awarded to Suppliers,WONG YUH JU
