tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
HLTHQ0ETT14000111,2015-02-05,"INVITATION TO TENDER FOR INSTRUMENTATION AND MONITORING WORKS FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,678245,Awarded to Suppliers,GROUND INSTRUMENTATION & ENGINEERING PTE. LTD.
HLTHQ0ETT14000117,2015-02-24,"Proposed Development of Two (2) Nursing Homes at Chai Chee Street and at Henderson Road, Singapore; Contract A-Proposed Development of a 11-storey nursing home at Chai Chee Street and Contract B-Proposed Development of a 5-storey nursing home with ancillary facilities and additions and alterations works to the exisitng Moral Welfare Home involving new slip road, new boundary wall, new carpark lots and relocation of bin centre at Henderson Road (Bkt Merah)",Ministry of Health-Ministry Headquarter,47782294,Awarded to Suppliers,KIAN HIAP CONSTRUCTION PTE LTD
HLTHQ0ETT14000120,2015-02-16,"INVITATION TO TENDER FOR INSTRUMENTATION AND MONITORING WORKS FOR THE PROPOSED 19-STOREY COMMUNITY HOSPITAL INCLUDING THE CAMPUS LOGISTICS CENTRE, OFFICES WITH 4 BASEMENTS ON LOT 03337V MK01 (PT) AT SINGAPORE GENERAL HOSPITAL ALONG JALAN BUKIT MERAH & KAMPONG BAHRU ROAD (BUKIT MERAH PLANNING AREA)",Ministry of Health-Ministry Headquarter,1672647,Awarded to Suppliers,FOSTA PTE. LTD.
HLTHQ0ETT14000122,2015-04-20,INVITATION TO TENDER NOMINATED SUB-CONTRACT FOR SUPPLY AND INSTALLATION OF AIR CONDITIONING AND MECHANICAL VENTILATION SERVICES FOR THE PROPOSED DEVELOPMENT OF THE CHANGI GENERAL HOSPITAL MEDICAL CENTRE WITH BASEMENT AND CARPARKS FOR CGH ON LOTS 06894M MK 28 AT SIMEI STREET 3 (TAMPINES),Ministry of Health-Ministry Headquarter,14688000,Awarded to Suppliers,"L & K ENGINEERING CO., LTD (SINGAPORE BRANCH)"
HLTHQ0ETT14000123,2015-04-14,"NOMINATED SUB-CONTRACT TENDER FOR DESIGN, SUPPLY AND INSTALLATION OF ALUMINIUM AND GLAZING EXTERIOR FACADE WORKS FOR PROPOSED 10 STOREY DEVELOPMENT OF SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,7278591,Awarded to Suppliers,POSITIVE ENGINEERING PTE LTD
HLTHQ0ETT14000125,2015-05-20,Demolition of Existing Pathology Building & Associated Works at Outram Medical Campus,Ministry of Health-Ministry Headquarter,440000,Awarded to Suppliers,SIN GUAN TECK ENGINEERING PTE. LTD.
HLTHQ0ETT14000126,2015-03-30,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT FOR SUPPLY AND INSTALLATION OF LIFT AND ESCALATOR FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,9552600,Awarded to Suppliers,KONE PTE LTD
HLTHQ0ETT14000131,2015-02-03,"The Proposed Retrofitting, Addition And Alteration Works To Alexandra Hospital",Ministry of Health-Ministry Headquarter,27880000,Awarded to Suppliers,SUNRAY WOODCRAFT CONSTRUCTION PTE LTD
HLTHQ0ETT14000134,2015-03-18,"THE PROVISION OF MULTI-DISCIPLINARY SITE SUPERVISORY SERVICES FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,9225000,Awarded to Suppliers,CONSTRUCTION PROFESSIONALS PTE. LTD.
HLTHQ0ETT14000135,2015-02-02,INVITATION TO TENDER FOR PROPOSED CONSTRUCTION OF COVERED LINKWAYS CUM SHELTERED CARPARK AT EXISTING COLLEGE OF MEDICINE BUILDING ON LOT 04063T MK 01 AT 16 COLLEGE ROAD FOR THE MINISTRY OF HEALTH (MOH),Ministry of Health-Ministry Headquarter,320800,Awarded to Suppliers,PAN MASTER CRAFT CONSTRUCTION PTE. LTD.
HLTHQ0ETT14000136,2015-03-10,"The SG50 Seniors Package is to appreciate the seniors of Singapore for their contributions towards nation-building as Singapore celebrates the golden jubilee in 2015. It would comprise a time-limited package of privileges and benefits for seniors. Key components include : 1) Public Relations and Media Management, 2) Media Planning and Media Buying, 3) Online Platform and 4) Mass Publicity Efforts and Collaterals.",Ministry of Health-Ministry Headquarter,2137324.03,Awarded to Suppliers,MANDATE COMMUNICATIONS (S) PTE. LTD.
HLTHQ0ETT14000139,2015-05-04,"INVITATION TO TENDER FOR PILING WORKS FOR THE PROPOSED 19-STOREY COMMUNITY HOSPITAL INCLUDING THE CAMPUS LOGISTICS CENTRE, OFFICES WITH 4 BASEMENTS ON LOT 03337V MK01 (PT) AT SINGAPORE GENERAL HOSPITAL ALONG JALAN BUKIT MERAH & KAMPONG BAHRU ROAD (BUKIT MERAH PLANNING AREA)",Ministry of Health-Ministry Headquarter,32228000,Awarded to Suppliers,RESOURCE PILING PTE LTD
HLTHQ0ETT14000140,2015-02-27,"INTEGRATED TERM CONTRACT FOR MAINTENANCE OF MECHANICAL, ELECTRICAL SYSTEMS AND BUILDING WORKS FOR BUILDINGS UNDER THE MINISTRY OF HEALTH, HEADQUARTERS (MOHHQ)",Ministry of Health-Ministry Headquarter,2646720,Awarded to Suppliers,INDECO ENGINEERS (PTE) LTD
HLTHQ0ETT14000141,2015-04-10,"INVITATION TO TENDER FOR THE PROVISION OF ACCREDITED CHECKER AND ACCREDITED CHECKER (GEOTECHNICAL) CONSULTANCY SERVICES TO THE MINISTRY OF HEALTH FOR THE PROPOSED EXPANSION OF NATIONAL SKIN CENTRE AND CO-LOCATION OF NATIONAL HEALTHCARE GROUP OFFICE AT 1 MANDALAY ROAD, SINGAPORE 308205",Ministry of Health-Ministry Headquarter,93800,Awarded to Suppliers,KTP CONSULTANTS PTE LTD
HLTHQ0ETT14000142,2015-05-11,PROPOSED DEVELOPMENT OF 8-STOREY NURSING HOME AT MARGARET DRIVE,Ministry of Health-Ministry Headquarter,27061425,Awarded to Suppliers,CMC CONSTRUCTION PTE. LTD.
HLTHQ0ETT14000143,2015-07-03,"TEMPORARY CAR PARK WORKS FOR THE PROPOSED EXPANSION OF NATIONAL SKIN CENTRE ON PART OF TS29 LOT 00872P AT MARTABAN ROAD, SINGAPORE",Ministry of Health-Ministry Headquarter,942000,Awarded to Suppliers,TQC BUILDERS PTE. LTD.
HLTHQ0ETT14000144,2015-04-09,Invitation to Tender for Instrumentation and Monitoring Works to Proposed Development of a 11-Storey Nursing Home at Chai Chee Street,Ministry of Health-Ministry Headquarter,53796,Awarded to Suppliers,KIMARO GEOTECHNICAL ENGINEERING PTE. LTD.
HLTHQ0ETT14000145,2015-04-24,Invitation to Tender for Proposed Development of a 9-Storey Nursing Home on Part Lot 09294X MK24 at Geylang East Central (Geyland Planning Area) and a 7-Storey Nursing Home with Lower First Storey Carpark on Lot 03599C MK11 at Choa Chu Kang North 6 (Choa Chu Kang Planning Area),Ministry of Health-Ministry Headquarter,37971800,Awarded to Suppliers,VIGCON CONSTRUCTION PTE LTD
HLTHQ0ETT14000146,2015-04-13,"Invitation to Tenderer for the Provision of Security and Blast Consultancy Services to the Ministry of Health for the Proposed Development of the Woodlands Integrated Healthcare Campus at Woodlands Avenue 12 / Drive 17, Singapore",Ministry of Health-Ministry Headquarter,898000,Awarded to Suppliers,K&C PROTECTIVE TECHNOLOGIES PTE. LTD.
HLTHQ0ETT14000147,2015-05-11,Invitation to Tender for Proposed Development of a New Government-Built Nursing Home at Ang Mo Kio Avenue 1/ Avenue 8,Ministry of Health-Ministry Headquarter,36615040,Awarded to Suppliers,KIAN HIAP CONSTRUCTION PTE LTD
HLTHQ0ETT14000148,2015-06-22,THE PROVISION OF CREATIVE SERVICES TO MINISTRY OF HEALTH (MOH) FOR ORGAN DONATION PUBLICITY,Ministry of Health-Ministry Headquarter,897271.7,Awarded to Suppliers,BLACKBLUE MEDIA GROUP PTE. LTD.
HLTHQ0ETT15000001,2015-04-29,PROPOSED REPLACEMENT OF AIR CONDITIONING AND LIGHTING CIRCUITS AT COLLEGE OF MEDICINE BUILDING,Ministry of Health-Ministry Headquarter,758800,Awarded to Suppliers,KOH CONTRACTS & SERVICES PTE. LTD.
HLTHQ0ETT15000004,2015-04-30,INVITATION TO TENDER FOR PROPOSED DEVELOPMENT OF A 7-STOREY PIONEER POLYCLINIC WITH 1 BASEMENT AT JURONG WEST STREET 61,Ministry of Health-Ministry Headquarter,28817959,Awarded to Suppliers,CMC CONSTRUCTION PTE. LTD.
HLTHQ0ETT15000005,2015-04-29,INVITATION TO TENDER FOR DEMOLITION AND SERVICES DIVERSION WORKS FOR THE DEVELOPMENT OF A 12-STOREY NURSING HOME ON LOTS 00207A & 97989K TS17 AT 705 SERANGOON ROAD (KALLANG PLANNING AREA),Ministry of Health-Ministry Headquarter,697230,Awarded to Suppliers,Hao Da Pte Ltd
HLTHQ0ETT15000006,2015-07-16,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT FOR AIR-CONDITIONING & MECHANICAL VENTILATION SYSTEM FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,72537600,Awarded to Suppliers,SHINRYO CORPORATION
HLTHQ0ETT15000010,2015-07-20,"NOMINATED SUB-CONTRACT TENDER FOR SUPPLY AND INSTALLATION OF PNEUMATIC WASTE CHUTE SYSTEM FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,9855000,Awarded to Suppliers,ENVAC SINGAPORE PTE. LTD.
HLTHQ0ETT15000012,2015-05-22,"Invitation to tender for supply, installation and monitoring of instruments for proposed development of a new government-built nursing home at Ang Mo Kio Ave 1/Ave 8, Singapore",Ministry of Health-Ministry Headquarter,187594,Awarded to Suppliers,Cast Laboratories Pte Ltd
HLTHQ0ETT15000013,2015-06-26,"Invitation to Tender for the Provision of Accredited Checker and Accredited Checker (Geotechnical) Consultancy Services to the Ministry of Health for The Proposed Development of the Integrated Intermediate Care Hub (IICH) at Health City Novena, Singapore",Ministry of Health-Ministry Headquarter,149000,Awarded to Suppliers,ECAS CONSULTANTS PTE. LTD.
HLTHQ0ETT15000015,2015-07-14,"NOMINATED SUB-CONTRACT TENDER FOR SUPPLY AND INSTALLATION OF OPERATION THEATRES, PROCEDURE ROOMS AND INTEGRATED M&E SYSTEMS FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,37126000,Awarded to Suppliers,KILOWATTS ENGINEERING AND CONSTRUCTION PTE LTD
HLTHQ0ETT15000016,2015-07-16,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT FOR ELECTRICAL SYSTEM FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,35825000,Awarded to Suppliers,POWEN ENGINEERING PTE. LTD.
HLTHQ0ETT15000017,2015-06-24,"Invitation to Tender for the Supply of (1) Prussian Blue (Ferric Hexacyanoferrate II) 500mg Capsules, (2) Ca-DTPA (Trisodium Calcium Diethylenetriaminepentaacetate) 200mg/ml (5ml) Injections, (3) Zn-DTPA (Trisodium Zinc Diethylenetriaminepentaacetate) 200mg/ml (5ml) Injections, (4) Potassium Iodide 65mg/ml Oral Solution",Ministry of Health-Ministry Headquarter,1147500.7,Awarded to Suppliers,NOVEM HEALTHCARE PTE LTD
HLTHQ0ETT15000020,2016-01-18,"INVITATION TO TENDER FOR BUILDING WORKS FOR THE PROPOSED 19-STOREY COMMUNITY HOSPITAL INCLUDING THE CAMPUS LOGISTICS CENTRE, OFFICES WITH 4 BASEMENTS ON LOT 03337V MK01 (PT) AT SINGAPORE GENERAL HOSPITAL ALONG JALAN BUKIT MERAH & KAMPONG BAHRU ROAD (BUKIT MERAH PLANNING AREA) THROUGH EARLY CONTRACTOR INVOLVEMENT",Ministry of Health-Ministry Headquarter,674417748,Awarded to Suppliers,PENTA-OCEAN CONSTRUCTION CO LTD
HLTHQ0ETT15000021,2015-08-04,"NOMINATED SUB-CONTRACT TENDER FOR SUPPLY AND INSTALLATION OF PNEUMATIC TUBE SYSTEM FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,2998000,Awarded to Suppliers,Mecomb S'pore Ltd
HLTHQ0ETT15000022,2015-11-30,SUPPLY OF POWERED AIR PURIFYING RESPIRATORS (PAPR) COMPONENT PARTS TO MINISTRY OF HEALTH,Ministry of Health-Ministry Headquarter,0,Awarded to No Suppliers,na
HLTHQ0ETT15000027,2015-07-31,THE PROVISION OF ELDERCARE SERVICES FOR THE ELDERCARE FACILITY AT HOUGANG (CI YUAN),Ministry of Health-Ministry Headquarter,562,Awarded to Suppliers,NTUC HEALTH CO-OPERATIVE LTD
HLTHQ0ETT15000031,2015-08-05,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT FOR PIPED MEDICAL GAS INSTALLATION FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,4297205,Awarded to Suppliers,HEXAMINE SDN BHD (SINGAPORE BRANCH)
HLTHQ0ETT15000033,2015-07-31,The Provision of Venue Rental and Banquet Services to Ministry of Health (MOH),Ministry of Health-Ministry Headquarter,103463.19,Awarded to Suppliers,SUNTEC SINGAPORE INT'L CONVENTION & EXHIBITION CENTRE
HLTHQ0ETT15000035,2015-06-12,Invitation to tender for the provision of venue & dinner and dance package to Ministry of Health for Nurse' Merit Award Presentation 2015 and Dinner & Dance.,Ministry of Health-Ministry Headquarter,81034.4,Awarded to Suppliers,CITY HOTELS PTE. LTD.
HLTHQ0ETT15000036,2015-06-17,"The Ministry of Health (the Authority) invites tenderers to tender for the provision of call centre services for General Line and Quality Service Manager Line to the Authority. The contract shall be on a 2 year basis from 1 September 2015 to 31 August 2017, with an option to extend for 2 years from 1 September 2017 to 31 August 2019.",Ministry of Health-Ministry Headquarter,1439244,Awarded to Suppliers,TELE-CENTRE SERVICES PTE LTD
HLTHQ0ETT15000038,2015-07-15,THE SUPPLY OF ORAL DIGITAL THERMOMETERS,Ministry of Health-Ministry Headquarter,999000,Awarded to Suppliers,YEAP MEDICAL SUPPLIES PTE. LTD.
HLTHQ0ETT15000041,2015-09-28,"NOMINATED SUB-CONTRACT TENDER FOR SUPPLY AND INSTALLATION OF CENTRAL STERILE SERVICES DEPARTMENT WORKS FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,5717700,Awarded to Suppliers,GETINGE SINGAPORE PTE. LTD.
HLTHQ0ETT15000042,2015-07-01,"Printing, production and letter-shopping of MediShield Life publicity materials.",Ministry of Health-Ministry Headquarter,1175581,Awarded to Suppliers,WINSON PRESS PTE LTD
HLTHQ0ETT15000043,2015-09-05,THE PROVISION OF LANDSCAPE MAINTENANCE SERVICES TO THE PREMISES OF THE MINISTRY OF HEALTH (MOH),Ministry of Health-Ministry Headquarter,472210,Awarded to Suppliers,KIM BOCK CONTRACTOR PRIVATE LIMITED
HLTHQ0ETT15000044,2015-10-19,"NOMINATED SUB-CONTRACT TENDER FOR SUPPLY AND INSTALLATION OF THE KITCHEN EQUIPMENT AND ASSOCIATED WORKS FOR PROPOSED DEVELOPMENT OF AN INTEGRATED REGIONAL HOSPITAL, A COMMUNITY HOSPITAL AND SPECIALIST OUTPATIENT CLINICS ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,5395428,Awarded to Suppliers,SOMERVILLE (SINGAPORE) PRIVATE LIMITED
HLTHQ0ETT15000045,2015-07-17,"NOMINATED SUB-CONTRACT TENDER FOR DESIGN, SUPPLY AND INSTALLATION OF ALUMINIUM AND GLAZING EXTERIOR FACADE AND CANOPY WORKS FOR PROPOSED 4-STOREY PODIUM, 10-STOREY GENERAL HOSPITAL AND 10-STOREY COMMUNITY HOSPITAL ON LOT 02019N PT & LOT 02466A PT MK21 AT SENGKANG EAST WAY / SENGKANG EAST ROAD / ANCHORVALE STREET (SENGKANG PLANNING AREA), SINGAPORE",Ministry of Health-Ministry Headquarter,0,Awarded to No Suppliers,na
HLTHQ0ETT15000047,2016-01-20,THE PROVISION OF ELDERCARE SERVICES FOR THE NURSING HOME FACILITY AT CHOA CHU KANG NORTH 6,Ministry of Health-Ministry Headquarter,25644401,Awarded to Suppliers,METHODIST WELFARE SERVICES
HLTHQ0ETT15000048,2015-10-14,THE PROVISION OF NURSING HOME CARE SERVICES FOR THE NURSING HOME AT 451 YIO CHU KANG ROAD,Ministry of Health-Ministry Headquarter,6870933.2,Awarded to Suppliers,SUNNYVILLE NURSING HOME (1996) PTE LTD
HLTHQ0ETT15000049,2015-08-21,"Media monitoring services for MOH for a period of one year (Jul 2015 to Jul 2016), with an option to extend for another year (until Jul 2017).",Ministry of Health-Ministry Headquarter,138640,Awarded to Suppliers,NEWS SEARCH (SINGAPORE) PTE. LTD.
HLTHQ0ETT15000050,2015-09-07,INVITATION TO TENDER FOR PART A : PROPOSED DEVELOPMENT OF A 12-STOREY NURSING HOME ON LOTS 00207A & 97989K TS17 AT 705 SERANGOON ROAD (KALLANG PLANNING AREA) AND PART B : CONTINGENCY WORKS,Ministry of Health-Ministry Headquarter,49609157,Awarded to Suppliers,GUAN HO CONSTRUCTION CO (PTE) LTD
HLTHQ0ETT15000051,2015-07-30,"INVITATION TO TENDER FOR THE PROVISION OF QUANTITY SURVEYING CONSULTANCY SERVICES TO THE MINISTRY OF HEALTH FOR THE PROPOSED DEVELOPMENT OF A NEW NURSING HOME AT TAMPINES NORTH, SINGAPORE",Ministry of Health-Ministry Headquarter,378000,Awarded to Suppliers,ARCADIS SINGAPORE PTE. LTD.
HLTHQ0ETT15000053,2015-11-03,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT TENDER FOR DESIGN, SUPPLY AND INSTALLATION OF FACADE WORKS FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,32048282.38,Awarded to Suppliers,NAM LEE PRESSED METAL PTE. LTD.
HLTHQ0ETT15000053,2015-11-03,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT TENDER FOR DESIGN, SUPPLY AND INSTALLATION OF FACADE WORKS FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,29269253,Awarded to Suppliers,Seiko Architectural Wall Systems Pte Ltd
HLTHQ0ETT15000054,2016-02-05,THE PROVISION OF SENIOR CARE CENTRE SERVICES AND HOME CARE SERVICES FOR THE SENIOR CARE CENTRE AT KAKI BUKIT (BEDOK NORTH),Ministry of Health-Ministry Headquarter,568,Awarded to Suppliers,THYE HUA KWAN NURSING HOME LIMITED
HLTHQ0ETT15000055,2015-10-12,"The provision of soil investigation works to the MOH for the proposed development of the Woodlands Integrated Healthcare Campus at Woodlands Avenue 12 / Drive 17, Singapore",Ministry of Health-Ministry Headquarter,499894,Awarded to Suppliers,SOIL INVESTIGATION PTE. LIMITED
HLTHQ0ETT15000057,2015-10-05,"INVITATION TO TENDER FOR THE PROVISION OF MULTI-DISCIPLINARY CONSULTANCY SERVICES COMPRISING ARCHITECTURAL, CIVIL AND STRUCTURAL ENGINEERING AND MECHANICAL AND ELECTRICAL ENGINEERING CONSULTANCY SERVICES TO THE MINISTRY OF HEALTH FOR THE PROPOSED DEVELOPMENT OF A NEW NURSING HOME AT TAMPINES NORTH, SINGAPORE",Ministry of Health-Ministry Headquarter,1721500,Awarded to Suppliers,FORUM ARCHITECTS PTE. LTD.
HLTHQ0ETT15000059,2015-09-22,"Invitation to tender for proposed development works of wellness and care centre within 1st storey void decks of: Block 113 at MK 19-01152C, Block 115 at MK 19-00895M Yishun Ring Rd, and Block 260 at Mk 19-01037T Yishun St 22 Singapore",Ministry of Health-Ministry Headquarter,1647591,Awarded to Suppliers,CALVARY CONSTRUCTION PTE. LTD.
HLTHQ0ETT15000060,2015-12-02,"INVITATION TO TENDER FOR NOMINATED SUB-CONTRACT FOR EXTRA LOW VOLTAGE SYSTEM & SECURITY SYSTEM FOR PROPOSED ERECTION OF NATIONAL CENTRE FOR INFECTIOUS DISEASES, CENTRE FOR HEALTHCARE INNOVATION WITH BASEMENTS AND ANCILLARY WORKS AT JALAN TAN TOCK SENG",Ministry of Health-Ministry Headquarter,13239680,Awarded to Suppliers,SINGAPORE TECHNOLOGIES ELECTRONICS LIMITED
HLTHQ0ETT15000061,2015-08-17,Balance of Works Tender For Proposed Development Of A 3-Storey 66kV Substation on Lot 1781W PT and 03337V PT MK1 at Jalan Bukit Merah For Ministry Of Health (Research Crescent 66kV Substation),Ministry of Health-Ministry Headquarter,3950000,Awarded to Suppliers,LBD ENGINEERING PTE. LTD.
HLTHQ0ETT15000062,2015-09-18,Provision of compliance audit services on institutions of a public characters (IPCs) under the supervision of the Ministry of Health (as a sector administrator).,Ministry of Health-Ministry Headquarter,105750,Awarded to Suppliers,KPMG SERVICES PTE. LTD.
