tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
TPO000ETT14000042,2015-01-06,TENDER FOR A TERM CONTRACT FOR GRASS CUTTING AND HORTICULTURAL MANAGEMENT AND MAINTENANCE WORKS AT TEMASEK POLYTECHNIC,Temasek Polytechnic,891000,Awarded to Suppliers,MAO SHENG QUANJI CONSTRUCTION PTE LTD
TPO000ETT14000043,2015-01-27,Provision of Security Guard Service at Temasek Polytechnic for a period of four months from 17 Dec 2014 to 16 Apr 2015,Temasek Polytechnic,0,Awarded to No Suppliers,na
TPO000ETT14000044,2015-03-20,PROPOSED REPAIR WORKS TO THE UNDERPLAZA AREAS OF EXISTING BLK 9 OF TEMASEK POLYTECHNIC ON LOT 06163C MK28 AT 21 TAMPINES AVENUE 1,Temasek Polytechnic,186000,Awarded to Suppliers,ABINGDON CONSTRUCTION PTE. LTD.
TPO000ETT14000045,2015-03-18,Tender for Proposed Refurbishment Works involving the Existing Library at Blk 27 and part of Blk 9.,Temasek Polytechnic,7517154,Awarded to Suppliers,UBT CONSTRUCTION PRIVATE LIMITED
TPO000ETT14000046,2015-08-19,"Tender For The Supply, Delivery, Installation and Maintenance of Data Centre Renewal and Campus Wide IT Infrastructure Upgrade Project at Temasek Polytechnic",Temasek Polytechnic,0,Awarded to No Suppliers,na
TPO000ETT15000001,2015-03-18,Tender for the Proposed Fitting Out Works to Existing Blk 30A and Part of 2nd Storey of Blk 9 of Temasek Polytechnic,Temasek Polytechnic,1139951,Awarded to Suppliers,Furmat Construction Pte Ltd
TPO000ETT15000002,2015-04-10,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,16590,Awarded to Suppliers,Achema Pte Ltd
TPO000ETT15000002,2015-04-10,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,48650,Awarded to Suppliers,Research Instruments Pte Ltd
TPO000ETT15000002,2015-04-10,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,5425,Awarded to Suppliers,Spectra-Teknik (S) Pte Ltd
TPO000ETT15000003,2015-03-17,"TENDER FOR THE SUPPLY, DELIVERY AND INSTALLATION OF EXHIBITION BOOTHS, PANELS AND DISPLAY UNITS FOR TEMASEK POLYTECHNIC, SCHOOL OF DESIGN, DESIGN SHOW 2015 AT TEMASEK POLYTECHNIC",Temasek Polytechnic,105809,Awarded to Suppliers,SPACELOGIC PTE. LTD.
TPO000ETT15000004,2015-05-13,"Tender for the Interior Design and Build for West Wing 1 Building at Block 25A, School of Engineering, Temasek Polytechnic",Temasek Polytechnic,148700,Awarded to Suppliers,Chaplin Design Pte Ltd
TPO000ETT15000005,2015-04-07,Tender for the Provision of Staff Group Personal Accident and Work Injury Accident Insurance from 1 May 2015 to 30 April 2016 with an option to extend for (1) year,Temasek Polytechnic,45950.7,Awarded to Suppliers,AVA INSURANCE BROKERS PTE. LTD.
TPO000ETT15000005,2015-04-07,Tender for the Provision of Staff Group Personal Accident and Work Injury Accident Insurance from 1 May 2015 to 30 April 2016 with an option to extend for (1) year,Temasek Polytechnic,20075.55,Awarded to Suppliers,HONAN INSURANCE GROUP (ASIA) PTE. LTD.
TPO000ETT15000006,2015-04-22,"TENDER FOR UPGRADING OF CAR PARKS AND RESURFACING OF ROADS AT SCHOOL OF DESIGN CAR PARK, TEMASEK POLYTECHNIC",Temasek Polytechnic,161600,Awarded to Suppliers,C.K. TOH CONSTRUCTION PTE. LTD.
TPO000ETT15000008,2015-06-11,Proposed Refurbishment Works of Block 45 Apartment Units at the Glocal Connect Village at Temasek Polytechnic,Temasek Polytechnic,1649234.75,Awarded to Suppliers,P & A LINK PTE LTD
TPO000ETT15000009,2015-06-03,Tender for the supply and delivery of new tables and chairs for library at Temasek Polytechnic,Temasek Polytechnic,1920,Awarded to Suppliers,CHATEAU ITALIA PTE LTD
TPO000ETT15000009,2015-06-03,Tender for the supply and delivery of new tables and chairs for library at Temasek Polytechnic,Temasek Polytechnic,6453,Awarded to Suppliers,ERGOWORLD PTE LTD
TPO000ETT15000009,2015-06-03,Tender for the supply and delivery of new tables and chairs for library at Temasek Polytechnic,Temasek Polytechnic,72250,Awarded to Suppliers,Maurice Design & Contracts
TPO000ETT15000010,2015-07-31,TENDER FOR THE ACTIVE DIRECTORY UPGRADE AND CONSOLIDATION AT TEMASEK POLYTECHNIC,Temasek Polytechnic,409559,Awarded to Suppliers,FUJITSU ASIA PTE LTD
TPO000ETT15000012,2015-07-16,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION, COMMISSIONING AND MAINTENANCE OF WIND TUNNEL TO SCHOOL OF ENGINEERING, TEMASEK POLYTECHNIC",Temasek Polytechnic,400349.71,Awarded to Suppliers,DE LORENZO S.P.A
TPO000ETT15000014,2015-06-24,TENDER FOR APPOINTMENT OF ADVERTISING AGENCY FOR A PERIOD OF 2 YEARS (FROM 1ST JULY 2015 TO 30TH JUNE 2017) FOR TEMASEK POLYTECHNIC WITH AN OPTION TO EXTEND FOR ANOTHER TWO YEARS ON AN ANNUAL BASIS,Temasek Polytechnic,1000000,Awarded to Suppliers,STARLIGHT ADVERTISING (PTE) LTD.
TPO000ETT15000015,2015-07-21,"TENDER FOR THE CONCEPTUALISATION, PLANNING AND EXECUTION OF THE JOINT-POLYTECHNIC ADVERTISEMENT CAMPAIGN FOR OPEN HOUSE AND JOINT ADMISSION EXERCISE 2016",Temasek Polytechnic,259567.62,Awarded to Suppliers,MANDATE COMMUNICATIONS (S) PTE. LTD.
TPO000ETT15000016,2015-07-13,Tender for completion of outstanding works to the existing 2-storey Sports Complex of Block 29 at Temasek Polytechnic at Mk 28 on lot 06163C at 21 Tampines Avenue 1,Temasek Polytechnic,2698000,Awarded to Suppliers,QUADUNION BUILDERS PTE. LTD.
TPO000ETT15000017,2015-09-17,"Tender for the supply and delivery of Furniture to Temasek Polytechnic, School of Informatics & IT",Temasek Polytechnic,3970,Awarded to Suppliers,CHATEAU ITALIA PTE LTD
TPO000ETT15000017,2015-09-17,"Tender for the supply and delivery of Furniture to Temasek Polytechnic, School of Informatics & IT",Temasek Polytechnic,49648,Awarded to Suppliers,Harvest Link International Pte Ltd
TPO000ETT15000017,2015-09-17,"Tender for the supply and delivery of Furniture to Temasek Polytechnic, School of Informatics & IT",Temasek Polytechnic,792,Awarded to Suppliers,LEAD INTERIORS PTE. LTD.
TPO000ETT15000017,2015-09-17,"Tender for the supply and delivery of Furniture to Temasek Polytechnic, School of Informatics & IT",Temasek Polytechnic,27900,Awarded to Suppliers,MKS GLOBAL PTE. LTD.
TPO000ETT15000018,2015-07-16,"Tender for the provision of Travel Related Services for Study Trip to Brisbane/Gold Coast, Australia in September 2015 for School of Business, Temasek Polytechnic",Temasek Polytechnic,6420,Awarded to Suppliers,FORTUNE TRAVEL PTE LTD
TPO000ETT15000019,2015-07-23,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,64739.84,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
TPO000ETT15000019,2015-07-23,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,9800,Awarded to Suppliers,Scientific Resources Pte Ltd
TPO000ETT15000019,2015-07-23,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LABORATORY EQUIPMENT TO SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,33888,Awarded to Suppliers,Shimadzu (Asia Pacific) Pte Ltd
TPO000ETT15000021,2015-08-13,Tender for Provision of Lifeguards at Temasek Polytechnic Swimming Complex from 1 October 2015 TO 30 September 2017 with an option to extend for 1 year,Temasek Polytechnic,159552,Awarded to Suppliers,HYDRO AQUATIC PTE. LTD.
TPO000ETT15000022,2015-06-19,"TENDER FOR THE PROVISION OF TRAVEL RELATED SERVICES FOR STUDY TRIP TO ADELAIDE, BRISBANE AND GOLD COAST, AUSTRALIA (20 SEPT TO 27 SEPT 2015) FOR DIPLOMA IN PHARMACEUTICAL SCIENCE, SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,85360,Awarded to Suppliers,INTERNATIONAL PARADISE CONNEXIONS TOURS & TRAVELS PTE LTD
TPO000ETT15000023,2015-07-28,"Tender for the provision of travel related services for study trip to Seoul, South Korea for School of Engineering, Temasek Polytechinic",Temasek Polytechnic,0,Awarded to No Suppliers,na
TPO000ETT15000024,2015-07-01,"Tender for the provision of Travel Related Services for Study Trip to Japan in September 2015 for National Affairs Office, Temasek Polytechnic",Temasek Polytechnic,6016,Awarded to Suppliers,GOLDEN TRAVEL SERVICES PTE LTD
TPO000ETT15000025,2015-07-13,"TENDER FOR THE PROVISION OF TRAVEL RELATED SERVICES FOR STUDY TRIP TO KANSAI, JAPAN FOR SCHOOL OF ENGINEERING, TEMASEK POLYTECHNIC",Temasek Polytechnic,4716,Awarded to Suppliers,GOLDEN TRAVEL SERVICES PTE LTD
TPO000ETT15000026,2015-07-09,"Tender for the provision of travel related services for study trip to Kyushu, Japan for School of Business, Temasek Polytechnic",Temasek Polytechnic,4776,Awarded to Suppliers,GOLDEN TRAVEL SERVICES PTE LTD
TPO000ETT15000027,2015-08-25,"TENDER FOR THE PROVISION OF TRAVEL RELATED SERVICES FOR STUDY TRIP TO TOKYO, JAPAN FOR DIPLOMA IN RETAIL MANAGEMENT, SCHOOL OF BUSINESS, TEMASEK POLYTECHNIC",Temasek Polytechnic,73279,Awarded to Suppliers,GOLDEN TRAVEL SERVICES PTE LTD
TPO000ETT15000029,2015-08-14,Tender for the Consolidated Purchase of Statistics Software and Licenses at Temasek Polytechnic,Temasek Polytechnic,359880,Awarded to Suppliers,SIFT ANALYTICS GROUP PTE. LTD.
TPO000ETT15000030,2015-09-07,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION & COMMISSIONING OF ADDITIONAL BIOLOGICS EQUIPMENT TO THE SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,95985,Awarded to Suppliers,MERCK PTE. LTD.
TPO000ETT15000030,2015-09-07,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION & COMMISSIONING OF ADDITIONAL BIOLOGICS EQUIPMENT TO THE SCHOOL OF APPLIED SCIENCE, TEMASEK POLYTECHNIC",Temasek Polytechnic,33000,Awarded to Suppliers,PALL FILTRATION PTE LTD
TPO000ETT15000033,2015-12-23,Tender for the purchase of equipment for teaching and research at the Veterinary and Aquaculture Centre (VAC),Temasek Polytechnic,150420,Awarded to Suppliers,GAIA SCIENCE PTE. LTD.
TPO000ETT15000034,2015-09-10,"Tender for the provision of travel related services for study trip to Germany and France for School of Engineering, Temasek Polytechnic",Temasek Polytechnic,131216,Awarded to Suppliers,FORTUNE TRAVEL PTE LTD
TPO000ETT15000035,2015-08-14,"Tender for the provision of Travel Related Services for Study Trip to Ishikawa, Japan for School of Business, Temasek Polytechnic",Temasek Polytechnic,102466,Awarded to Suppliers,STA TRAVEL (PTE) LTD
TPO000ETT15000036,2015-09-18,"Tender for the Provision of Security Service at Temasek Polytechnic for the period from 1 October 2015 to 30 September 2017 with an option to extend for another one year. Compulsory Site Briefing at 10 July 15, 1430hrs",Temasek Polytechnic,2224800,Awarded to Suppliers,APRO-ASIAN PROTECTION PTE LTD
TPO000ETT15000037,2015-09-17,TENDER FOR RENEWAL OF HARDWARE MAINTENANCE AND SUPPORT FOR ORACLE / SUN SERVERS AT TEMASEK POLYTECHNIC FOR A PERIOD OF 2 YEARS FROM 1 SEPTEMBER 2015 TO 31 AUGUST 2017,Temasek Polytechnic,586512,Awarded to Suppliers,BT GLOBAL SERVICES TECHNOLOGIES PTE. LTD.
TPO000ETT15000038,2015-10-02,TENDER FOR THE SUPPLY AND DELIVERY OF SECURITY OPERATIONS CENTRE RENOVATION TO TEMASEK POLYTECHNIC,Temasek Polytechnic,118700,Awarded to Suppliers,ATELIER TANG (PTE.) LTD.
TPO000ETT15000039,2015-08-27,"Tender for the provision of travel related services for study trip to Tokyo, Japan from 5 to 12 October 2015 for School of Design, Temasek Polytechnic",Temasek Polytechnic,69270,Awarded to Suppliers,GLOBAL INTERNATIONAL TRAVEL PTE. LTD.
TPO000ETT15000040,2016-01-18,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF IP CCTV SECURITY SYSTEM TO SCHOOL OF ENGINEERING, TEMASEK POLYTECHNIC",Temasek Polytechnic,147950,Awarded to Suppliers,FORCE 21 EQUIPMENT PTE LTD
TPO000ETT15000042,2015-11-02,"Tender for the Design, Supply, Delivery and Installation of stagings, booths and tentages to Temasek Polytechnic's Open House 2016",Temasek Polytechnic,151255,Awarded to Suppliers,SUNYAU EXPO PTE LTD
TPO000ETT15000043,2015-12-18,"Tender for the Supply and Delivery of Aerospace Electronics Laboratory Equipment to School of Engineering, Temasek POlytechnic",Temasek Polytechnic,0,Awarded to No Suppliers,na
TPO000ETT15000045,2015-12-24,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF EQUIPMENT FOR THE SPORTS PHYSIOLOGY LABORATORY AT TEMASEK POLYTECHNIC",Temasek Polytechnic,12656,Awarded to Suppliers,BES TECHNOLOGY PTE. LTD.
TPO000ETT15000045,2015-12-24,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF EQUIPMENT FOR THE SPORTS PHYSIOLOGY LABORATORY AT TEMASEK POLYTECHNIC",Temasek Polytechnic,81500,Awarded to Suppliers,OMEGA SCIENTIFIC PTE LTD
TPO000ETT15000045,2015-12-24,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF EQUIPMENT FOR THE SPORTS PHYSIOLOGY LABORATORY AT TEMASEK POLYTECHNIC",Temasek Polytechnic,45132,Awarded to Suppliers,Roche Diagnostics Asia Pacific Pte Ltd
TPO000ETT15000045,2015-12-24,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF EQUIPMENT FOR THE SPORTS PHYSIOLOGY LABORATORY AT TEMASEK POLYTECHNIC",Temasek Polytechnic,56560,Awarded to Suppliers,United BMEC Pte Ltd
TPO000ETT15000046,2015-12-29,"TENDER FOR THE DESIGN, FABRICATION, SUPPLY & INSTALLATION OF BACKDROPS AND RELATED SERVICES TO TEMASEK POLYTECHNIC FOR GRADUATION 2016 WITH AN OPTION TO EXTEND FOR GRADUATION 2017",Temasek Polytechnic,72405,Awarded to Suppliers,MACROVIC ENTERPRISE PTE LTD
TPO000ETT15000048,2015-11-16,"Tender for the provision of travel related services for study trip to UK for School of Business, Temasek Polytechnic",Temasek Polytechnic,109320,Awarded to Suppliers,STA TRAVEL (PTE) LTD
TPO000ETT15000049,2016-01-07,Tender for the comprehensive maintenance of swimming pools and ad-hoc repairs at Temasek Polytechnic swimming complex from 1 MAR 16 TO 28 FEB 18 with the option to extend for another one (1) year,Temasek Polytechnic,181200,Awarded to Suppliers,PUTRA WATER TREATMENT PTE. LTD.
TPO000ETT15000050,2015-12-10,"Tender for the provision of Mail Management Services for a period of 2 years (1 Feb 2016 - 31 Jan 2018) with an option to extend on an annual basis, for up to a maximum of 2 years (1 Feb 2018 - 31 Jan 2020)",Temasek Polytechnic,165600,Awarded to Suppliers,TRANSNATIONAL SUPPLY CHAIN LOGISTICS PTE LTD
TPO000ETT15000051,2016-01-12,Tender for the Proposed Air Conditioning & Mechanical Ventilation(ACMV) Fitting Out Works to New Food Court at Block 1A,Temasek Polytechnic,299620,Awarded to Suppliers,LUOVA ENGINEERING PTE. LTD.
TPO000ETT15000052,2016-02-19,"TENDER FOR THE REFURBISHMENTS TO LECTURE THEATRE (LT) 17, 18, 19, 20, 21, 22 & 23 SCHOOL OF BUSINESS AT TEMASEK POLYTECHNIC",Temasek Polytechnic,383907.8,Awarded to Suppliers,TECHTRON CHAIR LINE (S) PTE. LTD.
TPO000ETT15000053,2016-01-22,TENDER FOR THE UPGRADE/REPLACEMENT OF NETWORKING LAB EQUIPMENT FOR TEMASEK POLYTECHNIC,Temasek Polytechnic,137704,Awarded to Suppliers,NEC ASIA PACIFIC PTE. LTD.
TPO000ETT15000054,2016-03-15,"TENDER FOR THE SUPPLY, DELIVERY, SETUP, TESTING AND COMMISSIONING OF DIRECT DIGITAL CONTROLLER PROGRAMMING KITS TO TEMASEK POLYTECHNIC",Temasek Polytechnic,100000,Awarded to Suppliers,Schneider Electric Singapore Pte Ltd
TPO000ETT15000055,2016-02-19,Invitation to Tender for the Bulk Purchase of Joint Polytechnic/ITE Enterprise Security/Server Software Licenses to Polytechnic/ITE from 1.1.2016 to 31.12.2018,Temasek Polytechnic,595961.28,Awarded to Suppliers,Imperium Solutions Pte Ltd
TPO000ETT15000056,2016-01-26,TENDER FOR HARDWARE MAINTENANCE AND SUPPORT RENEWAL OF EXISTING HITACHI SAN STORAGE AT TEMASEK POLYTECHNIC FOR A PERIOD OF 8 MONTHS FROM 1 FEBRUARY 2016 TO 30 SEPTEMBER 2016,Temasek Polytechnic,103672,Awarded to Suppliers,Pro-Datech Systems Pte Ltd
TPO000ETT15000057,2016-01-19,"Tender for the Supply, Delivery, Installation, Commissioning and Testing Of Diode Pumped Solid State(DPSS) 355NM UV Laser processing system to Temasek Polytechnic",Temasek Polytechnic,178000,Awarded to Suppliers,IDI LASER SERVICES PTE LTD
TPO000ETT15000058,2016-03-11,"TENDER FOR SUPPLY, DELIVERY, INSTALLATION, TESTING, COMMISSIONING OF FULLY OPERATIONAL DATA SCIENCE ACADEMY WITH OPTION FOR MAINTENANCE",Temasek Polytechnic,1498500,Awarded to Suppliers,NCS PTE. LTD.
TPO000ETT15000059,2016-02-12,"TENDER FOR THE PROVISION OF TRAVEL RELATED SERVICES FOR STUDY TRIP TO ENGLAND, UK FOR SCHOOL OF BUSINESS, TEMASEK POLYTECHNIC",Temasek Polytechnic,96812,Awarded to Suppliers,Transinex Pte Ltd
TPO000ETT15000060,2016-02-26,"Provision of travel related services for study trip to Sydney, Australia (20 Mar to 24 Mar 16) for Diploma in Law & Management, School Of Business, TP",Temasek Polytechnic,57509,Awarded to Suppliers,Transinex Pte Ltd
TPO000ETT15000061,2016-01-26,"TENDER FOR THE PROVISION OF TRAVEL RELATED SERVICES FOR STUDY TRIP TO LONDON, UK FOR SCHOOL OF BUSINESS, TEMASEK POLYTECHNIC",Temasek Polytechnic,123104,Awarded to Suppliers,GOLDEN TRAVEL SERVICES PTE LTD
TPO000ETT15000062,2016-02-16,"Tender for the provision of travel related services for study trip to Amsterdam, Netherlands for School of Design, Temasek Polytechnic",Temasek Polytechnic,68668,Awarded to Suppliers,Safe2Travel Pte Ltd
TPO000ETT15000063,2016-02-11,Tender for the provision of travel related services for study trip to Netherlands (TCV1004 Global Citizenship (March - April 2016)) for Temasek Polytechnic,Temasek Polytechnic,72027,Awarded to Suppliers,STA TRAVEL (PTE) LTD
TPO000ETT15000064,2016-02-19,"TENDER FOR THE SUPPLY, DELIVERY AND INSTALLATION OF EXHIBITION CONSTRUCTION, GRAPHIC INSTALLATION, LANDSCAPE DISPLAY AND GENERATOR FOR TEMASEK POLYTECHNIC, SCHOOL OF DESIGN, DESIGN SHOW 2016 AT TEMASEK POLYTECHNIC.",Temasek Polytechnic,118716,Awarded to Suppliers,SPACELOGIC PTE. LTD.
TPO000ETT15000065,2016-03-22,Tender for the Provision of Cleaning and Conservancy Services to Temasek Polytechnic for a period of two (2) years from 01 April 2016 TO 31 March 2018 with an option to extend one year plus another year till 31 March 2020,Temasek Polytechnic,7372512,Awarded to Suppliers,PRIMECH SERVICES & ENGRG PTE LTD
TPO000ETT15000066,2016-04-18,"Tender for the supply, delivery, installation and maintenance of Data Centre Renewal and Campus Wide IT Infrastructure Upgrade",Temasek Polytechnic,9788876,Awarded to Suppliers,FUJITSU ASIA PTE LTD
TPO000ETT15000067,2016-03-29,"Supply, Delivery & Support of Authentication Manager Base Edition On-Demand Licenses With one year warranty for Temasek Polytechnic",Temasek Polytechnic,149633.6,Awarded to Suppliers,FUJITSU ASIA PTE LTD
TPO000ETT16000001,2016-03-22,"TENDER FOR INTEGRATED TERM CONTRACT FOR MECHANICAL, ELECTRICAL AND AUDIO VISUAL SYSTEMS MAINTENANCE AND OPERATIONS SERVICES AT TEMASEK POLYTECHNIC FOR A PERIOD OF 2 YEARS FROM 1 APRIL 2016 TO 31 MARCH 2018, WITH AN OPTION TO EXTEND FOR ANOTHER 2 YEARS , ON YEAR-BY-YEAR BASIS.",Temasek Polytechnic,4988096,Awarded to Suppliers,SMM PTE. LTD.
TPO000ETT16000002,2016-03-18,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND REPLACEMENT OF EXISTING LIGHTING SYSTEM IN MEDIABIZ TV STUDIO AT TEMASEK POLYTECHNIC",Temasek Polytechnic,159881,Awarded to Suppliers,DESISTI ASIA PTE LTD
TPO000ETT16000003,2016-05-03,Tender for the proposed upgrading works to 8 lecture theatres (LT38-41 & LT54-57) at Block 23 in Temasek Polytechnic at 21 Tampines Avenue 1,Temasek Polytechnic,1528780,Awarded to Suppliers,SOONLY PTE. LTD.
TPO000ETT16000004,2016-03-22,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION, SETUP AND COMMISSIONING OF 4 HIGH VACUUM PLASMA RETROFIT KITS TO TEMASEK POLYTECHNIC",Temasek Polytechnic,166667.2,Awarded to Suppliers,MKS INSTRUMENTS (SINGAPORE) PTE. LTD.
TPO000ETT16000005,2016-03-22,Tender for the proposed air conditioning & mechanical ventilation (ACMV) improvement works to Flavours Food Court at Blk 4 in Temasek Polytechnic at 21 Tampines Ave 1,Temasek Polytechnic,235000,Awarded to Suppliers,LITTLE SWAN AIR-CONDITIONING & ENGINEERING PTE. LTD.
TPO000ETT16000006,2016-03-15,"TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND MAINTENANCE OF CHARACTER GENERATOR (CG) SYSTEM TO TEMASEK POLYTECHNIC",Temasek Polytechnic,60100,Awarded to Suppliers,MEDIOS ASSOCIATE PTE. LTD.
TPO000ETT16000007,2016-04-07,"TENDER FOR CATERING SERVICES, SUPPLY & DELIVERY OF FOOD CATERING TO TEMASEK POLYTECHNIC GRADUATION CEREMONY RECEPTIONS 2016.",Temasek Polytechnic,108220,Awarded to Suppliers,CJS CATERING PTE LTD
