tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
SCB000ETT15000011,2015-05-11,"Provision, Installation, Set-up and Maintenance of a full dome system inclusive of a multi user game system at Science Centre Singapore",Science Centre Board,137000,Awarded to Suppliers,FULL DOME PRO. COMPANY LIMITED
SCB000ETT15000012,2015-07-08,Tender for the Design and Build of Singapore Innovations Exhibitions,Science Centre Board,154830,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT15000014,2015-10-14,Supply of Regular Cleaning Services at SCS for a period of 3 years from 1/11/15 to 31/10/18,Science Centre Board,2097764.88,Awarded to Suppliers,ATL MAINTENANCE PTE. LTD.
SCB000ETT15000015,2015-10-15,"Supply of Regular Security Services at Science Centre Singapore for a period of 3 years, from 1/11/15 to 31/10/18",Science Centre Board,1523000,Awarded to Suppliers,Excellent Security & Safety Pte Ltd
SCB000ETT15000016,2015-08-06,Tender for the Event Management And Venue Set-Up for National Junior Robotics Competition (NJRC) 2015,Science Centre Board,154290,Awarded to Suppliers,SKYY (SINGAPORE) DESIGN WORKSHOP
SCB000ETT15000017,2015-08-19,Tender for the Design and Build of The Tinkering Studio,Science Centre Board,470800,Awarded to Suppliers,DEZIGN FORMAT PTE LTD
SCB000ETT15000018,2015-10-12,Preliminary Conceptual Ideas For The New Science Centre,Science Centre Board,726500,Awarded to Suppliers,AEDAS PTE. LTD.
SCB000ETT15000021,2015-11-19,"Maintenance of the Air-conditioning & Mechanical Ventilation (ACMV) System at Annexe, Main Building & Omni-Theatre of the Science Centre Singapore for a period of 2 years, from 1st Nov 15 to 31st Oct 17.",Science Centre Board,405384,Awarded to Suppliers,JOHNSON CONTROLS (S) PTE. LTD.
SCB000ETT15000028,2015-11-30,Provision of Legal Services to Science Centre Board for a period of three (3) years commencing from December 2015 to November 2018,Science Centre Board,70000,Awarded to Suppliers,CENTRAL CHAMBERS LAW CORPORATION
SCB000ETT15000028,2015-11-30,Provision of Legal Services to Science Centre Board for a period of three (3) years commencing from December 2015 to November 2018,Science Centre Board,80000,Awarded to Suppliers,LEE & LEE
SCB000ETT15000028,2015-11-30,Provision of Legal Services to Science Centre Board for a period of three (3) years commencing from December 2015 to November 2018,Science Centre Board,45000,Awarded to Suppliers,TOH TAN LLP
SCB000ETT15000029,2015-10-27,Tender for the Design and Build for E-mmersive Experiential Environment (E3) Exhibition At Science Centre Singapore,Science Centre Board,1633658,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT15000031,2015-11-26,Tender for the Provision of a Process Management System,Science Centre Board,170740,Awarded to Suppliers,KONICA MINOLTA BUSINESS SOLUTIONS ASIA PTE. LTD.
SCB000ETT15000032,2016-03-04,Tender for the Provision of Payroll Services (off-site) for a period of three (3) years with option to renew for another 2 years,Science Centre Board,0,Awarded to No Suppliers,na
SCB000ETT15000033,2016-02-26,Tender for the Provision of computers to be used in Digital Design Studio in Science Centre Singapore,Science Centre Board,0,Awarded to No Suppliers,na
SCB000ETT15000034,2016-03-04,Media Agency Services for Science Centre Singapore (1 April 2016 - 31 March 2017),Science Centre Board,673500,Awarded to Suppliers,OMD SINGAPORE PTE. LTD.
SCB000ETT16000001,2016-02-25,Tender for the Build and Installation of the FunFair Maths Exhibition,Science Centre Board,83975,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT16000003,2016-02-25,Tender for the Provision of Computers to be used in the Digital Design Studio (DDS),Science Centre Board,77778,Awarded to Suppliers,Acer Computer (Singapore) Pte Ltd
SCB000ETT16000004,2016-03-16,Tender for the Provision of Payroll Services (off-site) for a period of two (2) years with option to renew for another 1 year,Science Centre Board,118800,Awarded to Suppliers,UIC Asian Computer Services Pte Ltd
SCB000ETT16000005,2016-03-15,"Landscape Maintenance & Grass Cutting Services at Science Centre Singapore for a period of 2 years, from 1/4/16 to 31/3/18",Science Centre Board,348000,Awarded to Suppliers,YONG AIK CONSTRUCTION PTE LTD
SCB000ETT16000006,2016-04-21,Tender for the Production and Broadcast of a Science Competition Television Programme and Science Lecture Television Programme,Science Centre Board,988800,Awarded to Suppliers,MEDIACORP PTE. LTD.
SCB000ETT16000007,2016-05-16,Tender for the Engagement of an Agency for the PR & Marketing of Programmes and Activities for the Singapore Science Festival 2016,Science Centre Board,123560,Awarded to Suppliers,VINTEDGE PTE LTD
SCB000ETT16000007,2016-05-16,Tender for the Engagement of an Agency for the PR & Marketing of Programmes and Activities for the Singapore Science Festival 2016,Science Centre Board,87000,Awarded to Suppliers,WS GROUP PTE. LTD.
SCB000ETT16000008,2016-04-26,Tender for the Rental of Venue Event Spaces for X-Periment & Science Buskers Festival 2016 from 15-17 July 2016,Science Centre Board,83900,Awarded to Suppliers,DBS TRUSTEE LIMITED
SCB000ETT16000009,2016-03-21,Tender for the Provision of Logistics Management for National Science Experiment,Science Centre Board,142550,Awarded to Suppliers,FREIGHT LINKS LOGISTICS PTE. LTD.
SCB000ETT16000010,2016-05-10,Tender for the Engagement of an Event Company for the Event Management for Maker Faire Singapore 2016,Science Centre Board,82257.01,Awarded to Suppliers,RADIUS DESIGN & CONSTRUCTION PTE LTD
SCB000ETT16000011,2016-06-17,Request for Proposal (RFP) for the Design of the Illusion and Human Perception Exhibition,Science Centre Board,151000,Awarded to Suppliers,"JACK ROUSE ASSOCIATES, INC."
SCB000ETT16000013,2016-06-28,Request for Proposal (RFP) for Turnkey Mirror Maze Experience,Science Centre Board,495500,Awarded to Suppliers,ADRIAN FISHER DESIGN LIMITED
SCB000ETT16000014,2016-07-11,Request for Proposal (REP) for Turnkey 3D Giant Zoetrope,Science Centre Board,0,Awarded to No Suppliers,na
SCB000ETT16000015,2016-06-28,Tender for the Engagement of an event company for the event management and logistical support for the highlight events of Singapore Science Festival 2016,Science Centre Board,165645,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT16000016,2016-12-15,"Request for Proposal (RFP) For the Design and Build of ""Science of Fear"" Exhibition",Science Centre Board,1970000,Awarded to Suppliers,NEWMAN ENTERTAINMENT INTERNATIONAL PTE. LTD.
SCB000ETT16000017,2016-07-26,Renovation works at KidsSTOP (Science Centre Singapore),Science Centre Board,161774,Awarded to Suppliers,DEZIGN FORMAT PTE LTD
SCB000ETT16000020,2016-08-26,Event Management & Venue Set-Up for National Junior Robotics Competition (NJRC) 2016,Science Centre Board,156522,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT16000021,2016-11-28,Tender for the Engagement of Social Media Agency / Service Provider for KidsSTOP,Science Centre Board,108008,Awarded to Suppliers,IPG MEDIABRANDS (SINGAPORE) PTE. LTD.
SCB000ETT16000023,2016-10-13,Request for Proposal (RFP) for Logistics Partner for AVENGERS S.T.A.T.I.O.N Exhibition,Science Centre Board,0,Awarded to No Suppliers,na
SCB000ETT16000025,2016-12-14,Tender for the Teardown of Old Exhibitions and Proposed Modification and Extension of the Mezzanine Floor,Science Centre Board,130000,Awarded to Suppliers,DEZIGN FORMAT PTE LTD
SCB000ETT16000025,2016-12-14,Tender for the Teardown of Old Exhibitions and Proposed Modification and Extension of the Mezzanine Floor,Science Centre Board,47320,Awarded to Suppliers,E35 PTE. LTD.
SCB000ETT16000027,2017-02-10,Design and Build of Turnkey 3D Giant Zoetrope,Science Centre Board,239040,Awarded to Suppliers,Houghton Kneale Design Limited
SCB000ETT16000028,2017-03-15,"Request For Proposal (RFP) for E3 Content & Interactive Refreshment(Development, Build, Supply and Installation)",Science Centre Board,208000,Awarded to Suppliers,DIGIMAGIC COMMUNICATIONS PTE LTD
SCB000ETT16000029,2017-03-09,Media Agency Services for Science Centre Singapore (1 April 2017 - 31 March 2019),Science Centre Board,1323000,Awarded to Suppliers,OMD SINGAPORE PTE. LTD.
SCB000ETT16000030,2017-03-09,Design & Build of The Illusion and Perception Exhibition,Science Centre Board,1125400,Awarded to Suppliers,SPACELOGIC PTE. LTD.
SCB000ETT16000031,2017-03-16,Tender for the Appointment of a Public Relations (PR) Agency from April 2017 - March 2019,Science Centre Board,392700,Awarded to Suppliers,BURSON-MARSTELLER (S.E.A.) PTE. LTD.
SCB000ETT17000001,2017-03-29,The Appointment of a Social Media Agency (or Service Provider) for Science Centre Singapore (1 April 2017 - 31 March 2018),Science Centre Board,180000,Awarded to Suppliers,DSTNCT PTE. LTD.
SCB000ETT17000002,2017-05-09,Request for Proposal (RFP) to revamp the National Junior Robotics Competition 2017,Science Centre Board,121500,Awarded to Suppliers,DUCK LEARNING
SCB000ETT17000003,2017-08-03,Provision of Guaranteed Energy Savings Performance Contracting Services For Science Centre Board,Science Centre Board,2876778,Awarded to Suppliers,JOHNSON CONTROLS (S) PTE. LTD.
SCB000ETT17000004,2017-05-05,Supply and Installation of New Machine Room-less Passenger Lift,Science Centre Board,194000,Awarded to Suppliers,SCATECH ENGINEERING PTE. LTD.
SCB000ETT17000005,2017-04-24,Provision of Contact Centre Services for Science Centre Singapore and its group of Attractions,Science Centre Board,288000,Awarded to Suppliers,C&W SERVICES OPERATIONS PTE. LTD.
SCB000ETT17000006,2017-05-16,Engagement of an Event Company for the Event Management and Logistical Support for Highlight Events of Singapore Science Festival 2017,Science Centre Board,374500,Awarded to Suppliers,SANSYS COLLECTIVE PTE. LTD.
SCB000ETT17000007,2017-08-02,Request For Proposal (RFP) For the Redevelopment of The Science Centre Singapore Corporate Website,Science Centre Board,0,Awarded to No Suppliers,na
SCB000ETT17000008,2017-06-12,The Engagement of an Agency for the PR & Marketing of Programmes and Activities for the Singapore Science Festival 2017,Science Centre Board,212050,Awarded to Suppliers,THE THINC GROUP PTE. LTD.
SCB000ETT17000009,2017-06-12,Tender for the Renovation of Laboratories in Science Centre Singapore,Science Centre Board,195834,Awarded to Suppliers,A.MAX PTE LTD
SCB000ETT17000010,2017-05-16,Engagement of an Event Management Company for the Integrated Project Management and Logistical Support for Science In The Mall RAWR!,Science Centre Board,129718,Awarded to Suppliers,E35 PTE. LTD.
SCB000ETT17000011,2017-05-24,Tender for the Engagement of an Event Company for the Event Management for Maker Faire Singapore 2017,Science Centre Board,99655,Awarded to Suppliers,RADIUS DESIGN & CONSTRUCTION PTE LTD
SCB000ETT17000012,2017-06-21,"Tender for The Production, Filming, Hosting and Broadcast of The National Science Challenge 2017",Science Centre Board,599432,Awarded to Suppliers,MEDIACORP PTE. LTD.
SCB000ETT17000013,2017-07-04,Tender for the Design and Build of The Dialogue With Time Exhibition,Science Centre Board,1098600,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
SCB000ETT17000014,2017-06-06,"Production, Filming, Hosting and Broadcast of The STAR Lecture 2017",Science Centre Board,215000,Awarded to Suppliers,MEDIACORP PTE. LTD.
SCB000ETT17000015,2017-07-18,"REPLACEMENT OF CEILINGS, LIGHTINGS AND OTHER MINOR A&A WORKS AT THE MAIN ENTRANCES AND LINKWAY OF SCIENCE CENTRE SINGAPORE",Science Centre Board,240247.19,Awarded to Suppliers,BUILDWERKZ BUILDERS PTE. LTD.
SCB000ETT17000016,2017-06-05,Tender for the Provision of Logistics Management for National Science Experiment 2017,Science Centre Board,40100,Awarded to Suppliers,FREIGHT LINKS LOGISTICS PTE. LTD.
SCB000ETT17000017,2017-08-21,"Repainting of the External Walls, Replacement of Exit Doors & Minor A&A works at Omni-Theatre Building",Science Centre Board,159200,Awarded to Suppliers,RYNAMO BUILDING SERVICES PTE LTD
SCB000ETT17000018,2017-08-21,PROPOSED DEISGN & CONSTRUCTION OF NEW TICKETING COUNTER AT THE MAIN ENTRANCE OF SCIENCE CENTRE SINGAPORE,Science Centre Board,228000,Awarded to Suppliers,DEZIGN FORMAT PTE LTD
SCB000ETT17000023,2017-10-10,Tender for the Set up and Tear down of Circus! Science under the Big Top Exhibition,Science Centre Board,94400,Awarded to Suppliers,DEZIGN FORMAT PTE LTD
