tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
FINHQ0ETT15000013,2015-10-05,"INVITATION TO TENDER FOR PROVISION OF SCANNING, CONVERSION AND TAGGING SERVICES OF HARDCOPY DOCUMENT TO ELECTRONIC COPY FOR MINISTRY OF FINANCE",Ministry of Finance-Ministry Headquarter,148390,Awarded to Suppliers,CD Imaging Pte Ltd
FINHQ0ETT15000018,2016-01-18,INVITATION TO TENDER FOR THE DESIGN AND BUILD OF A FULLY OPERATIONAL DATA CENTRE WITH OPTIONS FOR MAINTENANCE,Ministry of Finance-Ministry Headquarter,2334436,Awarded to Suppliers,Pro-Matrix Pte Ltd
FINHQ0ETT15000020,2016-02-22,COMPREHENSIVE MAINTENANCE OF RETRACTABLE BOLLARD SYSTEM AT THE TREASURY,Ministry of Finance-Ministry Headquarter,100920,Awarded to Suppliers,Fortiz Power Engineering Pte Ltd
FINHQ0ETT16000001,2016-09-07,"Proposal for the Supply, Design, Development, Delivery, Installation, Testing, Training and Commissioning of a Fully Operational Social Policy Management System for MOFHQ",Ministry of Finance-Ministry Headquarter,3172134,Awarded to Suppliers,DXC TECHNOLOGY SINGAPORE PTE. LTD.
FINHQ0ETT16000003,2016-07-20,TERM CONTRACT FOR THE MAINTENANCE OF MECHANICAL AND ELECTRIAL (M&E) SYSTEMS AT THE TREASURY,Ministry of Finance-Ministry Headquarter,2145600,Awarded to Suppliers,GDS ENGINEERING PTE LTD
FINHQ0ETT16000004,2016-07-14,Provision of Event Management Services for PS21 ExCEL Convention 2016,Ministry of Finance-Ministry Headquarter,92396,Awarded to Suppliers,SKYY CREATIVE CONSULTANT PTE. LTD.
FINHQ0ETT16000006,2016-06-28,PROVISION OF ARMED AND UNARMED SECURITY GUARD SERVICES AT THE TREASURY FOR A BASE PERIOD OF THREE (3) YEARS WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS,Ministry of Finance-Ministry Headquarter,7334628,Awarded to Suppliers,CERTIS CISCO AUXILIARY POLICE FORCE PTE. LTD.
FINHQ0ETT16000007,2016-08-10,"SUPPLY, DELIVERY AND INSTALLATION OF CRASH BARRIER SYSTEM INCLUDING PROVISION OF NON-COMPREHENSIVE MAINTENANCE OF THE CRASH BARRIER SYSTEM FOR A PERIOD OF ONE YEAR AT THE TREASURY",Ministry of Finance-Ministry Headquarter,94880,Awarded to Suppliers,TJ Systems (S) Pte Ltd
FINHQ0ETT16000009,2016-12-13,PROPOSAL FOR THE IMPLEMENTATION OF A FULLY OPERATIONAL FINANCE AND PROCUREMENT PORTAL AND IM PORTAL WITH AN OPTION FOR MAINTENANCE,Ministry of Finance-Ministry Headquarter,818470,Awarded to Suppliers,Web Professional House Pte Ltd
FINHQ0ETT16000010,2016-10-11,TENDER FOR THE PROVISION OF SERVICES TO OPERATE GOVERNMENT SUPPLIER REGISTRATION SERVICES (GSR) FOR A PERIOD OF ONE YEAR WITH OPTIONS TO EXTEND UP TO AN ADDITIONAL 24 MONTHS,Ministry of Finance-Ministry Headquarter,75.7,Awarded to Suppliers,CRIMSONLOGIC PTE LTD
FINHQ0ETT16000011,2016-11-23,"Proposal for the Supply, Design, Development, Delivery, Installation, Testing, Training and Commissioning of a Fully Operational MOF Intranet Upgrade with an Option for Maintenance",Ministry of Finance-Ministry Headquarter,1967875,Awarded to Suppliers,DXC TECHNOLOGY SINGAPORE PTE. LTD.
FINHQ0ETT16000013,2016-10-07,RENTAL OF X-RAY MACHINE AND MAIL X-RAY SCANNER INCLUDING THE DISPOSAL OF EXISTING X-RAY MACHINE AT THE TREASURY FOR A BASE PERIOD OF TWO (2) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEAR,Ministry of Finance-Ministry Headquarter,38201,Awarded to Suppliers,NIMROD ENGINEERING PTE LTD
FINHQ0ETT16000014,2017-01-06,IMPLEMENTATION OF A FULLY OPERATIONAL UNCLAIMED MONIES WEBSITE SYSTEM WITH AN OPTION FOR MAINTENANCE,Ministry of Finance-Ministry Headquarter,401896,Awarded to Suppliers,DXC TECHNOLOGY SINGAPORE PTE. LTD.
FINHQ0ETT16000015,2016-11-07,Proposed Addition And Alteration Interior Fit-Out Works to Level 8 And Level 10 Conference Room At The Treasury,Ministry of Finance-Ministry Headquarter,350820,Awarded to Suppliers,P & A LINK PTE LTD
FINHQ0ETT16000016,2016-12-19,COMPREHENSIVE MAINTENANCE OF AUDIO VISUAL SYSTEM AT THE TREASURY FOR A BASE PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS,Ministry of Finance-Ministry Headquarter,146696.2,Awarded to Suppliers,SYNERGY AVL PTE. LTD.
FINHQ0ETT16000017,2017-06-06,"COMPREHENSIVE MAINTENANCE OF THE INTEGRATED SECURITY SYSTEM INCLUDING THE SUPPLY, DELIVERY AND INSTALLATION OF VISITOR MANAGEMENT e-KIOSK AND REPLACEMENT OF SECURITY SURVEILLANCE SYSTEM AND TURNSTILES AT THE TREASURY",Ministry of Finance-Ministry Headquarter,0,Awarded to No Suppliers,na
FINHQ0ETT17000001,2017-03-24,Provision Of Audit Services For The Goods And Services Tax Voucher Scheme For One Year With Option To Extend For 3 Years,Ministry of Finance-Ministry Headquarter,194800,Awarded to Suppliers,BDO LLP
FINHQ0ETT17000002,2017-11-20,"SUPPLY, DELIVERY, INSTALLATION, TESTING, COMMISSIONING OF A FULLY OPERATIONAL CENTRAL DOCUMENT REPOSITORY SYSTEM WITH AN OPTION FOR MAINTENANCE",Ministry of Finance-Ministry Headquarter,2396941,Awarded to Suppliers,AVEPOINT SINGAPORE PTE. LTD.
FINHQ0ETT17000003,2017-10-23,The study shall be a quantitative study involving numerical analysis of effective corporate tax burden of companies in Singapore and selected cities. The successful Tenderer shall provide a comprehensive coverage of Effective Corporate Tax Rate (ETR) of different companies in Singapore and five other cities; and identify all causes of ETR being lower/higher than the headline corporate tax rate of each respective city.,Ministry of Finance-Ministry Headquarter,326700,Awarded to Suppliers,PRICEWATERHOUSECOOPERS SINGAPORE PTE. LTD.
FINHQ0ETT17000004,2017-11-01,REPLACEMENT OF AIR-COOLED CHILLERS INCLUDING PROVISION OF NON-COMPREHENSIVE MAINTENANCE OF AIR-COOLED CHILLERS FOR 2 YEARS WITH OPTION TO EXTEND 2 YEARS AT THE TREASURY,Ministry of Finance-Ministry Headquarter,388100,Awarded to Suppliers,LITTLE SWAN AIR-CONDITIONING & ENGINEERING PTE. LTD.
FINHQ0ETT17000005,2017-12-14,PROVISION OF CONSULTANCY SERVICES ON COMMON WORK SPACES TO THE TREASURY,Ministry of Finance-Ministry Headquarter,155000,Awarded to Suppliers,CONTEXT ARCHITECTS PTE. LTD.
