tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
HSA000ETT15000043,2015-12-03,"THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF LIQUID CHROMATOGRAPHY-QUADRUPOLE HIGH RESOLUTION ACCURATE MASS (HRAM) SPECTROMETER (LC-MS/MS) AND FAST LIQUID CHROMATOGRAPH TO HEALTH SCIENCES AUTHROITY (HSA)",Health Sciences Authority,645000,Awarded to Suppliers,THERMO FISHER SCIENTIFIC PTE. LTD.
HSA000ETT15000044,2015-11-20,DESIGN AND BUILD PROJECT FOR RENOVATION WORKS FOR ASG FOOD SAFETY LABORATORY,Health Sciences Authority,136524,Awarded to Suppliers,GDS ENGINEERING PTE LTD
HSA000ETT15000045,2015-12-02,Provision of Consultancy Services to conduct a feasibility study,Health Sciences Authority,139900,Awarded to Suppliers,JACOBS INTERNATIONAL CONSULTANTS PTE. LTD.
HSA000ETT15000046,2016-01-29,"INVITATION TO TENDER FOR SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF HIGH PERFORMANCE LIQUID CHROMATOGRAPH WITH DIODE-ARRAY DETECTION (HPLC/DAD) SYSTEM",Health Sciences Authority,73988,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
HSA000ETT15000047,2016-04-05,INVITATION TO TENDER FOR THE SUPPLY AND DELIVERY OF DNA PROFILING REAGENTS AND CONSUMABLES FOR 3 YEARS WITH AN OPTION TO EXTEND FOR ANOTHER 2 YEARS ON AN ANNUAL BASIS,Health Sciences Authority,2890833,Awarded to Suppliers,LIFE TECHNOLOGIES HOLDINGS PTE. LTD.
HSA000ETT15000048,2016-03-22,TURNKEY PROJECT FOR UPGRADING WORKS OF AIR-HANDLING UNITS,Health Sciences Authority,478500,Awarded to Suppliers,LUOVA ENGINEERING PTE. LTD.
HSA000ETT15000049,2016-03-29,Supply and Delivery of Freezers / Refrigerators,Health Sciences Authority,105000,Awarded to Suppliers,Mecomb S'pore Ltd
HSA000ETT15000049,2016-03-29,Supply and Delivery of Freezers / Refrigerators,Health Sciences Authority,10975,Awarded to Suppliers,Palico Biotech Pte Ltd
HSA000ETT15000049,2016-03-29,Supply and Delivery of Freezers / Refrigerators,Health Sciences Authority,26050,Awarded to Suppliers,SciMed (Asia) Pte Ltd
HSA000ETT15000050,2016-05-20,Invitation to Tender for Privileged Account Management (PAM) System,Health Sciences Authority,295180,Awarded to Suppliers,PCS SECURITY PRIVATE LIMITED
HSA000ETT15000051,2016-01-21,"INVITATION TO TENDER FOR SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF GAS CHROMATOGRAPHY (GC),GAS CHROMATOGRAPHY TANDEM MASS SPECTROMETER (GC-MS/MS) SYSTEM AND ULTRA HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (UHPLC)",Health Sciences Authority,95042,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
HSA000ETT15000051,2016-01-21,"INVITATION TO TENDER FOR SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF GAS CHROMATOGRAPHY (GC),GAS CHROMATOGRAPHY TANDEM MASS SPECTROMETER (GC-MS/MS) SYSTEM AND ULTRA HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (UHPLC)",Health Sciences Authority,69429,Awarded to Suppliers,Shimadzu (Asia Pacific) Pte Ltd
HSA000ETT15000051,2016-01-21,"INVITATION TO TENDER FOR SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF GAS CHROMATOGRAPHY (GC),GAS CHROMATOGRAPHY TANDEM MASS SPECTROMETER (GC-MS/MS) SYSTEM AND ULTRA HIGH PERFORMANCE LIQUID CHROMATOGRAPHY (UHPLC)",Health Sciences Authority,219000,Awarded to Suppliers,THERMO FISHER SCIENTIFIC PTE. LTD.
HSA000ETT15000052,2016-01-22,1-Year Supply and Delivery of Micro Array Beads with an Option to renew for another 1 Year,Health Sciences Authority,606984,Awarded to Suppliers,BIOMED DIAGNOSTICS PTE LTD
HSA000ETT15000053,2016-01-28,Provision of One Unit of Refrigerated Centrifuge and Two Units of Heavy Duty Bench Top Centrifuge,Health Sciences Authority,56700,Awarded to Suppliers,HETTICH ASIA PACIFIC PTE. LTD.
HSA000ETT15000054,2016-06-01,Provision of 1-Year Preventive Maintenance Services for 45 units of Equipment with an Option to Extend for another 3 Years,Health Sciences Authority,47600,Awarded to Suppliers,FILLIPACE ENGINEERING
HSA000ETT15000054,2016-06-01,Provision of 1-Year Preventive Maintenance Services for 45 units of Equipment with an Option to Extend for another 3 Years,Health Sciences Authority,4000,Awarded to Suppliers,LUEN HUP HENG SALES AND SERVICES
HSA000ETT15000054,2016-06-01,Provision of 1-Year Preventive Maintenance Services for 45 units of Equipment with an Option to Extend for another 3 Years,Health Sciences Authority,11770,Awarded to Suppliers,PRACTICAL MEDISCIENCE PTE LTD
HSA000ETT15000056,2016-01-28,REPLACEMENT OF EXISTING LIGHTING SYSTEM FOR A PERIOD OF THREE(3) YEARS,Health Sciences Authority,62100,Awarded to Suppliers,INDECO ENGINEERS (PTE) LTD
HSA000ETT15000057,2016-01-12,Supply and Delivery of 600ml Transfer Blood Bag for 3 Years with Option for Annual Extension for another 2 Years,Health Sciences Authority,198000,Awarded to Suppliers,ZUELLIG PHARMA PTE. LTD.
HSA000ETT15000058,2016-01-21,PROPOSED ELECTRICAL REWIRING AND UPGRADE OF BLOCK 9 MORTUARY,Health Sciences Authority,217047.4,Awarded to Suppliers,BRILLIANT CORP (S) PTE. LTD.
HSA000ETT15000059,2016-02-05,Supply and Installation of Plasma Blast Freezer,Health Sciences Authority,69000,Awarded to Suppliers,SciMed (Asia) Pte Ltd
HSA000ETT15000061,2016-04-25,PROVISION OF MAINTENANCE SERVICES FOR AGILENT ANALYTICAL INSTRUMENTS,Health Sciences Authority,491392.68,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
HSA000ETT15000062,2016-03-29,Supply and Delivery of Self-Adhesive Bandage for 1 Year with an Option to Renew for another Year,Health Sciences Authority,110400,Awarded to Suppliers,RAINTREE MEDICAL PTE. LTD.
HSA000ETT15000063,2016-08-16,"PROVISION OF SERVICES TO CONDUCT A FEASIBILITY STUDY, DESIGN AND PROJECT MANAGEMENT FOR THE RENOVATION OF BSL2 LABORATORIES AND OFFICES FOR HSA AT SGH, BLOCK 9 LEVEL 2",Health Sciences Authority,0,Awarded to No Suppliers,na
HSA000ETT15000064,2016-03-10,INVITATION TO TENDER FOR THE PROVISION OF STORAGE SERVICES TO HEALTH SCIENCES AUTHORITY,Health Sciences Authority,0,Awarded to No Suppliers,na
HSA000ETT15000065,2016-03-02,INVITATION TO TENDER FOR A 1 YEAR CONTRACT FOR LABORATORY TEST (GENETIC SCREENING) WITH OPTION TO RENEW FOR ANOTHER 1 YEAR,Health Sciences Authority,201600,Awarded to Suppliers,NATIONAL HEART CENTRE OF SINGAPORE PTE LTD
HSA000ETT15000067,2016-05-05,Supply and Installation of One Unit of Fully Automated Analyser System for the Performance of ABO/Rh Blood Group Testing and Syphilis Screening for Blood Donors,Health Sciences Authority,760000,Awarded to Suppliers,BECKMAN COULTER SINGAPORE PTE. LTD.
HSA000ETT15000068,2016-10-14,Supply and Delivery of Automated/Digital Blood Collection Mixer,Health Sciences Authority,208590,Awarded to Suppliers,Transmedic Pte Ltd
HSA000ETT16000001,2016-07-21,3-Year Supply & Delivery of 450ml Top-Bottom Triple Blood Bags for Collection & Storage of Whole Blood from Blood Donors with option to renew for another 2 yrs on an annual basis,Health Sciences Authority,1867155,Awarded to Suppliers,ZUELLIG PHARMA PTE. LTD.
HSA000ETT16000002,2016-09-02,3-Yr Lease of Semi-Automated Blood Separation System for the Separation and Processing of Whole Blood into Blood Components with option to renew for another 2 yrs on an annual basis,Health Sciences Authority,789600,Awarded to Suppliers,ZUELLIG PHARMA PTE. LTD.
HSA000ETT16000003,2016-05-24,Provision of Seven (7) Equipment for Transplant Support Testing Laboratory,Health Sciences Authority,2352.65,Awarded to Suppliers,HETTICH ASIA PACIFIC PTE. LTD.
HSA000ETT16000004,2016-05-25,Provision Of Media Monitoring Services For Two Years With Option To Extend Yearly Up To Two Years,Health Sciences Authority,248000,Awarded to Suppliers,NEWS SEARCH (SINGAPORE) PTE. LTD.
HSA000ETT16000005,2016-05-25,"SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING FOR 1 UNIT OF REAL-TIME PCR SYSTEM",Health Sciences Authority,89000,Awarded to Suppliers,LIFE TECHNOLOGIES HOLDINGS PTE. LTD.
HSA000ETT16000006,2016-05-17,3-Year Supply and Delivery of Sharp Containers with an Option for Renew for another 2 Years on an Annual Basis,Health Sciences Authority,0,Awarded to No Suppliers,na
HSA000ETT16000007,2016-09-21,"Invitation To Tender For Provision Of Third Party Services For Management Of Inbound And/Or Outbound Call/ Email Handling Services For The Tobacco Regulation Branch, Health Products Regulation Group, Health Sciences Authority",Health Sciences Authority,397800,Awarded to Suppliers,TERRA SYSTEMS PTE. LTD.
HSA000ETT16000008,2016-06-02,OFFICE SPACE RENOVATION AT HPRG HELIOS LEVEL 12,Health Sciences Authority,165394,Awarded to Suppliers,AZURE PTE. LTD.
HSA000ETT16000009,2016-05-26,"INVITATION TO TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION, COMMISSIONING AND TRAINING OF ONE UNIT OF ULTRA HIGH PERFORMANCE LIQUID CHROMATOGRAPH COUPLED TO AN ION TRAP MASS SPECTROMETER (UHPLC/ITMS)",Health Sciences Authority,393000,Awarded to Suppliers,LAB SCIENCE SOLUTION PTE. LTD.
HSA000ETT16000010,2016-10-03,"Invitation To Tender For The Supply, Delivery, Installation, Testing, Commissioning Of A Fully Operational Laboratory Integrated Scientific Administration System With An Option For Maintenance For The Health Sciences Authority",Health Sciences Authority,0,Awarded to No Suppliers,na
HSA000ETT16000011,2016-08-04,Supply of Automated/Digital Blood Collection Monitors to Health Sciences Authority (HSA),Health Sciences Authority,281300,Awarded to Suppliers,ZUELLIG PHARMA PTE. LTD.
HSA000ETT16000012,2016-10-03,3-Yr Supply & Delivery of 450ml Quadruple Blood Collection Pack System With In-Line Leuco-Filter for Collection & Storage of Whole Blood with Option for annual extension for 2 Yrs,Health Sciences Authority,1140975,Awarded to Suppliers,ZUELLIG PHARMA PTE. LTD.
HSA000ETT16000013,2016-07-13,"INVITATION TO TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING FOR 1 UNIT OF MASS SPECTROMETER DETECTOR",Health Sciences Authority,106510.5,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
HSA000ETT16000014,2016-09-13,2-Year Supply and Delivery of HLA Class I and II Allele Specific Typing Kits with an Option to renew for another 1 Year,Health Sciences Authority,54190.08,Awarded to Suppliers,BIOMED DIAGNOSTICS PTE LTD
HSA000ETT16000015,2016-09-08,PROVISION OF EXTERNAL AUDIT SERVICES FOR FINANCIAL YEAR 2016 WITH ANNUAL OPTIONS TO EXTEND FOR THE NEXT FOUR FINANCIAL YEARS,Health Sciences Authority,409500,Awarded to Suppliers,FOO KON TAN LLP
HSA000ETT16000016,2016-07-07,3-YEAR SUPPLY AND DELIVERY OF SHARP CONTAINERS WITH AN OPTION TO RENEW FOR ANOTHER 2 YEARS ON AN ANNUAL BASIS,Health Sciences Authority,187572,Awarded to Suppliers,OTTO WASTE SYSTEMS SINGAPORE PTE LTD
