tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
CCYNYCETT15000027,2016-03-02,INVITATION TO TENDER FOR PROVISION OF MANAGING AGENT SERVICES FOR NATIONAL YOUTH COUNCIL FOR A PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ONE (1) YEAR,"Ministry of Culture, Community and Youth - National Youth Council",392112,Awarded to Suppliers,UEMS SOLUTIONS PTE. LTD.
CCYNYCETT15000028,2016-06-23,"INVITATION TO TENDER FOR THE SUPPLY, DESIGN, DEVELOPMENT, DELIVERY, INSTALLATION, TESTING, TRAINING AND COMMISSIONING OF A FULLY OPERATIONAL ONLINE SURVEY APPLICATION SOFTWARE","Ministry of Culture, Community and Youth - National Youth Council",141244,Awarded to Suppliers,JUSFEEDBACK PTE. LTD.
CCYNYCETT15000029,2016-02-29,"REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF EVENT MANAGEMENT COMPANY TO PLAN, COORDINATE AND EXECUTE THE PROGRAMMING CONTENTS FOR SHINE FESTIVAL 2016","Ministry of Culture, Community and Youth - National Youth Council",781792.5,Awarded to Suppliers,THE EVENTS ARTERY PTE. LTD.
CCYNYCETT16000001,2016-03-16,REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF SHINE FESTIVAL 2016 INTEGRATED FESTIVAL MARKETING CAMPAIGN,"Ministry of Culture, Community and Youth - National Youth Council",398700,Awarded to Suppliers,DSTNCT PTE. LTD.
CCYNYCETT16000002,2016-05-30,"INVITATION TO TENDER FOR THE PROVISION OF PUBLIC RELATIONS CONSULTANCY SERVICES FOR NYC FOR A PERIOD OF 12 MONTHS, WITH THE OPTION TO EXTEND FOR ANOTHER 12 MONTHS","Ministry of Culture, Community and Youth - National Youth Council",406080,Awarded to Suppliers,EDELMAN PUBLIC RELATIONS WORLDWIDE PTE LTD
CCYNYCETT16000003,2016-05-27,INVITATION TO TENDER FOR NON-COMPREHENSIVE MAINTENANCE OF GENERATORS AND PUMPS SYSTEM AT OUTWARD BOUND SINGAPORE PULAU UBIN FOR THE PERIOD 1 JUNE 2016 TO 31 MAY 2018 WITH AN OPTION TO EXTEND FOR ANOTHER TWO YEARS,"Ministry of Culture, Community and Youth - National Youth Council",0,Awarded to No Suppliers,na
CCYNYCETT16000004,2016-06-30,RFP for 1.Programme Partners (PP) to operate and manage the 5 days YCS Leaders Induction Camp inclusive of designing and executing (Part 1) of the induction Camp; and 2.Programme Partners (PP) to design and execute Youth Corps Singapore Leaders Programme Trainings (Part 1 and /or Part 2).,"Ministry of Culture, Community and Youth - National Youth Council",210000,Awarded to Suppliers,PIVOTAL YOUTH PTE. LTD.
CCYNYCETT16000004,2016-06-30,RFP for 1.Programme Partners (PP) to operate and manage the 5 days YCS Leaders Induction Camp inclusive of designing and executing (Part 1) of the induction Camp; and 2.Programme Partners (PP) to design and execute Youth Corps Singapore Leaders Programme Trainings (Part 1 and /or Part 2).,"Ministry of Culture, Community and Youth - National Youth Council",49200,Awarded to Suppliers,ROHEI CORPORATION PTE. LTD.
CCYNYCETT16000004,2016-06-30,RFP for 1.Programme Partners (PP) to operate and manage the 5 days YCS Leaders Induction Camp inclusive of designing and executing (Part 1) of the induction Camp; and 2.Programme Partners (PP) to design and execute Youth Corps Singapore Leaders Programme Trainings (Part 1 and /or Part 2).,"Ministry of Culture, Community and Youth - National Youth Council",8400,Awarded to Suppliers,SUSTAINABLE LIVING LAB PTE. LTD.
CCYNYCETT16000005,2016-07-21,Invitation To Tender For Grass Cutting And Horticulture Maintenance At OBS For The Period 1 July 2016 To 30 June 2018 With An Option To Extend For Another Two Years,"Ministry of Culture, Community and Youth - National Youth Council",699205,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
CCYNYCETT16000006,2016-06-28,INVITATION TO TENDER FOR PROVISION OF LOGISTICS AND EVENT MANAGEMENT SERVICES FOR SHINE FESTIVAL 2016,"Ministry of Culture, Community and Youth - National Youth Council",688000,Awarded to Suppliers,THE EVENTS ARTERY PTE. LTD.
CCYNYCETT16000007,2016-09-08,"REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF EVENT MANAGEMENT COMPANY TO PLAN, COORDINATE AND EXECUTE THE PROGRAMMING CONTENTS FOR THE 43RD SHIP FOR SOUTHEAST ASIAN AND JAPANESE YOUTH PROGRAMME (SSEAYP) 2016 LOCAL PROGRAMME","Ministry of Culture, Community and Youth - National Youth Council",280302,Awarded to Suppliers,ESPRIMO PTE. LTD.
CCYNYCETT16000008,2017-02-13,INVITATION TO TENDER FOR PROVISION OF BOOK-KEEPING SERVICES FOR NATIONAL YOUTH FUND,"Ministry of Culture, Community and Youth - National Youth Council",379300,Awarded to Suppliers,ST ELECTRONICS (E-SERVICES) PTE. LTD.
CCYNYCETT16000009,2016-11-22,Invitation To Tender For The Provision Of The Tentage Rental Services At Outward Bound Singapore Reception Centre For A Period Of Two Years From 1 January 2017 To 31 December 2018 With The Option To Extend For Another One Year,"Ministry of Culture, Community and Youth - National Youth Council",82128,Awarded to Suppliers,SIN HIAP MUI PTE. LTD.
CCYNYCETT16000010,2017-01-19,INVITATION TO TENDER FOR THE PROVISION OF OUTSOURCED HUMAN RESOURCE AND ADMINISTRATION SERVICES FOR NATIONAL YOUTH COUNCIL,"Ministry of Culture, Community and Youth - National Youth Council",123868,Awarded to Suppliers,APBA PTE. LTD.
CCYNYCETT16000011,2016-12-28,"INVITATION TO TENDER FOR THE SUPPLY, DESIGN, DEVELOPMENT, DELIVERY, INSTALLATION, TESTING, TRAINING, AND COMMISSIONING OF NATIONAL YOUTH COUNCIL (NYC) AND YOUTH CORPS SINGAPORE (YCS) CORPORATE WEBSITE WITH AN OPTION FOR MAINTENANCE","Ministry of Culture, Community and Youth - National Youth Council",508528,Awarded to Suppliers,REVEZ MOTION PTE. LTD.
CCYNYCETT16000012,2017-01-19,INVITATION TO TENDER FOR PROVISION OF PROJECT-BASED STATEMENT OF ACCOUNTS VERIFICATION AND CERTIFICATION SERVICES FOR NATIONAL YOUTH COUNCIL FUNDED PROJECTS,"Ministry of Culture, Community and Youth - National Youth Council",493000,Awarded to Suppliers,JPL WONG & CO
CCYNYCETT16000013,2017-01-09,"Invitation To Tender For The Provision Of Barge Services For Outward Bound Singapore, Pulau Ubin For A Period Of Two Years From 1 January 2017 To 31 December 2018 With An Option To Extend For Another Two Years","Ministry of Culture, Community and Youth - National Youth Council",163800,Awarded to Suppliers,HIAP SHING CONSTRUCTION PTE. LTD.
CCYNYCETT16000014,2017-05-17,"INVITATION TO TENDER FOR THE SUPPLY, DESIGN, DEVELOPMENT, DELIVERY, INSTALLATION, TESTING, TRAINING, AND COMMISSIONING OF A FULLY OPERATIONAL TRAINING RESOURCE MANAGEMENT SYSTEM WITH AN OPTION FOR MAINTENANCE","Ministry of Culture, Community and Youth - National Youth Council",415925,Awarded to Suppliers,FUTURE-PROOF SOFTWARE PTE. LTD.
CCYNYCETT16000015,2017-02-21,"Invitation To Tender For Proposed Replacement And Upgrading Of Diesel Storage Tank And Pumping System At Outward Bound Singapore, Pulau Ubin","Ministry of Culture, Community and Youth - National Youth Council",523880,Awarded to Suppliers,SK ENGINEERING SERVICES PRIVATE LIMITED
CCYNYCETT16000016,2016-12-30,INVITATION TO TENDER FOR SUPPLY AND DELIVERY OF TEE SHIRTS FOR A PERIOD OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,"Ministry of Culture, Community and Youth - National Youth Council",0.25,Awarded to Suppliers,ANCELL ENTERPRISE PTE LTD
CCYNYCETT16000016,2016-12-30,INVITATION TO TENDER FOR SUPPLY AND DELIVERY OF TEE SHIRTS FOR A PERIOD OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,"Ministry of Culture, Community and Youth - National Youth Council",0.25,Awarded to Suppliers,APPAREL EMPIRE PTE. LTD.
CCYNYCETT16000016,2016-12-30,INVITATION TO TENDER FOR SUPPLY AND DELIVERY OF TEE SHIRTS FOR A PERIOD OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,"Ministry of Culture, Community and Youth - National Youth Council",0.25,Awarded to Suppliers,PF FAREAST PTE. LTD.
CCYNYCETT16000016,2016-12-30,INVITATION TO TENDER FOR SUPPLY AND DELIVERY OF TEE SHIRTS FOR A PERIOD OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,"Ministry of Culture, Community and Youth - National Youth Council",0.25,Awarded to Suppliers,SIN MING INDUSTRIES (PTE) LTD.
CCYNYCETT16000017,2017-03-08,"Invitation To Tender For Term Contract For Supply And Delivery Of Water Treatment Chemicals To Outward Bound Singapore, Pulau Ubin For The Period 1 January 2017 To 31 December 2018 With An Option To Extend For Another Two Year","Ministry of Culture, Community and Youth - National Youth Council",0,Awarded to No Suppliers,na
CCYNYCETT16000019,2017-03-27,Invitation To Tender For Operating Dining Hall And In-House Catering Services At Outward Bound Singapore For The Period 1 April 2017 To 31 March 2020 With An Option To Extend For Another One Year,"Ministry of Culture, Community and Youth - National Youth Council",1,Awarded to Suppliers,SELECT GROUP PTE. LTD.
CCYNYCETT16000020,2017-02-16,"Invitation To Tender For Desilting And Clearing Of Sludge And Waste At Outward Bound Singapore Camp 1 & 2, Pulau Ubin For The Period 1 March 2017 To 28 February 2019 With An Option To Extend For Another Two Years","Ministry of Culture, Community and Youth - National Youth Council",278560,Awarded to Suppliers,BOON WEE CONST (S) PTE. LTD.
CCYNYCETT16000021,2017-04-07,Invitation To Tender For Managing Agent Services For Contingency Purposes At Outward Bound Singapore For The Period 1 April 2017 To 31 March 2019 With An Option To Extend For Another Two Years,"Ministry of Culture, Community and Youth - National Youth Council",1118747,Awarded to Suppliers,CPG Facilities Management Pte Ltd
CCYNYCETT16000022,2017-09-25,"INVITATION TO TENDER FOR THE SUPPLY, DESIGN, DEVELOPMENT, DELIVERY, INSTALLATION, TESTING, TRAINING, AND COMMISSIONING OF MCCY & NYC GRANTS MANAGEMENT SYSTEM WITH AN OPTION FOR MAINTENANCE","Ministry of Culture, Community and Youth - National Youth Council",0,Awarded to No Suppliers,na
CCYNYCETT17000001,2017-03-08,"REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF EVENT MANAGEMENT COMPANY TO PLAN, COORDINATE AND EXECUTE THE PROGRAMMING CONTENTS, LOGISTICS AND EVENT MANAGEMENT FOR SHINE FESTIVAL 2017","Ministry of Culture, Community and Youth - National Youth Council",1242450,Awarded to Suppliers,DANIEL BOEY PTE. LTD.
CCYNYCETT17000002,2017-03-10,REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF YOUTH MONTH AND SHINE FESTIVAL 2017 INTEGRATED MARKETING CAMPAIGN,"Ministry of Culture, Community and Youth - National Youth Council",637500,Awarded to Suppliers,DSTNCT PTE. LTD.
CCYNYCETT17000003,2017-03-20,INVITATION TO TENDER FOR AN OVERSEAS ADVENTURE BASED LEADERSHIP PROGRAMME ON BOARD A TRAINING TALL SHIP,"Ministry of Culture, Community and Youth - National Youth Council",0,Awarded to No Suppliers,na
CCYNYCETT17000005,2017-06-30,INVITATION TO TENDER FOR PROVISION OF INSURANCE COVERAGE AND SERVICES FOR NATIONAL YOUTH COUNCIL (NYC) FOR A PERIOD OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS,"Ministry of Culture, Community and Youth - National Youth Council",460802.76,Awarded to Suppliers,AVA INSURANCE BROKERS PTE. LTD.
CCYNYCETT17000006,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR DESIGN AND DELIVERY OF THE OUR LITTLE RED DOT AND BEYOND PROGRAMME FOR A PERIOD OF 1.5 YEARS,"Ministry of Culture, Community and Youth - National Youth Council",0.3,Awarded to Suppliers,CANACT PTE. LTD.
CCYNYCETT17000006,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR DESIGN AND DELIVERY OF THE OUR LITTLE RED DOT AND BEYOND PROGRAMME FOR A PERIOD OF 1.5 YEARS,"Ministry of Culture, Community and Youth - National Youth Council",0.35,Awarded to Suppliers,SCHOOL OF THOUGHT LEARNING CENTRE PTE. LTD.
CCYNYCETT17000006,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR DESIGN AND DELIVERY OF THE OUR LITTLE RED DOT AND BEYOND PROGRAMME FOR A PERIOD OF 1.5 YEARS,"Ministry of Culture, Community and Youth - National Youth Council",0.35,Awarded to Suppliers,SEQUOIA GROUP PTE. LTD.
CCYNYCETT17000007,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR DESIGN AND DELIVERY OF THE SINGAPORE PERSPECTIVES PROGRAMME FOR A PERIOD OF 13 MONTHS,"Ministry of Culture, Community and Youth - National Youth Council",1,Awarded to Suppliers,THINK TANK STUDIO PTE. LTD.
CCYNYCETT17000008,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR DESIGN & DELIVERY OF YOUTH CORPS LEADERS PROGRAMME INDUCTION CAMP FOR A PERIOD OF 13 MONTHS,"Ministry of Culture, Community and Youth - National Youth Council",1,Awarded to Suppliers,PIVOTAL YOUTH PTE. LTD.
CCYNYCETT17000009,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR PROVISION OF YOUTH CORPS LEADERS PROGRAMME TRAINING WORKSHOPS FOR A PERIOD OF 13 MONTHS,"Ministry of Culture, Community and Youth - National Youth Council",0.35,Awarded to Suppliers,EMPACT PTE. LTD.
CCYNYCETT17000009,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR PROVISION OF YOUTH CORPS LEADERS PROGRAMME TRAINING WORKSHOPS FOR A PERIOD OF 13 MONTHS,"Ministry of Culture, Community and Youth - National Youth Council",0.35,Awarded to Suppliers,PIVOTAL YOUTH PTE. LTD.
CCYNYCETT17000009,2017-08-01,REQUEST FOR PROPOSAL (RFP) FOR PROVISION OF YOUTH CORPS LEADERS PROGRAMME TRAINING WORKSHOPS FOR A PERIOD OF 13 MONTHS,"Ministry of Culture, Community and Youth - National Youth Council",0.3,Awarded to Suppliers,SUSTAINABLE LIVING LAB PTE. LTD.
CCYNYCETT17000010,2017-08-01,"Invitation To Tender For The Inspection And Maintenance Of Training Facilities For Outward Bound Singapore,Camp 1 and Camp 2,Pulau Ubin For a Period of Two Years From 1 July 2017 to 30 June 2019 With An Option to Extend For Another Two Years","Ministry of Culture, Community and Youth - National Youth Council",275940,Awarded to Suppliers,ADVENTURE SYSTEMS PTE. LTD.
CCYNYCETT17000011,2017-08-23,REQUEST FOR PROPOSAL (RFP) FOR THE PRODUCTION AND DISTRIBUTION OF THE OUTWARD BOUND SINGAPORE (OBS) 50TH ANNIVERSARY PUBLICATION,"Ministry of Culture, Community and Youth - National Youth Council",135930,Awarded to Suppliers,STRAITS TIMES PRESS PTE. LTD.
CCYNYCETT17000012,2017-08-30,Invitation To Tender For The Provision of Security Services For Outward Bound Singapore For A Period Of Two(2) Years From 1 July 2017 To 30 June 2019 With An Option To Extend For Another Two Years,"Ministry of Culture, Community and Youth - National Youth Council",1209600,Awarded to Suppliers,TOM-RECK SECURITY SERVICES PTE LTD
CCYNYCETT17000013,2017-10-16,INVITATION TO TENDER FOR THE PROVISION OF LOGISTIC SERVICES IN STORE MANAGEMENT AT OUTWARD BOUND SINGAPORE FOR THE PERIOD OF ONE YEAR WITH OPTION TO EXTEND FOR ANOTHER YEAR,"Ministry of Culture, Community and Youth - National Youth Council",432000,Awarded to Suppliers,JADIA LOGISTICS PTE. LTD.
CCYNYCETT17000014,2017-09-18,Invitation To Tender For Servicing And Maintenance Of Air-Conditioners And Mechanical Equipment At Outward Bound Singapore For The Period 1 September 2017 To 31 August 2019 With An Option To Extend For Another Two Years,"Ministry of Culture, Community and Youth - National Youth Council",72380,Awarded to Suppliers,CBM PTE. LTD.
CCYNYCETT17000015,2017-08-18,"Invitation To Tender For Monthly Maintenance And Servicing Of The Reservoir Water Treatment Plant And Training Pool At Outward Bound Singapore, Pulau Ubin For The Period 1 September 2017 To 31 August 2019 With An Option To Extend For Another Two Years","Ministry of Culture, Community and Youth - National Youth Council",91600,Awarded to Suppliers,PUTRA WATER TREATMENT PTE. LTD.
CCYNYCETT17000016,2017-08-17,"REQUEST FOR PROPOSAL (RFP) FOR THE PROVISION OF EVENT MANAGEMENT COMPANY TO CONCEPTUALISE, COORDINATE AND EXECUTE THE SINGAPORE YOUTH AWARD & YOUTH CORPS SINGAPORE CEREMONY 2017","Ministry of Culture, Community and Youth - National Youth Council",344285,Awarded to Suppliers,TWIST MEDIA PTE. LTD.
CCYNYCETT17000017,2017-10-16,INVITATION TO TENDER FOR THE PROVISION OF FERRY SERVICES AT OUTWARD BOUND SINGAPORE FOR THE PERIOD OF ONE YEAR WITH AN OPTION TO EXTEND FOR ANOTHER ONE YEAR,"Ministry of Culture, Community and Youth - National Youth Council",818760,Awarded to Suppliers,ENG HUP SHIPPING PTE LTD
CCYNYCETT17300001,2017-11-21,"INVITATION TO TENDER FOR THE PROVISION OF 24 HOURS SECURITY SERVICES AT NATIONAL YOUTH COUNCIL’S PREMISES (THE RED BOX, YOUTH PARK AND SKATE PARK) FOR A PERIOD OF TWO YEARS WITH AN OPTION TO EXTEND FOR TWO YEARS","Ministry of Culture, Community and Youth - National Youth Council",218760,Awarded to Suppliers,MAINGUARD SECURITY SERVICES (S) PTE LTD
CCYNYCETT17300002,2017-10-24,"INVITATION TO TENDER FOR CONSULTANCY AND PROJECT MANAGEMENT SERVICES FOR REPAIR & REDECORATION, AND IMPROVEMENT WORKS TO EXISTING OUTWARD BOUND SINGAPORE","Ministry of Culture, Community and Youth - National Youth Council",8.5,Awarded to Suppliers,BDL Group Architects
CCYNYCETT17300003,2017-11-06,INVITATION TO TENDER FOR THE TERM CONTRACT FOR MINOR BUILDING REPAIR AND ELECTRICAL WORKS AT OUTWARD BOUND SINGAPORE FOR THE PERIOD 1 OCTOBER 2017 TO 30 SEPTEMBER 2019 WITH AN OPTION TO EXTEND FOR ANOTHER TWO YEARS,"Ministry of Culture, Community and Youth - National Youth Council",279600,Awarded to Suppliers,SUCCESS FOREVER CONSTRUCTION & MAINTENANCE PTE LTD
CCYNYCETT17300007,2017-11-02,INVITATION TO TENDER FOR THE SUPPLY AND DELIVERY OF ONE SAILCRAFT (CUTTER) WITH AN OPTION TO PURCHASE ONE MORE UNIT,"Ministry of Culture, Community and Youth - National Youth Council",145423,Awarded to Suppliers,DYNAGLASS REINFORCED PLASTIC (PTE) LTD
CCYNYCETT17300008,2017-12-12,INVITATION TO TENDER FOR THE SUPPLY AND DELIVERY OF ONE FOUR-WHEEL DRIVE VEHICLE WITH AN OPTION TO PURCHASE ANOTHER UNIT FOR OUTWARD BOUND SINGAPORE,"Ministry of Culture, Community and Youth - National Youth Council",124160,Awarded to Suppliers,Triangle Auto Pte Ltd
PAS000ETT14000321,2015-06-23,"Design and construction of new reinforced concrete jetty with floating pontoon for Outward Bound Singapore, Camp I, Pulau Ubin","Ministry of Culture, Community and Youth - National Youth Council",1318000,Awarded to Suppliers,Marina Technology and Construction Pte Ltd
