tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,4318134.75,Awarded to Suppliers,FACTIVA LIMITED
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,391530.5,Awarded to Suppliers,INFOHOST PTE LTD
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1997227.11,Awarded to Suppliers,INNERSOURCE DATA PTE. LTD.
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,143440,Awarded to Suppliers,LITTLELIVES INC PTE. LTD.
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,2333679.8,Awarded to Suppliers,PROQUEST INFORMATION AND LEARNING LIMITED
NLB000ETT14000063,2015-03-28,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,538482,Awarded to Suppliers,UBS Library Services Pte Ltd
NLB000ETT14000065,2015-03-12,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR COLLECTING, SORTING AND DELIVERING SERVICES OF LIBRARY MATERIALS TO BRANCHES TO OWNING BRANCH OR RETURN TO OWNING BRANCH (RTOB) AND INTERNAL DESPATCH OF BOOKS & LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,4774000,Awarded to Suppliers,SINGAPORE POST LIMITED
NLB000ETT14000066,2015-02-16,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE COMPREHENSIVE MAINTENANCE SERVICES FOR ALL ELECTRICAL SYSTEM, AIR-CONDITIONING MECHANICAL VENTILATION, PLUMBING, SANITARY, AUTO SLIDING DOORS AND SWING DOOR, MECHANICAL SYSTEM, FIRE ALARM SYSTEM, FIRE PROTECTION SYSTEM, PUBLIC ADDRESS SYSTEM, PROJECTORS AND AUDIOVISUAL SYSTEM AT VARIOUS LIBRARIES OF THE NATIONAL LIBRARY BOARD FOR A PERIOD OF TWO (2) YEARS WITH AN OPTION TO CONTINUE FOR ONE (1) YEAR FOR NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,5552731,Awarded to Suppliers,ST INTEGRATED ENGINEERING PTE. LTD.
NLB000ETT14000067,2015-01-26,Invitation To Tender For Installation Of E-Newspaper Kiosks And Minor Interior Works For National Library Board,National Library Board,290520,Awarded to Suppliers,ACEPROJECT CONSTRUCTION PTE. LTD.
NLB000ETT14000069,2015-05-12,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE SUPPLY OF SPINE LABEL, SPINE LAMINATE, BARCODE LABEL AND THERMAL PRINT RIBBON, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,146538.06,Awarded to Suppliers,PRESTIGE LABEL PTE LTD
NLB000ETT14000070,2015-02-16,"TENDER TO APPOINT A MAIN CONTRACTOR TO UNDERTAKE THE PROPOSED RENOVATION WORKS TO LEVEL 3 MARINE PARADE PUBLIC LIBRARY (MPPL), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,132400,Awarded to Suppliers,ACEPROJECT CONSTRUCTION PTE. LTD.
NLB000ETT14000072,2015-03-31,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO PROVIDE AUTHORITY AND VOCABULARY CONTROL AND ISSN REGISTRATION SERVICES FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,0,Awarded to No Suppliers,na
NLB000ETT15000001,2015-04-17,"THE APPOINTMENT OF A CONSULTANT TO PROVIDE AUDITING SERVICES AND QSM LIBRARY CLINIC WORKSHOP SERVICES FOR STAFF FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,105980,Awarded to Suppliers,AADVANTAGE CONSULTING GROUP PTE. LTD.
NLB000ETT15000002,2015-04-23,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO UNDERTAKE THE PROPOSED FACADE REPAIR, REPAINTING AND WATER PROOFING WORKS AT 1 CANNING RISE, NATIONAL ARCHIVES OF SINGAPORE (NAS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,378230,Awarded to Suppliers,ASR BUILDING & CONSERVATION PTE. LTD.
NLB000ETT15000003,2015-03-05,"TENDER TO APPOINT A MAIN CONTRACTOR TO UNDERTAKE THE PROPOSED ADDITION AND ALTERATION WORKS (A&A) TO THE EXISTING THREE (3) STOREY TOA PAYOH PUBLIC LIBRARY BUILDING (TPPL) AT 6 TOA PAYOH CENTRAL, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1300688,Awarded to Suppliers,PERFORM INDUSTRIES PTE. LTD.
NLB000ETT15000004,2015-05-26,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE PROVISION OF SERVICES TO INVENTORISE THE ARCHIVAL MATERIALS IN THE NATIONAL ARCHIVES OF SINGAPORE, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,3971700,Awarded to Suppliers,ST Logistics Pte. Ltd.
NLB000ETT15000005,2015-04-07,"TENDER TO APPOINT A MAIN CONTRACTOR TO UNDERTAKE THE PROPOSED ADDITIONS & ALTERATIONS WORKS (A&A) OF THE JURONG REGIONAL LIBRARY (JRL), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,2158480,Awarded to Suppliers,SOONLY PTE. LTD.
NLB000ETT15000007,2015-06-29,"TENDER FOR THE APPOINTMENT OF CONTRACTOR TO UPGRADE LEVEL 10 AIR HANDLING UNITS (AHU) FOR NATIONAL LIBRARY BUILDING, SINGAPORE",National Library Board,138500,Awarded to Suppliers,S&P SYSTEM SERVICES PTE. LTD.
NLB000ETT15000008,2015-03-05,APPOINTMENT OF A CONTRACTOR TO PROVIDE TURNKEY MULTIMEDIA PRODUCTION SERVICES TO PRODUCE AUDIO VISUAL PROGRAMMES FOR SINGAPORE MEMORY PROJECTS (SMP) PEOPLES MEMORY OF SINGAPORE PROJECT TO BE HELD AT THE NATIONAL MUSEUM OF SINGAPORE,National Library Board,237650,Awarded to Suppliers,TVT SEA PTE. LTD.
NLB000ETT15000009,2015-03-11,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO SUPPLY ALL-IN-ONE (AIO) WINDOWS BASED TOUCH-SCREEN PERSONAL COMPUTERS (PC), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,299920,Awarded to Suppliers,HEWLETT-PACKARD SINGAPORE (SALES) PTE. LTD.
NLB000ETT15000011,2015-05-06,"THE APPOINTMENT OF EVENTS MANAGEMENT COMPANY(S) FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,30985,Awarded to Suppliers,CITYNEON EVENTS PTE. LTD.
NLB000ETT15000013,2015-04-27,"TENDER FOR THE APPOINTMENT OF AN AGENCY TO PROVIDE ADVERTORIAL AND MEDIA SERVICES FOR THE PROMOTION OF THE SINGAPORE MEMORY PROJECT (SMP), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,81555,Awarded to Suppliers,URBAN FOREST DESIGN PTE LTD
NLB000ETT15000015,2015-05-11,"TENDER TO APPOINT A MAIN CONTRACTOR TO UNDERTAKE THE PROPOSED ADDITION AND ALTERATION WORKS (A&A) TO THE OFFICE SPACES AT THE NATIONAL LIBRARY BUILDING, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,438155,Awarded to Suppliers,L-Pine Design Pte LTd
NLB000ETT15000017,2015-06-26,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE MAINTENANCE SUPPORT SERVICES AND ENHANCEMENTS FOR BUSINESS INTELLIGENCE (BI) SYSTEMS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE.",National Library Board,1607626.88,Awarded to Suppliers,Knowledge Management Solutions Pte Ltd
NLB000ETT15000019,2015-06-18,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE IT FACILITY MANAGEMENT AND MAINTENANCE SERVICES, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,33660880.02,Awarded to Suppliers,NCS PTE. LTD.
NLB000ETT15000020,2015-06-10,"TENDER TO APPOINT A CONTRACTOR TO UNDERTAKE THE UPGRADING WORKS OF THE AIR-CON SYSTEMS AT THE ANG MO KIO PUBLIC LIBRARY (AMPL) AND TOA PAYOH PUBLIC LIBRARY (TPPL), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,598784,Awarded to Suppliers,AIRFRESH BUILDING SERVICES PTE. LTD.
NLB000ETT15000022,2015-07-06,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE DESIGN, SUPPLY AND DELIVERY OF MOBILE LIBRARY VEHICLE, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,509660,Awarded to Suppliers,HWEE JAN (S) PTE LTD
NLB000ETT15000023,2015-06-30,"TENDER FOR THE APPOINTMENT OF A TERM CONTRACTOR FOR THE PROVISION OF COMPREHENSIVE MAINTENANCE OF SECURITY SYSTEM AT NATIONAL LIBRARY BUILDING (NLB HQ), VARIOUS PUBLIC LIBRARIES (PLS) AND OFFICES FOR A PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ONE (1) YEAR + ONE (1) YEAR, FOR NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,2499726,Awarded to Suppliers,ROBERT BOSCH SECURITY SOLUTIONS PTE. LTD.
NLB000ETT15000024,2015-06-04,"TENDER FOR THE APPOINTMENT OF A MEDIA BUYING AGENCY TO ASSIST IN PURCHASING MEDIA SPACES (AND PRODUCTION OF ADVERTS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,87643,Awarded to Suppliers,STARLIGHT ADVERTISING (PTE) LTD.
NLB000ETT15000025,2015-07-14,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE MAINTAINANCE OF SCANNING, MICROFILMING AND DIGITISING EQUIPMENT OF THE NATIONAL ARCHIVES OF SINGAPORE (NAS), NATIONAL LIBRARY BOARD (NLB), SINGAPORE",National Library Board,0,Awarded to No Suppliers,na
NLB000ETT15000028,2015-07-21,"TENDER FOR THE APPOINTMENT OF A CONSULTANT TO RENDER ARCHITECTURAL, MECHANICAL & ELECTRICAL ENGINEERING, CIVIL & STRUCTURAL AND QUANTITY SURVEYING CONSULTANCY SERVICES FOR THE PROPOSED RENOVATION OF THE READING ROOM AND THE EXHIBITION GALLERY AT THE NATIONAL ARCHIVES OF SINGAPORE (NAS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,62000,Awarded to Suppliers,SHING DESIGN ATELIER PTE. LTD.
NLB000ETT15000029,2015-09-14,"Tender for The Appointment of a Contractor to Provide Design, Development & Deployment of e-Learning Contents, for The National Library Board, Singapore",National Library Board,64889,Awarded to Suppliers,ENCORA TECHNOLOGIES PTE. LTD.
NLB000ETT15000030,2015-07-16,"TENDER FOR THE APPOINTMENT OF THE MAIN CONTRACTOR TO UNDERTAKE THE PROPOSED INTERIOR FIT-OUT WORKS AT THE PASIR RIS PUBLIC LIBRARY (PRPL) ON LEVELS 4 & 5 OF WHITE SANDS SHOPPING MALL AT 1 PASIR RIS CENTRAL STREET 3, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,2738843,Awarded to Suppliers,PERFORM INDUSTRIES PTE. LTD.
NLB000ETT15000031,2015-08-15,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO DESIGN, DEVELOP, INSTALL AND MAINTAIN SELF-SERVICE LOCKER HARDWARE FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,5406480.4,Awarded to Suppliers,NEC ASIA PACIFIC PTE. LTD.
NLB000ETT15000032,2015-09-03,"Tender for the appointment of Research Survey Company for National Library Board, Singapore",National Library Board,209000,Awarded to Suppliers,QS-FIRST PTE LTD
NLB000ETT15000032,2015-09-03,"Tender for the appointment of Research Survey Company for National Library Board, Singapore",National Library Board,54000,Awarded to Suppliers,XPRESSWORKS PTE LTD
NLB000ETT15000033,2015-09-30,"Tender for The Appointment of a Contractor to Supply Uniforms for the National Library Board, Singapore",National Library Board,3235.8,Awarded to Suppliers,BIBI & BABA PRIVATE LIMITED
NLB000ETT15000034,2015-12-02,"APPOINTMENT OF CONTRACTORS TO PROVIDE DIGITIZATION SERVICES OF LIBRARY MATERIALS FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,47.64,Awarded to Suppliers,CD Imaging Pte Ltd
NLB000ETT15000035,2015-08-20,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE PROVISION OF LICENCES AND PROFESSIONAL SERVICES TO INTEGRATE THE SERVICE PROVIDER (SP) MODULE WITH THE NEW SINGPASS/CORPPASS SYSTEM (IDENTITY PROVIDER MODULE) IN NLB'S E-SERVICES FOR THE NATIONAL LIBRARY BOARD (NLB), SINGAPORE",National Library Board,187080,Awarded to Suppliers,Netrust Pte Ltd
NLB000ETT15000036,2015-08-25,"TENDER FOR THE APPOINTMENT OF CONTRACTOR TO PROVIDE WRITING SERVICES FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,0,Awarded to No Suppliers,na
NLB000ETT15000037,2016-01-11,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE MANPOWER, WAREHOUSE AND LOGISTICS SERVICES TO INVENTORIZE AND MANAGE HERITAGE MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,569160,Awarded to Suppliers,RECALL TOTAL INFORMATION MANAGEMENT PTE. LTD.
NLB000ETT15000038,2015-11-04,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE PROVISION OF ENHANCEMENTS AND MAINTENANCE SERVICES OF THE NATIONAL ARCHIVES OF SINGAPORE (NAS) APPLICATION SYSTEMS FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1865200.32,Awarded to Suppliers,WIZVISION PTE. LTD.
NLB000ETT15000039,2015-08-28,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR(S) TO DESIGN, DEVELOP, INSTALL AND MAINTAIN AUTO-SORTER SYSTEM FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,12071002.67,Awarded to Suppliers,NEC ASIA PACIFIC PTE. LTD.
NLB000ETT15000041,2015-08-26,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE COMPREHENSIVE ESCALATOR MAINTENANCE SERVICES AT THE NATIONAL LIBRARY PREMISES (100 VICTORIA STREET) FROM 1ST SEPTEMBER 2015 TO 31ST AUGUST 2018 FOR A CONTRACT TERM OF THREE (3) YEARS WITH AN OPTION TO RENEW FOR ONE (1) YEAR, FOR NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1134988,Awarded to Suppliers,9G ELEVATOR PTE. LTD.
NLB000ETT15000042,2015-09-10,"TENDER FOR THE APPOINTMENT OF CONSULTANTS TO CONDUCT A FEASIBILITY STUDY OF THE NATIONAL LIBRARY BUILDING LOCATED AT 100 VICTORIA STREET, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,330000,Awarded to Suppliers,DP ARCHITECTS PTE LTD.
NLB000ETT15000043,2015-08-28,"Tender for Appointment of Contractor(s) to provide Public Relations Services for The National Library Board, Singapore",National Library Board,789000,Awarded to Suppliers,HILL & KNOWLTON (SEA) PTE LTD
NLB000ETT15000043,2015-08-28,"Tender for Appointment of Contractor(s) to provide Public Relations Services for The National Library Board, Singapore",National Library Board,214800,Awarded to Suppliers,THE NUTGRAF LLP
NLB000ETT15000044,2015-10-13,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) TO IMPLEMENT, MAINTAIN AND SUPPORT A DIGITAL SIGNAGE INFRASTRUCTURE FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,698400,Awarded to Suppliers,M-FUSION PTE LTD
NLB000ETT15000045,2015-11-04,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE MAINTENANCE SUPPORT SERVICES AND ENHANCEMENTS FOR ELECTRONIC SELECTION, ACQUISITIONS SYSTEM & MATERIALS TRACKING AND MANAGEMENT SYSTEM FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1573375,Awarded to Suppliers,WIZVISION PTE. LTD.
NLB000ETT15000046,2015-12-11,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO DESIGN, DEVELOP, COMMISSION AND MAINTAIN EVENT MANAGEMENT SUPPORT SYSTEM (EMSS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,488614.32,Awarded to Suppliers,GLOBALSIGN.IN PTE. LTD.
NLB000ETT15000047,2015-11-30,"THE APPOINTMENT OF A CONTRACTOR TO UNDERTAKE TRANSCRIPTION SERVICES FOR THE NATIONAL ARCHIVES OF SINGAPORE (NAS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE. Tenderers must collect an audio sample between 10 am to 4 pm on 4 September 2015. Please refer to clause 3.1 of Part 2 for details.",National Library Board,176000,Awarded to Suppliers,ASIASTAR INTERNATIONAL CONSULTANCY PTE. LTD.
NLB000ETT15000049,2015-10-30,"THE APPOINTMENT OF A CONTRACTOR TO UNDERTAKE CLEANING AND DIGITISATION SERVICES OF DVC PRO VIDEO TAPES AND OBSOLETE ANALOGUE HI-8, DVCAM AND MINI DV VIDEO TAPES OF THE NATIONAL ARCHIVES OF SINGAPORE (NAS), FOR THE NATIONAL LIBRARY BOARD, SINGAPORE. Tenderers may inspect the physical condition of the tapes under the scope of work in this tender on 2 September 2015 between 10am to 5pm. Please refer to Clause 3.2 of Part 2 for more information.",National Library Board,242750,Awarded to Suppliers,TVT SEA PTE. LTD.
NLB000ETT15000050,2016-02-29,"TENDER FOR THE APPOINTMENT OF CONTRACTOR TO UPGRADE CREST I (A FULLY OPERATIONAL CORPORATE RESOURCES SYSTEM OF THE NLB THAT OTHER SINGAPORE GOVERNMENT AGENCIES USE) TO CREST II BY THE SUPPLY, DELIVERY, INSTALLATION, TESTING, COMMISSIONING AND MAINTENANCE OF CREST II, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,0,Awarded to No Suppliers,na
NLB000ETT15000051,2016-02-03,"Invitation to Tender for the Appointment of a Contractor to Supply, Install, Integrate, Test, Commission and Maintain a Digital Capabilities System (DCS) to Manage Broadcast & Film Content for the Sound and Moving Image Lab in the National Archives of Singapore (NAS), for the National Library Board, Singapore (NLB)",National Library Board,1830080,Awarded to Suppliers,BROADCAST ENGINEERING SERVICES PTE LTD
NLB000ETT15000052,2016-03-01,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR FOR THE SUPPLY OF ISO/IEC 15693 RFID PASSIVE TAGS, TO THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,39630,Awarded to Suppliers,IDENTIV PTE. LTD.
NLB000ETT15000053,2015-11-13,"TENDER FOR THE APPOINTMENT OF CONTRACTOR FOR THE PROVISION OF COMPREHENSIVE MAINTENANCE SERVICES FOR ALL LIFT SYSTEMS COMPRISING PASSENGER LIFTS; ESCALATORS; AND DUMBWAITERS AT THE VARIOUS PUBLIC LIBRARIES OF THE NATIONAL LIBRARY BOARD, FOR A TERM OF TWO (2) YEARS WITH AN OPTION TO RENEW THE TERM CONTRACT FOR ONE (1) MORE YEAR, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,376703.88,Awarded to Suppliers,9G ELEVATOR PTE. LTD.
NLB000ETT15000054,2016-01-26,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) FOR THE SUPPLY OF (1) CLEANING SERVICES; (2) HORTICULTURE SERVICES; (3) BUILDING MAINTENANCE SERVICES; (4) PEST CONTROL SERVICES; AND (5) FACADE CLEANING SERVICES FOR PREMISES OF THE MINISTRY OF COMMUNICATIONS AND INFORMATION AND THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,5073343,Awarded to Suppliers,CBM PTE. LTD.
NLB000ETT15000054,2016-01-26,"TENDER FOR THE APPOINTMENT OF CONTRACTOR(S) FOR THE SUPPLY OF (1) CLEANING SERVICES; (2) HORTICULTURE SERVICES; (3) BUILDING MAINTENANCE SERVICES; (4) PEST CONTROL SERVICES; AND (5) FACADE CLEANING SERVICES FOR PREMISES OF THE MINISTRY OF COMMUNICATIONS AND INFORMATION AND THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,23073202.5,Awarded to Suppliers,ISS FACILITY SERVICES PRIVATE LIMITED
NLB000ETT15000055,2016-02-23,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE WAREHOUSE STORAGE SERVICES FOR THE STORAGE OF PALLETIZED MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,1422,Awarded to Suppliers,KEPPEL LOGISTICS PTE LTD
NLB000ETT15000056,2015-12-02,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO UNDERTAKE THE REPLACEMENT OF FLUORESCENT LIGHTS TO LIGHT EMITTING DIODE (LED) AT OFFICES, COMMON AREAS, LIBRARIES AND EXTERNAL FAADE AREAS OF THE NATIONAL LIBRARY BUILDING AT 100 VICTORIA STREET, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,388000,Awarded to Suppliers,ELIKTRICAL ENGINEERING PTE. LTD.
NLB000ETT15000057,2016-02-12,"TENDER TO APPOINT CONSULTANT(S) TO PROVIDE ARCHITECTURAL, MECHANICAL & ELECTRICAL ENGINEERING, CIVIL & STRUCTURAL AND QUANTITY SURVEYING CONSULTANCY SERVICES FOR THE PROPOSED RENOVATION WORK TO THE SENGKANG PUBLIC LIBRARY (SKPL) AT COMPASS POINT, FOR THE NATIONAL LIBRARY BOARD",National Library Board,234000,Awarded to Suppliers,KAIA ARCHITECTS
NLB000ETT15000058,2016-02-11,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO UNDERTAKE PROPOSED REPAIR & REDECORATION WORKS (R&R WORKS) FOR BUKIT MERAH PUBLIC LIBRARY (BMPL) AND BUKIT BATOK PUBLIC LIBRARY (BBPL), FOR THE NATIONAL LIBRARY BOARD",National Library Board,210176,Awarded to Suppliers,YONG SIN RENOVATION WORKS PTE LTD
NLB000ETT15000061,2015-12-14,"TENDER FOR THE APPOINTMENT OF A CONTRACTOR TO PROVIDE FABRICATION AND INSTALLATION SERVICES FOR THE ""FROM THE STACKS: HIGHLIGHTS OF THE NATIONAL LIBRARY"" EXHIBITION FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,399986.5,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
NLB000ETT15000062,2016-03-08,"APPOINTMENT OF CONTRACTOR(S) TO PROVIDE ELECTRONIC RESOURCES AND ELECTRONIC LIBRARY MATERIALS, FOR THE NATIONAL LIBRARY BOARD, SINGAPORE",National Library Board,45000,Awarded to Suppliers,ADVANCE LIBRARY SERVICES PTE LTD
