tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
STB000ETT15000003,2015-06-04,Tender for eLearning Content Development,Singapore Tourism Board,100000,Awarded to Suppliers,THREE LEARNING PTE. LTD.
STB000ETT15000004,2015-02-12,Tender for Appointment of Agency for Marketing and Branding Initiatives for Singapore Design Week 2015,Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT15000005,2015-03-10,TENDER FOR THE ORGANISATION OF TOURISM INDUSTRY CONFERENCE (TIC) 2015 & 2016,Singapore Tourism Board,164695.04,Awarded to Suppliers,SENSES MARKETING COMMUNICATIONS & DESIGN PTE LTD
STB000ETT15000006,2015-03-23,Tender for Warehouse and Freight Management Services,Singapore Tourism Board,280596,Awarded to Suppliers,CWT LOGISTICS PTE LTD
STB000ETT15000007,2015-05-12,Request for Proposal for Carrying Out Singapore Food Festival 2015-2017,Singapore Tourism Board,1086328,Awarded to Suppliers,muse inc. singapore pte ltd
STB000ETT15000010,2015-03-18,Tender for a Destination Management Company to Organise and Manage a Social Media Training Programme and Marketing Conference,Singapore Tourism Board,300035,Awarded to Suppliers,WORLD EXPRESS PTE. LTD.
STB000ETT15000011,2015-07-01,"TENDER FOR THE DESIGN, SETUP, EXECUTION AND DISMANTLING OF SUPPLEMENTARY BUILDING LIGHTING FOR A MAJOR EVENT DURING THIRD QUARTER OF 2015, 2016 AND 2017",Singapore Tourism Board,1124088.79,Awarded to Suppliers,DZ ENGINEERING SRL
STB000ETT15000011,2015-07-01,"TENDER FOR THE DESIGN, SETUP, EXECUTION AND DISMANTLING OF SUPPLEMENTARY BUILDING LIGHTING FOR A MAJOR EVENT DURING THIRD QUARTER OF 2015, 2016 AND 2017",Singapore Tourism Board,5136448.6,Awarded to Suppliers,HEXOGON SOLUTION PTE. LTD.
STB000ETT15000013,2015-05-04,TENDER FOR THE DISTRIBUTION OF POST-ARRIVAL COLLATERALS AND REPLENISHMENT OF THE BROCHURE RACKS WITHIN CHANGI AIRPORT,Singapore Tourism Board,121666,Awarded to Suppliers,ADTITUDE PTE LTD
STB000ETT15000014,2015-05-27,"Tender for Venue, Rooms and Setup for a Major Event Command Centre",Singapore Tourism Board,361350,Awarded to Suppliers,THE PAN PACIFIC HOTEL SINGAPORE
STB000ETT15000015,2015-10-16,"Tender for Supply, Delivery, Installation, Testing, Commissioning of a New Data Warehouse System with an option for Maintenance",Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT15000016,2015-09-21,Invitation to Tender to Engage a Public Relations Agency to Support STB Industry Marketing Projects,Singapore Tourism Board,572263,Awarded to Suppliers,BURSON-MARSTELLER (S.E.A.) PTE. LTD.
STB000ETT15000016,2015-09-21,Invitation to Tender to Engage a Public Relations Agency to Support STB Industry Marketing Projects,Singapore Tourism Board,522617,Awarded to Suppliers,EDELMAN PUBLIC RELATIONS WORLDWIDE PTE LTD
STB000ETT15000017,2015-06-08,REQUEST FOR PROPOSAL FOR DESIGN AND FIT-OUT OF A CORPORATE HOSPITALITY SUITE,Singapore Tourism Board,352489.7,Awarded to Suppliers,HJGHER
STB000ETT15000019,2015-06-17,REQUEST FOR PROPOSAL FOR THE DESIGN AND FIT OUT OF A CORPORATE HOSPITALITY SUITE (SINGAPORE SUITE),Singapore Tourism Board,232660.5,Awarded to Suppliers,Pico Art International Pte Ltd
STB000ETT15000021,2015-06-05,Tender For Consumer Research On Local Souvenirs In Singapore For Visitors,Singapore Tourism Board,120400,Awarded to Suppliers,TAYLOR NELSON SOFRES MALAYSIA SDN. BHD.
STB000ETT15000023,2015-05-07,REQUEST FOR PROPOSAL FOR ENGAGEMENT OF CONSULTANCY SERVICES TO CONDUCT PROPERTY-RELATED CHECKS ON A TOURISM ASSET,Singapore Tourism Board,98000,Awarded to Suppliers,PRICEWATERHOUSECOOPERS LLP
STB000ETT15000024,2015-05-19,"TENDER FOR INDUSTRIAL ALL RISKS INSURANCE, PROPERTY OWNERS' LIABILITY INSURANCE AND TERRIORISM INSURANCE FOR THE MARINA BAY CRUISE CENTRE SINGAPORE",Singapore Tourism Board,76456,Awarded to Suppliers,ACCLAIM INSURANCE BROKERS PTE. LTD.
STB000ETT15000024,2015-05-19,"TENDER FOR INDUSTRIAL ALL RISKS INSURANCE, PROPERTY OWNERS' LIABILITY INSURANCE AND TERRIORISM INSURANCE FOR THE MARINA BAY CRUISE CENTRE SINGAPORE",Singapore Tourism Board,53000,Awarded to Suppliers,HOWDEN INSURANCE BROKERS (S.) PTE. LIMITED
STB000ETT15000024,2015-05-19,"TENDER FOR INDUSTRIAL ALL RISKS INSURANCE, PROPERTY OWNERS' LIABILITY INSURANCE AND TERRIORISM INSURANCE FOR THE MARINA BAY CRUISE CENTRE SINGAPORE",Singapore Tourism Board,20000,Awarded to Suppliers,Marsh (Singapore) Pte Ltd
STB000ETT15000025,2015-06-09,TENDER FOR ADDITION AND ALTERATION (A&A) AND REPAIR AND REPLACEMENT WORKS AT THE F1 PIT BUILDING,Singapore Tourism Board,350019.6,Awarded to Suppliers,ORION INTEGRATED SERVICES PTE. LTD.
STB000ETT15000026,2015-05-15,Tender for Consultancy Services to Conduct a Technical Due Diligence and Develop a Refurbishment Brief for STB Property,Singapore Tourism Board,167110,Awarded to Suppliers,CPG Facilities Management Pte Ltd
STB000ETT15000027,2015-08-24,Invitation to Tender for Visitor Experience Study,Singapore Tourism Board,998800,Awarded to Suppliers,TAYLOR NELSON SOFRES MALAYSIA SDN. BHD.
STB000ETT15000028,2015-06-11,Tender for STB Annual Report FY2014/2015,Singapore Tourism Board,50800,Awarded to Suppliers,Meta Fusion Pte Ltd
STB000ETT15000029,2015-07-24,Request For Proposal For Professional Conference Organiser (PCO) To Manage The Asia Travel Leaders Summit And TravelRave Leaders Gala 2015,Singapore Tourism Board,254270,Awarded to Suppliers,FREEMAN PTE. LTD.
STB000ETT15000030,2015-08-31,Tender For Rectification Works For The Merlion Park,Singapore Tourism Board,439700,Awarded to Suppliers,EXPAND CONSTRUCTION PTE LTD
STB000ETT15000031,2015-08-28,Tender for a Consultancy Service to Conduct a Cost Benefit Analysis for a Major Event in Singapore,Singapore Tourism Board,1799000,Awarded to Suppliers,"MCKINSEY & COMPANY SINGAPORE, PTE LTD"
STB000ETT15000032,2015-09-10,REQUEST FOR PROPOSAL FOR CONSULTANCY SERVICES TO DEVELOP A LONG TERM VISION AND IDEAS FOR A PRECINCT,Singapore Tourism Board,177000,Awarded to Suppliers,PRICEWATERHOUSECOOPERS LLP
STB000ETT15000033,2015-08-17,Tender for Review of Effective Use of Information and Communication Technology,Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT15000034,2015-08-17,TENDER FOR PROVISION OF INTERNET PROTOCOL TELEPHONY (IPTEL) WITH VIDEO CONFERENCING (VC) SERVICES FOR STB,Singapore Tourism Board,359112,Awarded to Suppliers,TERRA SYSTEMS PTE. LTD.
STB000ETT15000035,2015-07-22,Tender for Survey for Retail Campaign,Singapore Tourism Board,114240,Awarded to Suppliers,Tiptop Consultants Pte Ltd
STB000ETT15000036,2015-08-25,TENDER FOR FULL REPLACEMENT OF ELECTRONIC PARKING SYSTEM AT TOURISM COURT,Singapore Tourism Board,210900,Awarded to Suppliers,WEI LONG ELECTRONICS ENGINEERING PTE LTD
STB000ETT15000037,2015-12-14,"Request for Proposal for Core, Functional & Leadership Competency Development",Singapore Tourism Board,225000,Awarded to Suppliers,Pacific Century Consulting Pte Ltd
STB000ETT15000038,2015-09-14,TENDER FOR DESIGN AND PRODUCTION OF THE YOURSINGAPORE PAVILION AND DESIGNATED SINGAPORE ZONE AT ITB ASIA 2015,Singapore Tourism Board,269672.1,Awarded to Suppliers,Pico Art International Pte Ltd
STB000ETT15000040,2015-08-26,Event Organisers are invited to manage and deliver the 2015 Singapore Experience Awards Gala Dinner and related activities,Singapore Tourism Board,467220,Awarded to Suppliers,FREEMAN PTE. LTD.
STB000ETT15000041,2015-10-15,Tender for Managing Agent Services to Maintain and Manage STB's Tourism Assets,Singapore Tourism Board,242729,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
STB000ETT15000042,2015-08-25,Tender for Development and Production of Trade Privilege Pass,Singapore Tourism Board,49454.88,Awarded to Suppliers,HONEYCOMBERS PTE. LTD.
STB000ETT15000043,2015-09-01,Tender for Appointment of Research Agency to Conduct the Formula 1 Singapore Grand Prix Event Survey,Singapore Tourism Board,52000,Awarded to Suppliers,BDRC ASIA PTE. LTD.
STB000ETT15000045,2015-09-23,"Tender for Feasibility Study of a Meeting, Incentive, Convention and Exhibition (MICE) Project. Interested tenderers must download and return the signed copy of the Non-Disclosure Agreement (NDA) to the Board via email. Signed hardcopy of the NDA has to be mailed to the Board. Only tenderers with signed and returned NDA are allowed to attend the tender briefing.",Singapore Tourism Board,362000,Awarded to Suppliers,KPMG SERVICES PTE. LTD.
STB000ETT15000047,2015-08-24,Tender for WTA Finals Media Content Partnership,Singapore Tourism Board,120000,Awarded to Suppliers,MONGOOSE PUBLISHING PTE. LTD.
STB000ETT15000048,2015-12-15,"Request for Proposal for a Global Integrated (Creative, Digital and Production) Agency",Singapore Tourism Board,1,Awarded to Suppliers,TBWA SINGAPORE PTE LTD
STB000ETT15000049,2015-09-09,TENDER FOR PANEL OF LAW FIRMS TO PROVIDE LEGAL SERVICES TO THE SINGAPORE TOURISM BOARD,Singapore Tourism Board,1,Awarded to Suppliers,ALLEN & GLEDHILL LLP
STB000ETT15000049,2015-09-09,TENDER FOR PANEL OF LAW FIRMS TO PROVIDE LEGAL SERVICES TO THE SINGAPORE TOURISM BOARD,Singapore Tourism Board,1,Awarded to Suppliers,BIRD & BIRD ATMD LLP
STB000ETT15000049,2015-09-09,TENDER FOR PANEL OF LAW FIRMS TO PROVIDE LEGAL SERVICES TO THE SINGAPORE TOURISM BOARD,Singapore Tourism Board,1,Awarded to Suppliers,DENTONS RODYK & DAVIDSON LLP
STB000ETT15000049,2015-09-09,TENDER FOR PANEL OF LAW FIRMS TO PROVIDE LEGAL SERVICES TO THE SINGAPORE TOURISM BOARD,Singapore Tourism Board,1,Awarded to Suppliers,RAJAH & TANN SINGAPORE LLP
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,31400,Awarded to Suppliers,BEXOURCE PTE. LTD.
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,2985,Awarded to Suppliers,EARTHSCOPE ENTERPRISES PTE. LTD.
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,5819,Awarded to Suppliers,LATITUDE EXPERIENCE PTE. LIMITED
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,10530,Awarded to Suppliers,LIVING CALENDARS PTE. LTD.
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,41850,Awarded to Suppliers,LMS MARKETING PTE LTD
STB000ETT15000050,2015-10-06,Tender for Production of YourSingapore Premiums,Singapore Tourism Board,16380,Awarded to Suppliers,ONE NINE SEVEN SIX PTE. LTD.
STB000ETT15000051,2015-10-26,Request for Proposal for The Development and Maintenance of Singapore Destination Content,Singapore Tourism Board,719364,Awarded to Suppliers,HONEYCOMBERS PTE. LTD.
STB000ETT15000052,2015-10-01,Request for Proposal for Design and Fit-out of a Corporate Hospitality Suite for the Women's Tennis Association Finals (WTAF) 2015,Singapore Tourism Board,186817.4,Awarded to Suppliers,D3 PRIVATE LIMITED
STB000ETT15000052,2015-10-01,Request for Proposal for Design and Fit-out of a Corporate Hospitality Suite for the Women's Tennis Association Finals (WTAF) 2015,Singapore Tourism Board,21980,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
STB000ETT15000053,2016-01-06,"TENDER FOR APPOINTMENT OF RESEARCH AGENCY TO CONDUCT AND PROCESS THE OVERSEAS VISITORS SURVEY (OVS) FROM 2016 TO 2018 (3 YEARS), WITH AN OPTION TO RENEW FROM 2019 TO 2021 (3 YEARS)",Singapore Tourism Board,2202944.86,Awarded to Suppliers,TAYLOR NELSON SOFRES MALAYSIA SDN. BHD.
STB000ETT15000054,2015-11-05,Tender for Hardware & System Software Maintenance Services and Application Maintenance & Support Services for STB Human Resource Information System,Singapore Tourism Board,494769,Awarded to Suppliers,NCS PTE. LTD.
STB000ETT15000055,2015-10-23,Request for Proposal for Cruise Consultancy Study,Singapore Tourism Board,399950,Awarded to Suppliers,"BERMELLO, AJAMIL & PARTNERS, INC."
STB000ETT15000057,2015-10-08,Tender for Appointment of a Venue with Meeting Packages for STB Corporate Planning Exercise,Singapore Tourism Board,55412.5,Awarded to Suppliers,SUNTEC SINGAPORE INT'L CONVENTION & EXHIBITION CENTRE
STB000ETT15000059,2015-10-13,"Request for Proposal for provision of a set of 10-20 tactical offers per person in F&B, attractions and lifestyle experiences in Singapore that will appeal to the Indian FIT leisure travellers. The offers should aim to entice them to travel to Singapore to celebrate the year-end festivities, thus helping STB achieve a healthy growth in Indian visitor arrivals (VA) for the last quarter of 2015",Singapore Tourism Board,150000,Awarded to Suppliers,THE ENTERTAINER PTE. LTD.
STB000ETT15000061,2015-12-02,"TENDER TO CONDUCT A COMPETITVE LANDSCAPE SCAN, DERIVATION OF THE VISION AND CONCEPT STUDY FOR POTENTIAL ATTRACTIONS IN JURONG LAKE DISTRICT",Singapore Tourism Board,329000,Awarded to Suppliers,"ENTERTAINMENT + CULTURE ADVISORS, INC."
STB000ETT15000062,2015-11-12,TENDER FOR APPOINTMENT OF A DESTINATION MANAGEMENT COMPANY TO ORGANISE TRAVEL ARRANGEMENTS TO AND FROM SINGAPORE AND LOCAL ITINERARY,Singapore Tourism Board,5000,Awarded to Suppliers,WORLD EXPRESS PTE. LTD.
STB000ETT15000063,2015-12-18,Tender for the Appointment of Compliance Agent to Conduct Compliance Checks on Singapore Tourism Board's Tourism Assets,Singapore Tourism Board,332490,Awarded to Suppliers,FAITHFUL+GOULD PTE. LIMITED
STB000ETT15000064,2015-10-30,"Request for Proposal to Conceptualize, Plan and Execute Singapore: Inside Out Dining Event (Singapore Takeout)",Singapore Tourism Board,464084,Awarded to Suppliers,muse inc. singapore pte ltd
STB000ETT15000065,2015-12-10,Tender to Implement The Mandatory Refresher Course Inclusive of an Online Assessment for Tourist Guides,Singapore Tourism Board,270000,Awarded to Suppliers,TOURISM MANAGEMENT INSTITUTE OF SINGAPORE PTE LTD
STB000ETT15000066,2016-02-05,"The Singapore Tourism Board (STB) Northern & Western Europe (the Board) wishes to invite selected PR agencies to submit their proposals for Tender STB/EU/LD/15-16/T002. The appointed Agency shall provide PR consultancy services, in the United Kingdom, for the Board for a total period of 24 months from 1 February 2016 to 31 January 2018 (both dates inclusive). STB shall be entitled at its discretion to renew this Agreement for a further period of 12 months from 1 February 2018 to 31 January 2019.",Singapore Tourism Board,667830.1,Awarded to Suppliers,ZENO COMMUNICATIONS (UK) LIMITED
STB000ETT15000068,2015-11-19,TENDER FOR DESIGN ADAPTATION AND PRODUCTION OF THE SINGAPORE PAVILION AT SEATRADE CRUISE GLOBAL 2016,Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT15000069,2015-12-09,TENDER FOR THE ENGAGEMENT OF ENFORCEMENT OFFICERS TO ENFORCE LEGISLATION ADMINISTERED BY THE SINGAPORE TOURISM BOARD,Singapore Tourism Board,158400,Awarded to Suppliers,FERVOUR PTE. LTD.
STB000ETT15000070,2015-12-11,REQUEST FOR PROPOSAL FOR AUDITING SERVICES AND PERFORMANCE BENCHMARKING,Singapore Tourism Board,140000,Awarded to Suppliers,KPMG ADVISORY SERVICES PTE. LTD.
STB000ETT15000071,2015-12-31,Tender for a Project Management Consultancy Services for the Proposed Works to Existing Buildings and Infrastructure at Haw Par Villa,Singapore Tourism Board,1.55,Awarded to Suppliers,SQFT ARCHITECTS PTE. LTD.
STB000ETT15000072,2016-01-12,"Tender for a Multi-Disciplinary Consultancy Services (Architectural, Civil & Structural Engineering and Quantity Surveying) for the Proposed Works to Existing Buildings and Infrastructure at Haw Par Villa",Singapore Tourism Board,5.23,Awarded to Suppliers,ARCHITECTS PROJECT GROUP LLP
STB000ETT15000073,2016-01-27,Tender for Cruise Research Study,Singapore Tourism Board,133500,Awarded to Suppliers,FROST & SULLIVAN (SINGAPORE) PTE LTD
STB000ETT15000074,2016-01-19,Tender for Consultancy Study to Develop a Security Plan for Cruise Ships Berthing at Container Terminals,Singapore Tourism Board,195000,Awarded to Suppliers,ASERO WORLDWIDE LTD
STB000ETT15000075,2015-12-22,Request for Proposal for Industry Networking Event during Singapore Art Week 2016,Singapore Tourism Board,118800.58,Awarded to Suppliers,C2 CREATIVE COMMUNICATIONS PTE. LTD.
STB000ETT15000076,2016-01-27,REQUEST FOR PROPOSAL FOR A LEARNING & DEVELOPMENT FRAMEWORK FOR STB MARKETING COLLEGE,Singapore Tourism Board,222000,Awarded to Suppliers,IMRB MILLWARD BROWN INTERNATIONAL PTE LTD
STB000ETT15000077,2016-01-22,TENDER FOR DESIGN ADAPTATION AND PRODUCTION OF THE SINGAPORE PAVILION AND HANGING BANNER TO BRAND THE SOUTHEAST ASIA ZONE AT SEATRADE CRUISE GLOBAL 2016,Singapore Tourism Board,109699.32,Awarded to Suppliers,THINK 360 INCORPORATED
STB000ETT15000078,2016-01-11,TENDER FOR PROVISION OF MAINTENANCE AND SUPPORT SERVICES OF CENTRALISED IT INFRASTRUCTURE FOR A PERIOD OF 1 YEAR,Singapore Tourism Board,101939.4,Awarded to Suppliers,NETWORK ARCHITECTS PTE. LTD.
STB000ETT15000079,2016-01-15,Tender for Modifications And Supply Of Additional Lockable Storage To Staff's Workstations,Singapore Tourism Board,82000,Awarded to Suppliers,Office Planner Pte Ltd
STB000ETT15000080,2016-02-23,TENDER FOR THE REPLACEMENT AND RECTIFICATION WORK FOR ACMV SYSTEM IN TOURISM COURT,Singapore Tourism Board,46100,Awarded to Suppliers,ALSTERN TECHNOLOGIES SINGAPORE PTE. LTD.
STB000ETT15000081,2016-02-12,Tender for Outsourcing of Grants Claim Verification,Singapore Tourism Board,66946.76,Awarded to Suppliers,APBA PTE. LTD.
STB000ETT15000083,2016-02-01,Tender for the Provision of Outsourced Manpower for Execution and Management of Enhancement Projects,Singapore Tourism Board,234432,Awarded to Suppliers,RMA CONTRACTS PTE. LTD.
STB000ETT15000085,2016-01-29,"Tender for the Supply, Registration and Delivery of 2 Units of Motor Vehicles with Trade-in Package",Singapore Tourism Board,350904,Awarded to Suppliers,Premium Automobiles Pte Ltd
STB000ETT15000086,2016-02-29,TENDER FOR DEVELOPMENT OF JUDGING HANDBOOK FOR THE SINGAPORE EXPERIENCE AWARDS,Singapore Tourism Board,53500,Awarded to Suppliers,SPIRE RESEARCH AND CONSULTING PTE LTD
STB000ETT16000001,2016-04-20,TENDER FOR SECURITY ENHANCEMENT WORKS AT TOURISM COURT,Singapore Tourism Board,376360,Awarded to Suppliers,Willowglen Services Pte Ltd
STB000ETT16000002,2016-04-06,Tender for Replacement of Roof Gutters at Pit Building,Singapore Tourism Board,198120,Awarded to Suppliers,ORION INTEGRATED SERVICES PTE. LTD.
STB000ETT16000003,2016-03-16,REQUEST FOR PROPOSAL IN EXPERIENCE CURATION FOR IN SINGAPORE INCENTIVES AND REWARDS EUROPE AND AMERICAS PROGRAMME,Singapore Tourism Board,93.46,Awarded to Suppliers,A+B Edu Tours and Travel Pte. Ltd.
STB000ETT16000003,2016-03-16,REQUEST FOR PROPOSAL IN EXPERIENCE CURATION FOR IN SINGAPORE INCENTIVES AND REWARDS EUROPE AND AMERICAS PROGRAMME,Singapore Tourism Board,118.46,Awarded to Suppliers,WORLD EXPRESS PTE. LTD.
STB000ETT16000004,2016-02-29,Tender for Cleaning Services of the Singapore Visitor Centre (SVC) Located at Orchardgateway,Singapore Tourism Board,45360,Awarded to Suppliers,LAI METALS PTE. LTD.
STB000ETT16000005,2016-02-18,Tender for Replacement of 30 Heritage Markers in Chinatown,Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT16000006,2016-04-19,Tender for Implementation and Maintenance of an eLibrary Application Software,Singapore Tourism Board,222320,Awarded to Suppliers,VTEC SYSTEMS (ASIA) PRIVATE LIMITED
STB000ETT16000007,2016-04-04,Tender for the Appointment of a Contractor to Manage the Tourism Resource Centre,Singapore Tourism Board,348300,Awarded to Suppliers,CIVICA PTE. LTD.
STB000ETT16000008,2016-04-28,Tender for Appointment of an Official Meeting Venue Provider (OMVP) for STB to host the ASEAN Tourism Forum 2017 (ATF 2017 or Event) in Singapore from 16 to 20 January 2017,Singapore Tourism Board,338979.1,Awarded to Suppliers,THE PAN PACIFIC HOTEL SINGAPORE
STB000ETT16000009,2016-05-19,Tender For The Engagement of Facilities Management Services For Tourism Court,Singapore Tourism Board,1026000,Awarded to Suppliers,ENGIE SERVICES SINGAPORE PTE. LTD.
STB000ETT16000010,2016-03-21,Tender for Replacement of Heritage Markers in Chinatown,Singapore Tourism Board,40950,Awarded to Suppliers,SIGNMECHANIC PTE LTD
STB000ETT16000011,2016-06-13,The Singapore Tourism Board or the Board) would like to invite Public Relations (PR) agencies (Tenderers) to submit proposals (Request for Proposals or RFP) to provide PR consultancy services to STB HQ for a total period of 36 months (2 years with an option to renew for a further 1 year) from 24 May 2016 to 23 May 2019 (both dates inclusive).,Singapore Tourism Board,4065970,Awarded to Suppliers,EDELMAN PUBLIC RELATIONS WORLDWIDE PTE LTD
STB000ETT16000012,2016-04-18,TENDER FOR PLANNING AND EXECUTION OF TOURIST GUIDES AWARD CEREMONY,Singapore Tourism Board,366372.96,Awarded to Suppliers,EWERKZ PROJECTS
STB000ETT16000013,2016-07-04,Tender for Outsourced Manpower for Technology Prototyping,Singapore Tourism Board,2803428,Awarded to Suppliers,EPS COMPUTER SYSTEMS PTE LTD
STB000ETT16000014,2016-04-14,Tender for Data Entry Manpower Outsourcing,Singapore Tourism Board,473000,Awarded to Suppliers,RMA CONTRACTS PTE. LTD.
STB000ETT16000015,2016-05-03,Request for Proposal (RFP) for Singapore Tourism Board Philippines & Brunei (STB P&B) Engagement of a PR Agency to provide PR Consultancy Services from 16 June 2016 to 15 June 2019,Singapore Tourism Board,0,Awarded to No Suppliers,na
STB000ETT16000016,2016-06-08,Tender for Application system maintenance and support services for the Travel Related Users' System (TRUST),Singapore Tourism Board,177172,Awarded to Suppliers,NCS PTE. LTD.
STB000ETT16000017,2016-05-18,Tender for Addition and Alteration (A&A) and Repair and Replacement Works at the F1 Pit Building,Singapore Tourism Board,207651,Awarded to Suppliers,WOODPRO
STB000ETT16000018,2016-07-07,Tender for Value-Based Teambuilding Programme,Singapore Tourism Board,199760,Awarded to Suppliers,FOCUS ADVENTURE PTE. LTD.
STB000ETT16000019,2016-04-27,Tender for the Repair Work to Water Seepages at Level 4 and Level 2 of Tourism Court,Singapore Tourism Board,97000,Awarded to Suppliers,BLUE SPEED CONSTRUCTION PTE LTD
