tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
NPB000ETT15000024,2015-05-18,PROVISION OF GRASS CUTTING SERVICES FOR MUNICIPAL LANDSCAPES DIVISION (EAST SECTOR-2),National Parks Board,6446062.71,Awarded to Suppliers,FELICITY ENGINEERING PTE LTD
NPB000ETT15000025,2015-05-18,PROVISION OF GRASS CUTTING SERVICES FOR MUNICIPAL LANDSCAPES DIVISION (WEST SECTOR-1),National Parks Board,6869067.72,Awarded to Suppliers,800 SUPER WASTE MANAGEMENT PTE LTD
NPB000ETT15000026,2015-05-18,PROVISION OF GRASS CUTTING SERVICES FOR MUNICIPAL LANDSCAPES DIVISION (WEST SECTOR-2),National Parks Board,8023205.3,Awarded to Suppliers,HO ENG HUAT CONSTRUCTION PTE LTD
NPB000ETT15000027,2015-08-04,"Tender for the Replacement, Installation & 5-year Maintenance of M&E Equipment at NParks Headquarters, Singapore Botanic Gardens",National Parks Board,3891750,Awarded to Suppliers,BNF Engineering (S) Pte Ltd
NPB000ETT15000028,2015-07-24,"DESIGN, FABRICATION AND INSTALLATION OF BUKIT TIMAH NATURE RESERVE GALLERY",National Parks Board,776000,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
NPB000ETT15000029,2015-06-26,"PROPOSED ADDITIONS OF A SINGLE STOREY VISITOR KIOSK AND BOARDWALK OVER EXISTING ECO LAKE ON LOT 01748N TS 25 IN SINGAPORE BOTANIC GARDENS, BUKIT TIMAH CORE AT NO. 1 CLUNY ROAD, SINGAPORE 259569 (TANGLIN PLANNING AREA)",National Parks Board,1963900,Awarded to Suppliers,TRADESMEN PTE LTD
NPB000ETT15000030,2015-07-16,ENVIRONMENTAL MONITORING AND MANAGEMENT PLAN FOR WINDSOR NATURE PARK,National Parks Board,96000,Awarded to Suppliers,SINGAPORE ENVIRONMENTAL CONSULTANCY AND SOLUTIONS PTE. LTD.
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,50100,Awarded to Suppliers,BU SENG CHONG HOLDINGS SDN. BHD.
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,102780,Awarded to Suppliers,CHOP CHING HIN PTE LTD
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,44535,Awarded to Suppliers,LIAN MONG INTERNATIONAL SDN. BHD.
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,23000,Awarded to Suppliers,MERRY HORTICULTURAL DEVELOPMENT SDN. BHD.
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,297400,Awarded to Suppliers,PERNIAGAAN TUNAS HARAPAN
NPB000ETT15000031,2015-08-05,"Supply and Delivery of Trees and Shrubs for the Enhancement of East Coast Parkway, Eastern Areas, and Civic District",National Parks Board,86050,Awarded to Suppliers,YI LI NURSERY SDN. BHD.
NPB000ETT15000032,2015-06-19,TERM CONTRACT FOR MAINTENANCE AND REPAIR OF THE PLAYGROUND AND FITNESS EQUIPMENT WITHIN THE PREMISES OF NATIONAL PARKS BOARD FOR A PERIOD OF THREE 3) YEARS.,National Parks Board,0,Awarded to No Suppliers,na
NPB000ETT15000034,2015-07-01,TENDER FOR APPOINTMENT OF OFFICIAL STAND BUILDER & RELATED SERVICES FOR COMMUNITY GARDEN FESTIVAL 2015 AT HORTPARK,National Parks Board,327215,Awarded to Suppliers,UNEARTHED PRODUCTIONS PRIVATE LTD.
NPB000ETT15000035,2015-08-20,PROVISION OF ARBORICULTURE & PEST CONTROL SERVICES IN ANG MO KIO SECTION,National Parks Board,7984292,Awarded to Suppliers,KIM BOCK CONTRACTOR PRIVATE LIMITED
NPB000ETT15000036,2015-08-20,PROVISION OF ARBORICULTURE & PEST CONTROL SERVICES IN TAMPINES SECTION,National Parks Board,5262570,Awarded to Suppliers,KIAT LEE LANDSCAPE & BUILDING PTE LTD
NPB000ETT15000037,2015-10-13,PROPOSED ENHANCEMENT WORKS TO ADMIRALTY PARK,National Parks Board,8968196,Awarded to Suppliers,LI JIE CONSTRUCTION PTE. LTD.
NPB000ETT15000038,2015-07-10,EVENT MANAGEMENT SERVICES FOR SG50 FAMILY PICNIC IN THE PARKS,National Parks Board,132760,Awarded to Suppliers,AUX MEDIA GROUP PTE. LTD.
NPB000ETT15000039,2015-09-25,PROVISION OF GRASSCUTTING SERVICES FOR KALLANG AND THOMSON SECTION FOR A PERIOD OF THREE (3) YEARS,National Parks Board,1742000,Awarded to Suppliers,MAO SHENG QUANJI CONSTRUCTION PTE LTD
NPB000ETT15000040,2015-12-01,"PROVISION OF HORTICULTURE & LANDSCAPE MAINTENANCE, WORKERS AND PARK CLEANSING WORKS FOR NATIONAL ORCHID GARDEN FOR A PERIOD OF THREE (3) YEARS",National Parks Board,6318450,Awarded to Suppliers,GREEN FOREST LANDSCAPE PTE. LTD.
NPB000ETT15000042,2015-10-08,"PROVISION OF HORTICULTURE, ARBORICULTURE, CLEANSING AND TURF MANAGEMENT SERVICES FOR PASIR PANJANG NURSERY FOR A PERIOD OF THREE (3) YEARS",National Parks Board,3616000,Awarded to Suppliers,KIM BOCK CONTRACTOR PRIVATE LIMITED
NPB000ETT15000045,2015-12-01,HORTICULTURE & LANDSCAPE MAINTENANCE AND SUPPLY OF HORTICULTURE WORKERS CONTRACT FOR SINGAPORE BOTANIC GARDENS TANGLIN CORE FOR A PERIOD OF THREE (3) YEARS,National Parks Board,4751596.35,Awarded to Suppliers,GREEN FOREST LANDSCAPE PTE. LTD.
NPB000ETT15000046,2015-12-01,PROVISION OF HORTICULTURE & LANDSCAPE MAINTENANCE AND HORTICULTURE WORKERS FOR SINGAPORE BOTANIC GARDENS (BUKIT TIMAH CORE) FOR A PERIOD OF THREE (3) YEARS,National Parks Board,4496458.4,Awarded to Suppliers,GREEN FOREST LANDSCAPE PTE. LTD.
NPB000ETT15000047,2015-10-23,TERM CONTRACT FOR THE PROVISION OF SURVEYING & MAPPING OF PARK FACILITIES FOR NATIONAL PARKS BOARD FOR A PERIOD OF THREE (3) YEARS,National Parks Board,1456000,Awarded to Suppliers,CAK & FG SURVEY PTE. LTD.
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,3392,Awarded to Suppliers,BU SENG CHONG HOLDINGS SDN. BHD.
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,15312,Awarded to Suppliers,CHOP CHING HIN PTE LTD
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,23874,Awarded to Suppliers,HUA HNG TRADING CO PTE. LTD.
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,9425,Awarded to Suppliers,MERRY HORTICULTURAL DEVELOPMENT SDN. BHD.
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,63140,Awarded to Suppliers,PERNIAGAAN TUNAS HARAPAN
NPB000ETT15000048,2015-08-24,SUPPLY AND DELIVERY OF TREES TO TREE STORAGE AREA AT PELTON CANAL,National Parks Board,39140,Awarded to Suppliers,YI LI NURSERY SDN. BHD.
NPB000ETT15000049,2015-11-18,PROPOSED SUPPLY & INSTALLATION OF SOFTSCAPE WORKS FOR THE LEARNING FOREST AT SINGAPORE BOTANIC GARDENS,National Parks Board,1210550,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
NPB000ETT15000050,2015-09-21,REQUEST FOR PROPOSAL FOR RESEARCH AND DEVELOPMENT OF AN BELOWGROUND TREE PIT FOR STREET TREE PLANTING,National Parks Board,0,Awarded to No Suppliers,na
NPB000ETT15000053,2015-09-22,REQUEST FOR PROPOSAL FOR RESESRACH AND DEVELOPMENT OF A CHEMICAL FORMULA WITH WATER RETENTION CAPABILITIES IN A LIQUID OR GRANULAR FORM,National Parks Board,700000,Awarded to Suppliers,SAMCO ENTERPRISE PTE LTD
NPB000ETT15000056,2015-11-13,Term Contract for Set-up and Maintenance of Exhibitions at Singapore Botanic Gardens for a Period of Three (3) Years,National Parks Board,0,Awarded to No Suppliers,na
NPB000ETT15000057,2015-11-05,DESIGN AND PRODUCTION OF NPARKS PROGRAMME BOOKLET AND EVENT COLLATERALS,National Parks Board,646240,Awarded to Suppliers,CREO ADWORLD PTE. LTD.
NPB000ETT15000058,2015-11-17,TURF MANAGEMENT AND MAINTENANCE CONTRACT FOR SINGAPORE BOTANIC GARDENS FOR A PERIOD OF THREE (3) YEARS,National Parks Board,987693,Awarded to Suppliers,BNL SERVICES PTE LTD
NPB000ETT15000059,2015-10-15,PROVISION OF GRASS CUTTING SERVICES TO CHANGI AND KATONG UNITS FOR A PERIOD OF THREE (3) YEARS,National Parks Board,2448000,Awarded to Suppliers,Swee Bee Contractor Pte Ltd
NPB000ETT15000060,2015-11-24,"DESIGN, FABRICATE AND INSTALLATION OF INTERPRETATIVE EXHIBITS, SIGNAGE, DISPLAYS, LIFE SIZE MODELS, BENCHES AND INFORMATION KIOSK FOR PULAU UBIN",National Parks Board,203580,Awarded to Suppliers,FUJI SIGNCRAFTS INDUSTRIES PTE LTD
NPB000ETT15000061,2016-04-01,"SUPPLY OF MULTIFOCUS STEREOSCOPE (3D MINUTE SCANNING INCLUDING IMAGING PERIPHERALS), GENERAL STEREO MICROSCOPES AND MICROSCOPE PERIPHERALS (GOOSE NECK COLD LIGHT SOURCE)",National Parks Board,8890,Awarded to Suppliers,CARL ZEISS PTE. LTD.
NPB000ETT15000061,2016-04-01,"SUPPLY OF MULTIFOCUS STEREOSCOPE (3D MINUTE SCANNING INCLUDING IMAGING PERIPHERALS), GENERAL STEREO MICROSCOPES AND MICROSCOPE PERIPHERALS (GOOSE NECK COLD LIGHT SOURCE)",National Parks Board,38480,Awarded to Suppliers,EINST TECHNOLOGY PTE. LTD.
NPB000ETT15000061,2016-04-01,"SUPPLY OF MULTIFOCUS STEREOSCOPE (3D MINUTE SCANNING INCLUDING IMAGING PERIPHERALS), GENERAL STEREO MICROSCOPES AND MICROSCOPE PERIPHERALS (GOOSE NECK COLD LIGHT SOURCE)",National Parks Board,9760.4,Awarded to Suppliers,LEICA MICROSYSTEMS (SEA) PTE LTD
NPB000ETT15000061,2016-04-01,"SUPPLY OF MULTIFOCUS STEREOSCOPE (3D MINUTE SCANNING INCLUDING IMAGING PERIPHERALS), GENERAL STEREO MICROSCOPES AND MICROSCOPE PERIPHERALS (GOOSE NECK COLD LIGHT SOURCE)",National Parks Board,21600,Awarded to Suppliers,OLYMPUS SINGAPORE PTE LTD
NPB000ETT15000062,2015-11-02,PROVISION OF CLEANSING SERVICES FOR SINGAPORE BOTANIC GARDERNS FOR AN ESTIMATED PERIOD OF THREE (3) YEARS,National Parks Board,3988000,Awarded to Suppliers,SUPERSONIC MAINTENANCE SERVICES PTE. LTD.
NPB000ETT15000063,2015-11-18,"PROVISION OF HORTICULTURE, ARBORICULTURE AND TURF MANAGEMENT SERVICES (EAST COAST PARK & WEST COAST PARK) FOR A PERIOD OF THREE (3) YEARS",National Parks Board,7071991,Awarded to Suppliers,SUMMER POND & LANDSCAPING PTE. LTD.
NPB000ETT15000064,2015-11-25,PROVISION OF HORTICULTURE SERVICES IN BUKIT BATOK UNIT,National Parks Board,4602300,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
NPB000ETT15000065,2015-12-07,PROPOSED ADDITION AND ALTERATION TO EXISTING SINGLE STOREY BUILDING IN DAIRY FARM NATURE PARK,National Parks Board,1590317,Awarded to Suppliers,HJW BUILDERS PTE. LTD.
NPB000ETT15000068,2015-12-01,PROVISION OF HORTICULTURE & LANDSCAPE MAINTENANCE AND HORTICULTURE WORKERS FOR SINGAPORE BOTANIC GARDENS (CENTRAL CORE) FOR A PERIOD OF THREE (3) YEARS,National Parks Board,5453440,Awarded to Suppliers,GREEN FOREST LANDSCAPE PTE. LTD.
NPB000ETT15000069,2015-11-18,PROVISION OF FACILITIES CLEANSING FOR COASTAL PARKS FOR A PERIOD OF THREE (3) YEARS,National Parks Board,7208000,Awarded to Suppliers,BNL SERVICES PTE LTD
NPB000ETT15000070,2015-12-01,PROVISION OF GRASS CUTTING SERVICES TO ANG MO KIO AND TAMPINES UNITS FOR A PERIOD OF TWENTY EIGHT (28) MONTH,National Parks Board,3099600,Awarded to Suppliers,BSG LANDSCAPE & CONSTRUCTION PTE. LTD.
NPB000ETT15000072,2015-11-20,SUPPLY AND DELIVERY OF YELLOW RAIN TREES FOR NURSERY PROPAGATION AND PRE-PLANTING FOR VARIOUS PROJECTS,National Parks Board,285000,Awarded to Suppliers,MARYLAND NURSERY
NPB000ETT15000074,2015-12-29,"PROVISION OF ENHANCEMENT WORKS TO EXISTING BIODIVERSITY AND ENVIRONMENT DATABASE SYSTEM (BIOME) WITH WARRANTY, SUPPORT AND MAINTENANCE OF THE ENHANCED SYSTEM FOR 4 YEARS AND OPTIONS TO EXTEND THE MAINTENANCE FOR ANOTHER 2 FURTHER YEARS",National Parks Board,519700,Awarded to Suppliers,NANO EQUIPMENT PTE. LTD.
NPB000ETT15000075,2015-12-09,"SUPPLY & DELIVERY OF TREE SONIC TOMOGRAPHY EQUIPMENT WITH 3-YEAR SERVICE CONTRACT FOR MAINTENANCE, REPAIR, SUPPLY AND INSTALLATION OF PARTS",National Parks Board,97800,Awarded to Suppliers,ZESTEC INTEGRATED PTE. LTD.
NPB000ETT15000077,2016-01-22,DRAINAGE IMPROVEMENT & REPAIR OF RAILINGS IN FORT CANNING PARK,National Parks Board,684500,Awarded to Suppliers,HORTI-FLORA SERVICES PTE LTD
NPB000ETT15000079,2015-12-23,"PROVISION OF GRASS CUTTING SERVICES TO JURONG, PASIR PANJANG AND CITY UNITS FOR A PERIOD OF TWENTY EIGHT (28) MONTHS",National Parks Board,3834880,Awarded to Suppliers,YONG AIK CONSTRUCTION PTE LTD
