tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
HOMHQ0ETT14000096,2015-01-29,"Design, Supply and Delivery of Thirteen (13) units of Personnel Decontamination Vehicle for Singapore Civil Defence Force With Option For Comprehensive Maintenance",Ministry of Home Affairs-Ministry Headquarter,8872500,Awarded to Suppliers,HOPE TECHNIK PTE. LTD.
HOMHQ0ETT14000113,2015-06-04,COMPREHENSIVE MAINTENANCE OF MOTOR VEHICLES,Ministry of Home Affairs-Ministry Headquarter,140713354.98,Awarded to Suppliers,INDECO ENGINEERS (PTE) LTD
HOMHQ0ETT14000113,2015-06-04,COMPREHENSIVE MAINTENANCE OF MOTOR VEHICLES,Ministry of Home Affairs-Ministry Headquarter,115137873.84,Awarded to Suppliers,SMRT AUTOMOTIVE SERVICES PTE. LTD.
HOMHQ0ETT14000116,2015-02-18,"Supply, Design, Development, Delivery, Installation, Training, Testing and Commissioning of the Psychometric Testing Centre (PTC) System with an option for Maintenance",Ministry of Home Affairs-Ministry Headquarter,1533145,Awarded to Suppliers,PSYTECH LIMITED
HOMHQ0ETT14000123,2015-03-25,Supply and Maintenance of Thermal Imaging Camera,Ministry of Home Affairs-Ministry Headquarter,904250,Awarded to Suppliers,DRAEGER SAFETY ASIA PTE LTD
HOMHQ0ETT14000124,2015-01-19,Period Contract for the Provision of Next Generation Nationwide Broadband Network for Ministry of Home Affairs,Ministry of Home Affairs-Ministry Headquarter,4246000,Awarded to Suppliers,SINGAPORE TELECOMMUNICATIONS LIMITED
HOMHQ0ETT14000143,2015-01-23,SETTING-UP OF SECURITY REGULATORY BRANCH (SRB) OFFICE INFRASTRUCTURE,Ministry of Home Affairs-Ministry Headquarter,189619,Awarded to Suppliers,WD & CHEZRICH BUILDER LIMITED LIABILITY PARTNERSHIP
HOMHQ0ETT14000153,2015-01-16,3-Year Period Contract for the Supply And Delivery Of Chemical Protective Suits with option to extend for another 2 years and options for up to 4 years of Post Warranty Maintenance,Ministry of Home Affairs-Ministry Headquarter,1537200,Awarded to Suppliers,ANSELL PROTECTIVE SOLUTIONS SINGAPORE PTE. LTD.
HOMHQ0ETT14000155,2015-02-05,2-Year Period Contract for the Supply and Delivery of Polythene Bags with Options to Extend for a further 2 Years,Ministry of Home Affairs-Ministry Headquarter,1026957.6,Awarded to Suppliers,I.Z. PLASTICS & SUPPLIES PTE. LTD.
HOMHQ0ETT14000155,2015-02-05,2-Year Period Contract for the Supply and Delivery of Polythene Bags with Options to Extend for a further 2 Years,Ministry of Home Affairs-Ministry Headquarter,4160,Awarded to Suppliers,POHSIANG.COM
HOMHQ0ETT14000163,2015-02-04,"For the supply, delivery, installation, testing, commissioning of a fully operational inmate registry system, inmate operations system and person search system with an option for maintenance",Ministry of Home Affairs-Ministry Headquarter,12412665,Awarded to Suppliers,NCS PTE. LTD.
HOMHQ0ETT14000166,2015-01-23,Framework Agreement for the Provision of Youth Engagement Programme,Ministry of Home Affairs-Ministry Headquarter,500000,Awarded to Suppliers,Children-At-Risk Empowerment Association
HOMHQ0ETT14000166,2015-01-23,Framework Agreement for the Provision of Youth Engagement Programme,Ministry of Home Affairs-Ministry Headquarter,500000,Awarded to Suppliers,POSITIVE INTENTIONS PTE. LTD.
HOMHQ0ETT14000166,2015-01-23,Framework Agreement for the Provision of Youth Engagement Programme,Ministry of Home Affairs-Ministry Headquarter,499608,Awarded to Suppliers,TAG TEAM INC. PTE. LTD.
HOMHQ0ETT14000166,2015-01-23,Framework Agreement for the Provision of Youth Engagement Programme,Ministry of Home Affairs-Ministry Headquarter,499020,Awarded to Suppliers,Trust Management Centre
HOMHQ0ETT14000173,2015-03-02,Supply of Tactical Ballistic Resistance Vest with Ballistic Insert (plate) and Floatation system with Preventive and Corrective Maintenance,Ministry of Home Affairs-Ministry Headquarter,306000,Awarded to Suppliers,MILITECH INTERNATIONAL PTE. LTD.
HOMHQ0ETT14000176,2015-01-02,PROVISION OF GUIDES AT SINGAPORE CIVIL DEFENCE FORCE CENTRAL FIRE STATIONS EMERGENCY PREPAREDNESS CENTRE,Ministry of Home Affairs-Ministry Headquarter,364206.48,Awarded to Suppliers,ASPIRE! GROUP PTE. LTD.
HOMHQ0ETT14000181,2015-05-22,Supply of Level 3A Ballistic Shield and Detachable Lighting System,Ministry of Home Affairs-Ministry Headquarter,266076,Awarded to Suppliers,PENTA-KOHDEN MARKETING PTE LTD
HOMHQ0ETT14000184,2015-07-03,Supply of Dummy Equipment,Ministry of Home Affairs-Ministry Headquarter,0,Awarded to No Suppliers,na
HOMHQ0ETT14000186,2015-03-12,Provision of Anger Management Programme,Ministry of Home Affairs-Ministry Headquarter,148500,Awarded to Suppliers,CHARACTERLASTS
HOMHQ0ETT14000190,2015-01-26,Proposed Erection Of 2 Nos Of 2-Storey Training Shed At Civil Defence Academy (Western Water Catchment DGP),Ministry of Home Affairs-Ministry Headquarter,1779000,Awarded to Suppliers,LEADS ENGINEERING (S) PTE LTD
HOMHQ0ETT14000192,2015-08-06,Supply & Maintenance or Leasing of Gym Equipment,Ministry of Home Affairs-Ministry Headquarter,874315,Awarded to Suppliers,Active Lifestyle Pte Ltd
HOMHQ0ETT14000192,2015-08-06,Supply & Maintenance or Leasing of Gym Equipment,Ministry of Home Affairs-Ministry Headquarter,3106917.52,Awarded to Suppliers,F1 RECREATION PTE. LTD.
HOMHQ0ETT14000192,2015-08-06,Supply & Maintenance or Leasing of Gym Equipment,Ministry of Home Affairs-Ministry Headquarter,738885,Awarded to Suppliers,FITNESS CORE-NER PTE. LTD.
HOMHQ0ETT14000192,2015-08-06,Supply & Maintenance or Leasing of Gym Equipment,Ministry of Home Affairs-Ministry Headquarter,93672,Awarded to Suppliers,REFLEX-O RECREATIONS PTE LTD
HOMHQ0ETT14000192,2015-08-06,Supply & Maintenance or Leasing of Gym Equipment,Ministry of Home Affairs-Ministry Headquarter,206910,Awarded to Suppliers,United Lifestyle Pte Ltd
HOMHQ0ETT14000205,2015-02-02,PROVISION OF ON-SITE MAILROOM AND COURIER SERVICES,Ministry of Home Affairs-Ministry Headquarter,4593000,Awarded to Suppliers,ST Logistics Pte. Ltd.
HOMHQ0ETT14000206,2015-06-16,"Design, Supply and Delivery of Class 3 Emergency Ambulances for Singapore Civil Defence Force",Ministry of Home Affairs-Ministry Headquarter,28274773,Awarded to Suppliers,INDECO ENGINEERS (PTE) LTD
HOMHQ0ETT14000207,2015-06-26,Procurement of 2 patrol boats with Preventive/Corrective Maintenance and optional workshop spares,Ministry of Home Affairs-Ministry Headquarter,5273300,Awarded to Suppliers,ODYSSEY MARINE PTE. LTD.
HOMHQ0ETT14000223,2015-03-02,Supply and Maintenance of Mighty Transporters,Ministry of Home Affairs-Ministry Headquarter,175000,Awarded to Suppliers,HOPE TECHNIK PTE. LTD.
HOMHQ0ETT14000224,2015-02-06,2-Year Period Contract for the Supply and Delivery of Liquefied Petroleum Gas with Option to Extend for another 2 Years,Ministry of Home Affairs-Ministry Headquarter,344736,Awarded to Suppliers,SINGGAS (LPG) PTE. LTD.
HOMHQ0ETT14000234,2015-02-17,Provision of Security Services for Home Team Premises,Ministry of Home Affairs-Ministry Headquarter,3015000,Awarded to Suppliers,Kestrel Investigation & Security Pte Ltd
HOMHQ0ETT14000244,2015-01-06,Provision of Administrative Services For Traffic Police Department,Ministry of Home Affairs-Ministry Headquarter,216000,Awarded to Suppliers,TERRA SYSTEMS PTE. LTD.
HOMHQ0ETT14000246,2015-04-23,Engaging Professional Services on New/Social Media for the Singapore Prison Service (SPS) for 3 years with an option to extend for 2 years,Ministry of Home Affairs-Ministry Headquarter,1687802.76,Awarded to Suppliers,IPG MEDIABRANDS (SINGAPORE) PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,49470,Awarded to Suppliers,AITBIOTECH PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,5700,Awarded to Suppliers,Achema Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,2143,Awarded to Suppliers,CHEMICALS TESTING & CALIBRATION LABORATORY
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,2820,Awarded to Suppliers,FISHER SCIENTIFIC PTE LTD
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,40839,Awarded to Suppliers,GAIA SCIENCE PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,280,Awarded to Suppliers,GOLDCREST INTERNATIONAL SINGAPORE PTE LTD
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,6160,Awarded to Suppliers,INSTA BIOANALYTIK PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,32480,Awarded to Suppliers,ITS Science & Medical Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,37980,Awarded to Suppliers,PACIFIC-TEC SCIENTIFIC PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,6000,Awarded to Suppliers,PREMIER DIAGNOSTICS PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,1624,Awarded to Suppliers,PROMEGA PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,32520,Awarded to Suppliers,SARTORIUS SINGAPORE PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,20100,Awarded to Suppliers,SPD SCIENTIFIC PTE LTD
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,9520,Awarded to Suppliers,STRIBEST MANUFACTURING PTE LTD
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,26880,Awarded to Suppliers,SciMed (Asia) Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,153.9,Awarded to Suppliers,Sigma-Aldrich Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,20933,Awarded to Suppliers,Spectra-Teknik (S) Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,3126.5,Awarded to Suppliers,TEE HAI CHEM PTE LTD
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,215,Awarded to Suppliers,THERMO SCIENTIFIC MICROBIOLOGY PTE. LTD.
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,232,Awarded to Suppliers,United Scientific Equipment Pte Ltd
HOMHQ0ETT14000247,2015-03-18,Supply of General Laboratory Equipments and Chemicals with options for maintenance,Ministry of Home Affairs-Ministry Headquarter,3332.6,Awarded to Suppliers,VWR SINGAPORE PTE. LTD.
HOMHQ0ETT14000251,2015-01-08,"Supply, Delivery, Installation, Testing and Commissioning of a Fully Operational System, Cyber Threats Wide-Coverage Investigation, Remediation & Eradication System (CT-WIRES), with an option for Maintenance and other Optional Award for the Ministry of Home Affairs",Ministry of Home Affairs-Ministry Headquarter,7209810.96,Awarded to Suppliers,QUANN SINGAPORE PTE. LTD
HOMHQ0ETT14000253,2015-01-02,3-Year Period Contract for Supply of Destructive Pattern Material Rucksack and Hydration Backpack with Option to Extend for 2 Years,Ministry of Home Affairs-Ministry Headquarter,322900,Awarded to Suppliers,Altrus Pte Ltd
HOMHQ0ETT14000253,2015-01-02,3-Year Period Contract for Supply of Destructive Pattern Material Rucksack and Hydration Backpack with Option to Extend for 2 Years,Ministry of Home Affairs-Ministry Headquarter,158130,Awarded to Suppliers,RYCA PTE. LTD.
HOMHQ0ETT14000255,2015-06-24,Provision of Anti Slip Floor Treatment and Sports Coating Services for Institutions of Singapore Prison Service,Ministry of Home Affairs-Ministry Headquarter,661700,Awarded to Suppliers,B.T. SPORTS PTE LTD
HOMHQ0ETT14000259,2015-03-04,"Application Development and Maintenance Services, IInsight Hub",Ministry of Home Affairs-Ministry Headquarter,3299851,Awarded to Suppliers,ACCENTURE PTE LTD
HOMHQ0ETT14000261,2015-05-08,Supply and Maintenance of Human Factors Research Systems and IT Systems,Ministry of Home Affairs-Ministry Headquarter,43130,Awarded to Suppliers,Biofit Technology & Services
HOMHQ0ETT14000261,2015-05-08,Supply and Maintenance of Human Factors Research Systems and IT Systems,Ministry of Home Affairs-Ministry Headquarter,6900,Awarded to Suppliers,Kenda (S) Pte Ltd
HOMHQ0ETT14000261,2015-05-08,Supply and Maintenance of Human Factors Research Systems and IT Systems,Ministry of Home Affairs-Ministry Headquarter,6020,Awarded to Suppliers,United BMEC Pte Ltd
HOMHQ0ETT14000269,2016-03-31,"5-Year Period Contract for the Supply of Ballistic Helmets, Ballistic Vests and Ballistic Plates with Options for Surveillance and Refurbishment Programmes",Ministry of Home Affairs-Ministry Headquarter,3460953.6,Awarded to Suppliers,ACXODUS PTE. LTD.
HOMHQ0ETT14000269,2016-03-31,"5-Year Period Contract for the Supply of Ballistic Helmets, Ballistic Vests and Ballistic Plates with Options for Surveillance and Refurbishment Programmes",Ministry of Home Affairs-Ministry Headquarter,12609500,Awarded to Suppliers,COONEEN PROTECTION LIMITED
HOMHQ0ETT14000269,2016-03-31,"5-Year Period Contract for the Supply of Ballistic Helmets, Ballistic Vests and Ballistic Plates with Options for Surveillance and Refurbishment Programmes",Ministry of Home Affairs-Ministry Headquarter,3845000,Awarded to Suppliers,MILITECH INTERNATIONAL PTE. LTD.
HOMHQ0ETT14000270,2015-12-31,3-Year Period Contract for Preventive and Corrective Maintenance of Breathing Air Compressors & Supply of Spare Parts,Ministry of Home Affairs-Ministry Headquarter,11280,Awarded to Suppliers,DRAEGER SAFETY ASIA PTE LTD
HOMHQ0ETT14000270,2015-12-31,3-Year Period Contract for Preventive and Corrective Maintenance of Breathing Air Compressors & Supply of Spare Parts,Ministry of Home Affairs-Ministry Headquarter,103500,Awarded to Suppliers,MASTER MARINE (PRIVATE) LIMITE D
HOMHQ0ETT14000271,2015-02-02,PROVISION OF CUSTOMISED MUSIC PROGRAMMES,Ministry of Home Affairs-Ministry Headquarter,0,Awarded to No Suppliers,na
HOMHQ0ETT14000274,2015-06-17,"Design, Supply And Delivery Of Forteen (14) Units Of Combined Platform Ladder Tender (Excluding Equipment)for Singapore Civil Defence Force",Ministry of Home Affairs-Ministry Headquarter,15684298,Awarded to Suppliers,S. K. ROSENBAUER PTE. LTD.
HOMHQ0ETT14000276,2015-02-18,Three (3) Year Period Contract For Supply & Delivery of Rescue Training Dummy With An Option To Extend for Two (2) Years,Ministry of Home Affairs-Ministry Headquarter,156402.85,Awarded to Suppliers,ADVENTRA PTE. LTD.
HOMHQ0ETT14000276,2015-02-18,Three (3) Year Period Contract For Supply & Delivery of Rescue Training Dummy With An Option To Extend for Two (2) Years,Ministry of Home Affairs-Ministry Headquarter,1118004,Awarded to Suppliers,NANTAH CAPITAL ONE PTE. LTD.
HOMHQ0ETT14000277,2015-02-03,"Development and Supply of Mobile Analytics System with options For 5 years Comprehensive Maintenance, Software Update and License Renewal.",Ministry of Home Affairs-Ministry Headquarter,364463,Awarded to Suppliers,PCS SECURITY PRIVATE LIMITED
HOMHQ0ETT14000287,2015-04-16,"FRAMEWORK AGREEMENT FOR ENGAGING THE SERVICES OF A MEDIA AGENCY FOR MHA FOR TWO (2) YEARS, WITH AN OPTION TO EXTEND FOR ANOTHER TWO (2) YEARS",Ministry of Home Affairs-Ministry Headquarter,28963150,Awarded to Suppliers,GROUPM MEDIA PRODUCTS PTE. LTD.
HOMHQ0ETT14000289,2015-02-10,Firm Supply and Delivery of Instant Urine Test (IUT) Kits with Option to Purchase Additional IUT Kits,Ministry of Home Affairs-Ministry Headquarter,427782.5,Awarded to Suppliers,PRECISION FABRICATORS (S) PTE LTD
HOMHQ0ETT14000292,2015-09-04,3-Year Period Contract for the Supply of Urban Search and Rescue (USAR) Boots with an Option to Extend for Another 2 Years,Ministry of Home Affairs-Ministry Headquarter,1090334.12,Awarded to Suppliers,HAIX-SCHUHE PRODUKTIONS- UND VERTRIEBS GMBH
HOMHQ0ETT14000295,2015-01-16,PROVISION OF COMPLETE ENGINE OVERHAUL AND INSTALLATION OF ELECTRONIC CONTROL UNIT (ECU) MONITORED AIR SUSPENSION SYSTEMS OF SCDF AMBULANCES AND LIGHT FIRE ATTACK VEHICLES (LFAVs),Ministry of Home Affairs-Ministry Headquarter,1071199.4,Awarded to Suppliers,SMRT AUTOMOTIVE SERVICES PTE. LTD.
HOMHQ0ETT14000296,2015-01-27,"2-Year Period Contract for Provision of Canteen Ration, Baby Supplies and other Grocery & Household Items with option to extend for another 2 years",Ministry of Home Affairs-Ministry Headquarter,6683059.2,Awarded to Suppliers,Thong Chew Food Industries Pte Ltd
HOMHQ0ETT14000298,2015-06-18,SUPPLY AND INSTALLATION OF STANDBY GENERATOR FOR ICA HQ BUILDING WITH 3 YEARS COMPREHENSIVE MAINTENANCE SERVICE,Ministry of Home Affairs-Ministry Headquarter,1705500,Awarded to Suppliers,SODEXO KIM YEW PTE. LTD.
HOMHQ0ETT14000301,2015-01-14,"Supply, detailed requirements study, design, development, delivery, installation, training, testing, data migration and commissioning of a fully operational MHA Project Information & Management System (PRIMS) with an option for maintenance and provision of service requests man-days",Ministry of Home Affairs-Ministry Headquarter,9626240,Awarded to Suppliers,S & I Systems Pte Ltd
HOMHQ0ETT14000307,2015-05-08,Suppy and Maintenance of Ergonomics Research and Data Analytics Software,Ministry of Home Affairs-Ministry Headquarter,87248.61,Awarded to Suppliers,ALION SCIENCE AND TECHNOLOGY CORPORATION
HOMHQ0ETT14000307,2015-05-08,Suppy and Maintenance of Ergonomics Research and Data Analytics Software,Ministry of Home Affairs-Ministry Headquarter,63636,Awarded to Suppliers,S & I Systems Pte Ltd
HOMHQ0ETT14000307,2015-05-08,Suppy and Maintenance of Ergonomics Research and Data Analytics Software,Ministry of Home Affairs-Ministry Headquarter,16338.2,Awarded to Suppliers,TECHSOURCE SYSTEMS PTE LTD
HOMHQ0ETT14000310,2015-01-14,"Supply, Delivery, Installation and Commissioning of Audio Visual (AV) Systems with options for 3-Year Post Warranty Comprehensive Maintenance",Ministry of Home Affairs-Ministry Headquarter,145503,Awarded to Suppliers,SPECTRUM AUDIO VISUAL PTE. LTD.
HOMHQ0ETT14000312,2015-03-12,Provision of Audit Services on Police Institutional Funds (PIFs),Ministry of Home Affairs-Ministry Headquarter,91820,Awarded to Suppliers,"KONG, LIM & PARTNERS LLP"
HOMHQ0ETT14000313,2015-04-10,"SUPPLY, DELIVER, TEST AND COMMISSIONING OF SECURITY DETECTORS FOR MINISTRY OF HOME AFFAIRS",Ministry of Home Affairs-Ministry Headquarter,16136403.4,Awarded to Suppliers,PRECISION TECHNOLOGIES PTE LTD
HOMHQ0ETT14000313,2015-04-10,"SUPPLY, DELIVER, TEST AND COMMISSIONING OF SECURITY DETECTORS FOR MINISTRY OF HOME AFFAIRS",Ministry of Home Affairs-Ministry Headquarter,746768,Awarded to Suppliers,RIVERIA MARKETING PTE LTD
HOMHQ0ETT14000313,2015-04-10,"SUPPLY, DELIVER, TEST AND COMMISSIONING OF SECURITY DETECTORS FOR MINISTRY OF HOME AFFAIRS",Ministry of Home Affairs-Ministry Headquarter,1762767,Awarded to Suppliers,Unicorn International Pte Limited
HOMHQ0ETT14000313,2015-04-10,"SUPPLY, DELIVER, TEST AND COMMISSIONING OF SECURITY DETECTORS FOR MINISTRY OF HOME AFFAIRS",Ministry of Home Affairs-Ministry Headquarter,1170000,Awarded to Suppliers,ZYNEX CORPORATION PTE. LTD.
HOMHQ0ETT14000314,2015-04-23,UPGRADING OF CCTV SYSTEM AT AIRPORT POLICE DIVISION,Ministry of Home Affairs-Ministry Headquarter,41920,Awarded to Suppliers,IMGVISION PTE. LTD.
HOMHQ0ETT14000315,2015-08-12,"Design, supply and delivery of Five (5) Units of Hybrid Breathing Apparatus- Damage Control (BAT-DCT)",Ministry of Home Affairs-Ministry Headquarter,4686835,Awarded to Suppliers,S. K. ROSENBAUER PTE. LTD.
HOMHQ0ETT14000318,2015-03-11,For the Supply of a Fully Operational Speed Mobile Traffic Enforcement System (SMITE),Ministry of Home Affairs-Ministry Headquarter,6352986,Awarded to Suppliers,ISOLECTRA FAR EAST PTE. LTD.
HOMHQ0ETT14000318,2015-03-11,For the Supply of a Fully Operational Speed Mobile Traffic Enforcement System (SMITE),Ministry of Home Affairs-Ministry Headquarter,3473911,Awarded to Suppliers,ST ELECTRONICS (INFO-COMM SYSTEMS) PTE. LTD.
HOMHQ0ETT14000319,2015-06-17,"CONSULTANCY SERVICES FOR COMPREHENSIVE FACADE INSPECTION AT IMMIGRATION & CHECKPOINTS AUTHORITY BUILDING, WOODLANDS CHECKPOINT & TUAS CHECKPOINT",Ministry of Home Affairs-Ministry Headquarter,95000,Awarded to Suppliers,ARUP SINGAPORE PRIVATE LIMITED
HOMHQ0ETT14000319,2015-06-17,"CONSULTANCY SERVICES FOR COMPREHENSIVE FACADE INSPECTION AT IMMIGRATION & CHECKPOINTS AUTHORITY BUILDING, WOODLANDS CHECKPOINT & TUAS CHECKPOINT",Ministry of Home Affairs-Ministry Headquarter,290000,Awarded to Suppliers,TUV SUD AL TECHNOLOGIES PTE. LTD.
HOMHQ0ETT14000320,2015-02-27,Comprehensive Maintenance of Firing Ranges in Home Team Departments for a period of up to 3 years with an option to extend for another 2 years,Ministry of Home Affairs-Ministry Headquarter,14692206.2,Awarded to Suppliers,CUBIC TECHNOLOGIES SINGAPORE PTE. LTD.
HOMHQ0ETT14000320,2015-02-27,Comprehensive Maintenance of Firing Ranges in Home Team Departments for a period of up to 3 years with an option to extend for another 2 years,Ministry of Home Affairs-Ministry Headquarter,916020,Awarded to Suppliers,Starburst Engineering Pte Ltd
HOMHQ0ETT14000321,2015-01-26,Provision of Managing Agent Services and Offender Rehabilitation Courses,Ministry of Home Affairs-Ministry Headquarter,1489040,Awarded to Suppliers,Singapore After-Care Association
HOMHQ0ETT14000323,2015-03-10,"Period Contract for Overhauling of Fuel Injection Pumps, Fuel Injectors, Starter Motors, Turbochargers and Alternators for 3 years",Ministry of Home Affairs-Ministry Headquarter,785480,Awarded to Suppliers,DIESELTECH PTE LTD
HOMHQ0ETT14000325,2015-04-01,Provision of a fully operational Discipline System with an option for maintenance,Ministry of Home Affairs-Ministry Headquarter,1642743,Awarded to Suppliers,NCS PTE. LTD.
HOMHQ0ETT14000327,2015-06-17,UPGRADING OF BMS CONTROLLERS AND SUPPLY AND INSTALLATION OF NEW SMS ALERT SYSTEM INCLUDING COMPREHENSIVE MAINTENANCE OF BMS AND SMS ALERT SYSTEM,Ministry of Home Affairs-Ministry Headquarter,2912639,Awarded to Suppliers,HONEYWELL PTE LTD
HOMHQ0ETT14000328,2015-03-18,"3-YEAR PERIOD CONTRACT FOR THE SUPPLY OF DISEMBARKATION/EMBARKATION CARDS, WITH OPTIONS TO EXTEND FOR ANOTHER TWO YEARS",Ministry of Home Affairs-Ministry Headquarter,2313600,Awarded to Suppliers,SPEEDO COMPUTER-FORMS PRIVATE LIMITED
HOMHQ0ETT14000329,2015-03-11,"MAINTENANCE AND ADDITIONS AND ALTERATIONS OF MECHANICAL AND ELECTRICAL SYSTEMS AT THE MINISTRY OF HOME AFFAIRS IN CENTRAL ZONE (INCLUDING SINGAPORE POLICE FORCE (SPF), SINGAPORE CIVIL DEFENCE FORCE (SCDF), IMMIGRATION & CHECKPOINTS AUTHORITY (ICA) AND CENTRAL NARCOTICS BUREAU (CNB) FOR A BASE PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND ANOTHER ONE (1) YEAR",Ministry of Home Affairs-Ministry Headquarter,18835843.88,Awarded to Suppliers,FONDA GLOBAL ENGINEERING PTE. LTD.
