tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
PUB000ETT14000247,2015-02-13,Drainage Improvement Works under Estate Upgrading Programme (EUP) Batch 7 - Faber Hills Estate,Public Utilities Board,9030000,Awarded to Suppliers,CHAN & CHAN ENGINEERING PTE. LTD.
PUB000ETT14000248,2015-01-19,Proposed Sewers in Lorong Lew Lian and Potong Pasir Avenue 3 Areas,Public Utilities Board,7271800,Awarded to Suppliers,BAN CHON CORPORATION & TRADING PTE LTD
PUB000ETT14000256,2015-03-16,Improvement to Roadside Drains EUP Batch 7 Contract 9 - Roxy Estate (Southern Sector),Public Utilities Board,12900000,Awarded to Suppliers,WAI FONG CONSTRUCTION PTE LTD
PUB000ETT14000257,2015-01-16,"Maintenance Services of Active, Beautiful and Clean Waters Facilities in PUB",Public Utilities Board,1644000,Awarded to Suppliers,SH INTEGRATED SERVICES PTE. LTD.
PUB000ETT14000258,2015-02-12,Ground Instrumentation and Monitoring Works for Improvement to Bukit Timah First Diversion Canal Contract 3 (Holland Green to Clementi Road),Public Utilities Board,886090,Awarded to Suppliers,Tritech Engineering & Testing (Singapore) Pte Ltd
PUB000ETT14000259,2015-02-09,Provision of Accredited Checker Services for Improvement to Bukit Timah First Diversion Canal Contract 3 (Holland Green to Clementi Road),Public Utilities Board,87600,Awarded to Suppliers,ENGINEERS 2002 (PTE)
PUB000ETT14000260,2015-01-14,Proposed Dredging Works at Kallang River (Serangoon Road to Nicoll Highway),Public Utilities Board,9750000,Awarded to Suppliers,OUNG CONSTRUCTION (S) PTE LTD
PUB000ETT14000262,2015-04-27,Preventive Maintenance of the ACMV Control Systems at Changi Water Reclamation Plant,Public Utilities Board,860000,Awarded to Suppliers,QUANTUM AUTOMATION PTE LTD
PUB000ETT14000262,2015-04-27,Preventive Maintenance of the ACMV Control Systems at Changi Water Reclamation Plant,Public Utilities Board,500000,Awarded to Suppliers,Siemens Pte Ltd
PUB000ETT14000265,2015-04-09,"Supply, Delivery, Installation, Programming and Commisioning of Visitor Management System (VMS) and Related Services across Water Supply (Plants)",Public Utilities Board,177110,Awarded to Suppliers,CA M&E ENGINEERING PTE. LTD.
PUB000ETT14000268,2015-03-16,Proposed Sewers in Clementi Avenue 4 and Clementi Avenue 6 Areas,Public Utilities Board,7443000,Awarded to Suppliers,OHIN CONSTRUCTION CO. PTE. LTD.
PUB000ETT14000269,2015-02-04,Provision of Water Quality Profiling Services and Comprehensive Maintenance of Existing Water Quality Stations and Equipment in Singapore Catchments and Reservoirs,Public Utilities Board,4920000,Awarded to Suppliers,SysEng (S) Pte Ltd
PUB000ETT14000270,2015-02-25,"Replacement of Switchboards, Instrumentation and Actuator Control Panels at Service Reservoirs",Public Utilities Board,897600,Awarded to Suppliers,SANLI M&E ENGINEERING PTE. LTD.
PUB000ETT14000271,2015-01-09,ABC Waters Project at Kallang River Upper Boon Keng Road to Sims Avenue and Bukit Batok West Avenue 2 & 4,Public Utilities Board,4436000,Awarded to Suppliers,HARFORD ENGINEERING PTE LTD
PUB000ETT14000272,2015-01-13,Automation of Variable Salinity Plant (VSP) for Remote Operation,Public Utilities Board,209000,Awarded to Suppliers,FLOTECH CONTROLS PTE LTD
PUB000ETT14000273,2015-03-02,Improvement To Sunset Way Outlet Drains (between PIE and Sungei Ulu Pandan),Public Utilities Board,12889000,Awarded to Suppliers,SING YIET CIVIL ENGINEERING CONTRACTOR PTE LTD
PUB000ETT14000274,2015-03-12,Proposed Sewers in Cairnhill Circle and Newton Circus Areas,Public Utilities Board,7784050,Awarded to Suppliers,AIK LEONG PLUMBING CONSTRUCTION PTE LTD
PUB000ETT14000276,2015-03-02,Integrated Facilities Maintenance at Marina Barrage,Public Utilities Board,1282295,Awarded to Suppliers,GIMTRONIC ENGINEERS PTE. LTD.
PUB000ETT14000277,2015-03-02,Improvement to Sungei Pandan Kechil (Ayer Rajah Expressway to West Coast Road),Public Utilities Board,35000000,Awarded to Suppliers,CHYE JOO CONSTRUCTION PTE LTD
PUB000ETT14000278,2015-02-23,"Proposed Addition and Alteration Works to Existing Marina Barrage Drop-Off Point with Covered Linkway and Ancillary Amenities Upgrading on Lot 00304L TS 30 at 8 Marina Gardens Drive, Singapore",Public Utilities Board,6142815,Awarded to Suppliers,C.P.ONG CONSTRUCTION PTE LTD
PUB000ETT14000279,2015-03-16,Maintenance of Water Quality Analyzers at Johor River Waterworks,Public Utilities Board,1839660,Awarded to Suppliers,ANSAC TECHNOLOGY (S) PTE LTD
PUB000ETT14000280,2015-01-06,Comprehensive Maintenance of Bar Screens and Ancillaries at Ulu Pandan Water Reclamation Plant,Public Utilities Board,1305000,Awarded to Suppliers,ASIA PROJECTS ENGINEERING PRIVATE LIMITED
PUB000ETT14000282,2015-02-06,Improvement to Tampines Road and Pioneer Sector Outlet Drains,Public Utilities Board,22849082,Awarded to Suppliers,WAI FONG CONSTRUCTION PTE LTD
PUB000ETT14000283,2015-01-07,"Servicing and Maintenance of Screening, Sludge, Grit and Related Equipment at various Water Reclamation Plants",Public Utilities Board,1575000,Awarded to Suppliers,NKH BUILDING SERVICES PTE. LTD.
PUB000ETT14000283,2015-01-07,"Servicing and Maintenance of Screening, Sludge, Grit and Related Equipment at various Water Reclamation Plants",Public Utilities Board,18138000,Awarded to Suppliers,SANLI M&E ENGINEERING PTE. LTD.
PUB000ETT14000283,2015-01-07,"Servicing and Maintenance of Screening, Sludge, Grit and Related Equipment at various Water Reclamation Plants",Public Utilities Board,11074000,Awarded to Suppliers,WEC ENGINEERS & CONSTRUCTORS PTE LTD
PUB000ETT14000286,2015-03-03,Proposed Dredging of Sungei Whampoa and Fort Road Outlet drain,Public Utilities Board,2099986,Awarded to Suppliers,OUNG CONSTRUCTION (S) PTE LTD
PUB000ETT14000287,2015-02-12,Maintenance of Aeration Blowers for Water Reclamation Plants,Public Utilities Board,3811500,Awarded to Suppliers,SMITECH ENGINEERING PTE LTD
PUB000ETT14000287,2015-02-12,Maintenance of Aeration Blowers for Water Reclamation Plants,Public Utilities Board,1537500,Awarded to Suppliers,YAMATO TECHNOLOGIES PTE. LTD.
PUB000ETT14000291,2015-01-19,Colour Closed-Circuit Television (CCTV) and Sonar Survey of Sewers,Public Utilities Board,1185000,Awarded to Suppliers,LIAN SHING CONSTRUCTION CO PTE LTD
PUB000ETT14000292,2015-02-13,Services Detection and Trial Trench Work for the Improvement to Bukit Timah Canal (Between Rifle Range Road and Jalan Kampong Chantek),Public Utilities Board,229224,Awarded to Suppliers,PB&M PTE. LTD.
PUB000ETT14000294,2015-02-04,"Supply, Maintenance, Repair and Relocation of Automated Sampling Stations",Public Utilities Board,268000,Awarded to Suppliers,SysEng (S) Pte Ltd
PUB000ETT14000296,2015-01-05,Supply and Delivery of Powdered Activated Carbon to PUB Installations in Singapore,Public Utilities Board,900360,Awarded to Suppliers,ENSURE ENGINEERING PTE LTD
PUB000ETT14000299,2015-05-25,"Replacement of Pump Sets, Associated Auxiliary Equipment and Pipelines at Jalan Eunos Booster Station",Public Utilities Board,10663630,Awarded to Suppliers,SANLI M&E ENGINEERING PTE. LTD.
PUB000ETT14000300,2015-02-26,Maintenance of Electrical Equipment at Johor River Waterworks and Linggiu Reservoir,Public Utilities Board,3138882,Awarded to Suppliers,SERI KEMBANGAN ENGINEERING SDN. BHD.
PUB000ETT14000301,2015-01-26,"Replacement of Pump Sets, VSD Control Panel, Pipes and Appurtenances at Meter Workshop",Public Utilities Board,106034,Awarded to Suppliers,HONG LAM ENGINEERING PTE LTD
PUB000ETT14000302,2015-03-20,Maintenance of Servers and Storage Systems,Public Utilities Board,338287.55,Awarded to Suppliers,Genesis Networks Pte Ltd
PUB000ETT14000304,2015-04-10,Proposed Sewers in Bishan Street 11 and Street 13 Areas,Public Utilities Board,11590000,Awarded to Suppliers,OHIN CONSTRUCTION CO. PTE. LTD.
PUB000ETT14000305,2015-03-05,"Servicing, Maintenance and Repair of Mechanical Plant and Equipment at various Singapore Waterworks",Public Utilities Board,1546000,Awarded to Suppliers,KOH ECO ENGINEERING PTE. LTD.
PUB000ETT14000305,2015-03-05,"Servicing, Maintenance and Repair of Mechanical Plant and Equipment at various Singapore Waterworks",Public Utilities Board,4067600,Awarded to Suppliers,SMITECH ENGINEERING PTE LTD
PUB000ETT14000307,2015-01-14,Provision of Event Management Services for World Water Day 2015,Public Utilities Board,1465920,Awarded to Suppliers,Adventurer's Singapore Pte Ltd
PUB000ETT14000308,2015-04-06,Replacement & Maintenance of Air-conditioning System at PUB WaterHub Complex,Public Utilities Board,2880000,Awarded to Suppliers,"L & K ENGINEERING CO., LTD (SINGAPORE BRANCH)"
PUB000ETT14000309,2015-03-20,Improvement to Roadside Drains EUP Batch 8 Contract 2 - Greenleaf & Cashew Estates,Public Utilities Board,8577899.01,Awarded to Suppliers,LEK SAN CONSTRUCTION PTE LTD
PUB000ETT14000310,2015-04-16,"Structural Repairs to Existing Effluent Chambers at North Works, Ulu Pandan Water Reclamation Plant",Public Utilities Board,250850,Awarded to Suppliers,KA-TECH ASIA PTE. LTD.
PUB000ETT14000311,2015-01-21,"Study on ""Impact of Climate Change on Inland and Coastal Flooding""",Public Utilities Board,372006,Awarded to Suppliers,DHI WATER & ENVIRONMENT (S) PTE. LTD.
PUB000ETT14000320,2015-03-24,Proposed Sewers in Mugliston Park and Buangkok Link Areas,Public Utilities Board,16018690,Awarded to Suppliers,BUILDING CONSTRUCTION CO. (PRIVATE) LIMITED
PUB000ETT14000321,2015-03-27,Strengthening and Repair of the Existing Sheetpile Retaining Wall at the West Wing of Jurong Tidal Gatehouse,Public Utilities Board,1662000,Awarded to Suppliers,G & C GENERAL CONTRACTORS PTE LTD
PUB000ETT14000322,2015-04-30,Professional Engineering Services for Proposed Sewers in North Woodlands Area,Public Utilities Board,5922565,Awarded to Suppliers,CH2M HILL SINGAPORE PRIVATE LIMITED
PUB000ETT14000322,2015-04-30,Professional Engineering Services for Proposed Sewers in North Woodlands Area,Public Utilities Board,3647500,Awarded to Suppliers,FONG CONSULT PTE. LTD.
PUB000ETT14000322,2015-04-30,Professional Engineering Services for Proposed Sewers in North Woodlands Area,Public Utilities Board,2644000,Awarded to Suppliers,SURBANA JURONG CONSULTANTS PTE. LTD.
PUB000ETT14000323,2015-06-16,"Supply, Laying and Installation of 1200mm Diameter Potable Water Pipeline along Woodleigh Lane and Proposed New Upper Aljunied Road to Joo Seng Road",Public Utilities Board,6865265,Awarded to Suppliers,SHINGDA CONSTRUCTION PTE. LTD.
PUB000ETT14000324,2015-01-30,"Term Contract for Fixing, Changing and Removal of Water Meters (West) for Year 2015 to 2017",Public Utilities Board,1872000,Awarded to Suppliers,ASK M&E PTE. LTD.
PUB000ETT14000325,2015-04-07,Repair of South Works Floating Roof Digesters at Ulu Pandan Water Reclamation Plant,Public Utilities Board,537000,Awarded to Suppliers,INDAT ENGINEERING PTE. LTD.
PUB000ETT14000328,2015-03-18,Development and Implementation of Geospatial Dashboard,Public Utilities Board,1792990,Awarded to Suppliers,SOPRA STERIA ASIA PTE. LTD.
PUB000ETT14000329,2015-04-17,Professional Engineering Services for Proposed Sewers in Sungei Tengah Agrotechnology Park Areas,Public Utilities Board,1844000,Awarded to Suppliers,SURBANA JURONG CONSULTANTS PTE. LTD.
PUB000ETT14000330,2015-03-06,Servicing and Maintenance of Instruments at various Installations of Public Utilities Board,Public Utilities Board,6979450,Awarded to Suppliers,EMERSON PROCESS MANAGEMENT ASIA PACIFIC PRIVATE LIMITED
PUB000ETT14000331,2015-03-10,IT Services to Develop & Maintain Drainage Asset Management Modules,Public Utilities Board,403500,Awarded to Suppliers,Total eBiz Solutions Pte Ltd
PUB000ETT14000332,2015-04-16,Professional Engineering Services for Phase II Expansion of Changi Water Reclamation Plant,Public Utilities Board,19699650,Awarded to Suppliers,CH2M HILL SINGAPORE PRIVATE LIMITED
PUB000ETT14000334,2015-04-07,Expansion of Kranji NEWater Factory,Public Utilities Board,18558000,Awarded to Suppliers,Singapore Technologies Marine Ltd
PUB000ETT14000335,2015-03-03,Supply and Installation of Electrical Materials to various Installations of Public Utilities Board,Public Utilities Board,3626000,Awarded to Suppliers,LECTRIX ENGINEERING PTE. LTD.
PUB000ETT14000336,2015-03-11,Provision of Accredited Checker Services for Stage 2 Process Upgrading at Chestnut Avenue Waterworks,Public Utilities Board,148000,Awarded to Suppliers,ECAS CONSULTANTS PTE. LTD.
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,10500,Awarded to Suppliers,ALPHA ANALYTICAL (S) PTE LTD
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,371476,Awarded to Suppliers,Agilent Technologies Singapore (Sales) Pte Ltd
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,22640,Awarded to Suppliers,BIOMERIEUX SINGAPORE PTE. LTD.
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,38894,Awarded to Suppliers,DIONEX SINGAPORE PTE. LTD.
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,3600,Awarded to Suppliers,DKSH TECHNOLOGY PTE. LTD.
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,51000,Awarded to Suppliers,LMS TECHNOLOGIES PTE LTD
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,25000,Awarded to Suppliers,METROHM SINGAPORE PTE LTD
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,22650,Awarded to Suppliers,OLYMPUS SINGAPORE PTE LTD
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,118987.4,Awarded to Suppliers,PerkinElmer Singapore Pte Ltd
PUB000ETT14000337,2015-04-27,Comprehensive Maintenance and Services for Analytical Instruments and Equipment in PUB Water Quality Laboratory,Public Utilities Board,280130,Awarded to Suppliers,WATERS PACIFIC PTE. LTD.
PUB000ETT14000338,2015-04-29,"Supply, Laying and Installation of Water Pipeline along Kay Siang Road and Dawson Road.",Public Utilities Board,3555265,Awarded to Suppliers,SHINGDA CONSTRUCTION PTE. LTD.
PUB000ETT14000340,2015-04-13,Supply and Delivery of 39 Nos Diesel Driven Commercial Vehicles to various Departments in PUB,Public Utilities Board,2831433,Awarded to Suppliers,CYCLE & CARRIAGE INDUSTRIES PTE. LIMITED
PUB000ETT14000340,2015-04-13,Supply and Delivery of 39 Nos Diesel Driven Commercial Vehicles to various Departments in PUB,Public Utilities Board,209660,Awarded to Suppliers,Triangle Auto Pte Ltd
PUB000ETT14000341,2015-04-22,Proposed Dredging of Sungei Jurong,Public Utilities Board,1621590,Awarded to Suppliers,TOH KIM BOCK C-E CONTRACTOR PTE LTD
PUB000ETT14000342,2015-03-27,Provision of Electrical Licensing Services for Electrical and Supply Installations in PUB,Public Utilities Board,1360440,Awarded to Suppliers,J. M. PANG & SEAH (PTE) LTD
PUB000ETT14000342,2015-03-27,Provision of Electrical Licensing Services for Electrical and Supply Installations in PUB,Public Utilities Board,332800,Awarded to Suppliers,KOMCO ENGINEERING PTE LTD
PUB000ETT14000342,2015-03-27,Provision of Electrical Licensing Services for Electrical and Supply Installations in PUB,Public Utilities Board,299200,Awarded to Suppliers,PDSEN PTE. LTD.
PUB000ETT14000343,2015-03-12,Replacement & Maintenance of Building Automation System for WaterHub Complex,Public Utilities Board,263792,Awarded to Suppliers,BMS ENGINEERING AND TRADING PTE. LTD.
PUB000ETT14000346,2015-03-03,Soil Investigation Works for Process Upgrading at Choa Chu Kang Waterworks,Public Utilities Board,91414,Awarded to Suppliers,FOSTA PTE. LTD.
PUB000ETT14000348,2015-04-10,"Supply, Installation and Commissioning of Pressure and Water Quality Sensors",Public Utilities Board,3333440,Awarded to Suppliers,Willowglen Services Pte Ltd
PUB000ETT14000349,2015-04-02,Maintenance of Local Area Network Equipment,Public Utilities Board,187761.48,Awarded to Suppliers,NCS PTE. LTD.
PUB000ETT14000350,2015-04-06,"Supply, Delivery, Installation and Commissioning of Online Instruments at Bedok Waterworks",Public Utilities Board,348000,Awarded to Suppliers,FLOTECH CONTROLS PTE LTD
PUB000ETT14000351,2015-03-18,"Maintenance of Plant and Equipment at Kranji NEWater Factory, Bedok NEWater Factory and Variable Salinity Plant",Public Utilities Board,4438900,Awarded to Suppliers,SMITECH ENGINEERING PTE LTD
PUB000ETT14000352,2015-03-16,Provision of Security Consultancy Services for Bedok Waterworks,Public Utilities Board,170000,Awarded to Suppliers,ARUP SINGAPORE PRIVATE LIMITED
PUB000ETT14000353,2015-04-20,"Supply, Laying and Installation of 1600mm/1200mm Diameter Potable Water Pipeline along Ang Mo Kio Avenue 2 and Avenue 5",Public Utilities Board,27670034,Awarded to Suppliers,SING & SAN CONSTRUCTION PTE LTD
PUB000ETT14000354,2015-05-21,Supply and Laying of 1600mm Diameter Water Pipeline along Lorong Chuan and Boundary Road,Public Utilities Board,14959508,Awarded to Suppliers,SING & SAN CONSTRUCTION PTE LTD
PUB000ETT14000355,2015-06-18,Professional Engineering Services for Proposed 1200mm Diameter Potable Water Pipeline from Marina East to Joo Seng Road,Public Utilities Board,2438080,Awarded to Suppliers,CPG CONSULTANTS PTE LTD
PUB000ETT14000358,2015-03-10,Proposed Upgrading of Training and Meeting Facilities at Academy@WaterHub,Public Utilities Board,0,Awarded to No Suppliers,na
PUB000ETT14000359,2015-04-07,"Appointment of Managing Agent for the Managing, Marketing and Maintenance of a Food & Beverage (F&B) Outlet and a Kiosk Outlet at MacRitchie Reservoir Park",Public Utilities Board,1.13,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
PUB000ETT14000360,2015-04-20,Settlement and Alignment Monitoring Surveys of Dams and Dykes in Singapore,Public Utilities Board,89100,Awarded to Suppliers,1SURVEY ASSOCIATES
PUB000ETT14000361,2015-04-09,Relocation and Ancillary Works for Litter Traps and Float Booms at Kallang River,Public Utilities Board,228000,Awarded to Suppliers,JN ENGINEERING (PRIVATE) LIMITED
PUB000ETT14000362,2015-05-04,"Supply of Handheld Multi-Parameter Water Quality Meters, Probes/Sensors and Calibration Solutions",Public Utilities Board,0,Awarded to No Suppliers,na
PUB000ETT14000364,2015-04-13,Improvement to Roadside Drains EUP Batch 8 Contract 3 - Mayflower Gardens and Yio Chu Kang Gardens Estates,Public Utilities Board,8330000,Awarded to Suppliers,GOH SIN GUAN HUAT PTE LTD
PUB000ETT14000365,2015-04-30,"Supply, Laying and Installation of Water Pipeline from Jalan Kampong Chantek to Dunearn Road",Public Utilities Board,25317859,Awarded to Suppliers,LEY CHOON CONSTRUCTIONS AND ENGINEERING PTE LTD
PUB000ETT14000366,2015-05-11,"Subscription of 3G Mobile Broadband, Private APN and Leased Line Services",Public Utilities Board,37981.44,Awarded to Suppliers,M1 NET LTD.
PUB000ETT14000367,2015-04-02,Trial Trench and Cable Detection Works at Choa Chu Kang Waterworks,Public Utilities Board,71722,Awarded to Suppliers,Citi Construction & Engineering pte ltd
PUB000ETT15000002,2015-04-28,Provision of Pest Control Services for various Installations of Public Utilities Board,Public Utilities Board,633250,Awarded to Suppliers,"THE PESTMAN, PTE LTD"
PUB000ETT15000003,2015-04-06,Rectification Works for Generators at Choa Chu Kang Waterworks and Woodleigh Waterworks,Public Utilities Board,331000,Awarded to Suppliers,ABB PTE. LTD.
PUB000ETT15000008,2015-06-04,Design and Build of Access Road along Fernvale Street to Sengkang West Lift Station,Public Utilities Board,732000,Awarded to Suppliers,SHUAN HUAT TRACTOR SERVICES PTE. LTD.
PUB000ETT15000010,2015-05-26,Proposed Dredging of Sungei Kangkar,Public Utilities Board,576780,Awarded to Suppliers,SING YIET CIVIL ENGINEERING CONTRACTOR PTE LTD
PUB000ETT15000013,2015-05-11,Supply and Delivery of various Chemicals to Johor River Waterworks in Johor,Public Utilities Board,3335000,Awarded to Suppliers,CHEMICAL INDUSTRIES (FAR EAST) LIMITED.
PUB000ETT15000013,2015-05-11,Supply and Delivery of various Chemicals to Johor River Waterworks in Johor,Public Utilities Board,2917000,Awarded to Suppliers,NSL Chemicals Ltd
PUB000ETT15000013,2015-05-11,Supply and Delivery of various Chemicals to Johor River Waterworks in Johor,Public Utilities Board,7166597.19,Awarded to Suppliers,South Pacific Chemical Industries Sdn Bhd
PUB000ETT15000014,2015-05-25,"Supply, Laying and Installation of 1600mm Diameter Potable Water Pipeline from Punggol Way to Punggol Promenade and along Pasir Ris Drive 3",Public Utilities Board,26145265,Awarded to Suppliers,SHINGDA CONSTRUCTION PTE. LTD.
PUB000ETT15000018,2015-06-15,Improvement to Roadside Drains EUP Batch 6 - Lorong Melayu & Thomson Ridge Estates (Balance Works),Public Utilities Board,1659036,Awarded to Suppliers,CIVILTRUST CONSTRUCTION PTE. LTD.
PUB000ETT15000019,2015-06-17,Supply and Delivery of Large Water Meters for Year 2015,Public Utilities Board,2795,Awarded to Suppliers,GEORGE KENT INTERNATIONAL PTE. LTD.
PUB000ETT15000019,2015-06-17,Supply and Delivery of Large Water Meters for Year 2015,Public Utilities Board,167650,Awarded to Suppliers,ITRON METERING SYSTEMS SINGAPORE PTE. LTD.
PUB000ETT15000019,2015-06-17,Supply and Delivery of Large Water Meters for Year 2015,Public Utilities Board,2312029.75,Awarded to Suppliers,MINERVA INDUSTRIAL & TRADING PTE. LTD.
PUB000ETT15000019,2015-06-17,Supply and Delivery of Large Water Meters for Year 2015,Public Utilities Board,81917.3,Awarded to Suppliers,PAN ASIAN HOLDINGS LIMITED
PUB000ETT15000019,2015-06-17,Supply and Delivery of Large Water Meters for Year 2015,Public Utilities Board,35405.55,Awarded to Suppliers,ST ELECTRONICS (INFO-COMM SYSTEMS) PTE. LTD.
PUB000ETT15000020,2015-05-05,Term Contract for Soil Investigation Works for Drainage Projects (2015),Public Utilities Board,282000,Awarded to Suppliers,KIMARO GEOTECHNICAL ENGINEERING PTE. LTD.
PUB000ETT15000021,2015-06-15,Improvement to Roadside Drains EUP Batch 6 - Seletar Estate (Balance Works),Public Utilities Board,2003783,Awarded to Suppliers,CIVILTRUST CONSTRUCTION PTE. LTD.
PUB000ETT15000022,2015-05-27,Provision of Consultancy Services on Global Water Industry Landscapes and Trends,Public Utilities Board,245000,Awarded to Suppliers,LUX RESEARCH - ASIA PACIFIC PTE. LTD.
PUB000ETT15000024,2015-06-18,Watermain Repairs and Other Contract Work for Network Services (West) Division for Year 2015 to 2017,Public Utilities Board,3577000,Awarded to Suppliers,K H Lee Engineering & Construction Pte Ltd
PUB000ETT15000024,2015-06-18,Watermain Repairs and Other Contract Work for Network Services (West) Division for Year 2015 to 2017,Public Utilities Board,4623500,Awarded to Suppliers,PAN ALLIANCE TECHNOLOGY INTERNATIONAL PTE. LTD.
PUB000ETT15000025,2015-07-10,Diversion of Watermains for Year 2015 to 2018,Public Utilities Board,5310000,Awarded to Suppliers,KRISHCO SINGAPORE CONSTRUCTION PTE LTD
PUB000ETT15000026,2015-06-23,Rehabilitation of Sewerage Network Phase 4 Colour Closed-Circuit Television (CCTV) Survey of Sewers Contract - Marina Reservoir and Central Water Catchments,Public Utilities Board,1318055,Awarded to Suppliers,LIAN SHING CONSTRUCTION CO PTE LTD
