tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
EMA000ETT16000003,2016-03-22,"TENDER FOR THE PROVISION OF LEGAL SERVICES TO THE ENERGY MARKET AUTHORITY (""EMA"")",Energy Market Authority of Singapore,11215,Awarded to Suppliers,RAJAH & TANN SINGAPORE LLP
EMA000ETT16000003,2016-03-22,"TENDER FOR THE PROVISION OF LEGAL SERVICES TO THE ENERGY MARKET AUTHORITY (""EMA"")",Energy Market Authority of Singapore,3806.25,Awarded to Suppliers,RHTLAW TAYLOR WESSING LLP
EMA000ETT16000003,2016-03-22,"TENDER FOR THE PROVISION OF LEGAL SERVICES TO THE ENERGY MARKET AUTHORITY (""EMA"")",Energy Market Authority of Singapore,7500,Awarded to Suppliers,TITO ISAAC & CO LLP
EMA000ETT16000003,2016-03-22,"TENDER FOR THE PROVISION OF LEGAL SERVICES TO THE ENERGY MARKET AUTHORITY (""EMA"")",Energy Market Authority of Singapore,12075,Awarded to Suppliers,TRIDENT LAW CORPORATION
EMA000ETT16000003,2016-03-22,"TENDER FOR THE PROVISION OF LEGAL SERVICES TO THE ENERGY MARKET AUTHORITY (""EMA"")",Energy Market Authority of Singapore,5160,Awarded to Suppliers,WONG & YIAN LLC
EMA000ETT16000004,2016-04-12,"INVITATION TO TENDER FOR REPLACEMENT OF AIR-CONDITIONING SYSTEM AT THE OFFICES OF ENERGY MARKET AUTHORITY, 991G ALEXANDRA ROAD, #01-29 AND #02-29",Energy Market Authority of Singapore,186840,Awarded to Suppliers,PUBLIC AIR TECHNOLOGY PTE LTD
EMA000ETT16000005,2016-04-07,CONSULTANCY SERVICES FOR THE REVIEW OF VESTING PRICE PARAMETERS FOR 2017-2018,Energy Market Authority of Singapore,199810,Awarded to Suppliers,WSP CONSULTANCY PTE. LTD.
EMA000ETT16000006,2016-06-03,"PROVISION OF CONSULTANCY SERVICES ON ECONOMIC REGULATION, MARKET DEVELOPMENT AND SURVEILLANCE OF THE ENERGY (ELECTRICITY AND GAS) SECTOR FOR A PERIOD OF TWO YEARS",Energy Market Authority of Singapore,10719,Awarded to Suppliers,Frontier Economics Pty Ltd
EMA000ETT16000006,2016-06-03,"PROVISION OF CONSULTANCY SERVICES ON ECONOMIC REGULATION, MARKET DEVELOPMENT AND SURVEILLANCE OF THE ENERGY (ELECTRICITY AND GAS) SECTOR FOR A PERIOD OF TWO YEARS",Energy Market Authority of Singapore,54650,Awarded to Suppliers,THE LANTAU GROUP (HK) LIMITED
EMA000ETT16000007,2016-05-11,INVITATION TO TENDER FOR THE PROVISION OF DAILY MEDIA MONITORING SERVICES,Energy Market Authority of Singapore,57600,Awarded to Suppliers,NEWS SEARCH (SINGAPORE) PTE. LTD.
EMA000ETT16000008,2016-03-30,RETAINER SERVICE TO ADVISE ON TECHNICAL MATTERS PERTAINING TO GAS INFRASTRUCTURE,Energy Market Authority of Singapore,2310,Awarded to Suppliers,ATKINS DESIGN ENGINEERING CONSULTANTS PTE. LTD.
EMA000ETT16000008,2016-03-30,RETAINER SERVICE TO ADVISE ON TECHNICAL MATTERS PERTAINING TO GAS INFRASTRUCTURE,Energy Market Authority of Singapore,889,Awarded to Suppliers,DNV GL SINGAPORE PTE. LTD.
EMA000ETT16000009,2016-03-30,"Design, Supply, Delivery, Installation, Commissioning and Maintenance of a 2-Factor Authentication (2FA) and Privileged Identity Management (PIM) Solution for Energy Market Authority",Energy Market Authority of Singapore,255597,Awarded to Suppliers,FUJITSU ASIA PTE LTD
EMA000ETT16000011,2016-06-15,Provision of training services to facilitate and conduct in-house courses for Energy Market Authority,Energy Market Authority of Singapore,15600,Awarded to Suppliers,EDVANTEDGE PRIVATE LIMITED
EMA000ETT16000011,2016-06-15,Provision of training services to facilitate and conduct in-house courses for Energy Market Authority,Energy Market Authority of Singapore,8000,Awarded to Suppliers,Mind Map Training Centre Pte Ltd
EMA000ETT16000011,2016-06-15,Provision of training services to facilitate and conduct in-house courses for Energy Market Authority,Energy Market Authority of Singapore,27007.4,Awarded to Suppliers,POWEREDGE PTE. LTD.
EMA000ETT16000011,2016-06-15,Provision of training services to facilitate and conduct in-house courses for Energy Market Authority,Energy Market Authority of Singapore,8120,Awarded to Suppliers,SEAT OF WISDOM CONSULTANCY SERVICES PTE. LTD.
EMA000ETT16000011,2016-06-15,Provision of training services to facilitate and conduct in-house courses for Energy Market Authority,Energy Market Authority of Singapore,37200,Awarded to Suppliers,SPECTRUM MANAGEMENT CONSULTING PTE. LTD.
EMA000ETT16000012,2016-08-25,PROVISION OF APPLICATION MAINTENANCE AND SUPPORT SERVICES FOR ENERGY MARKET AUTHORITY'S ENERGY INFORMATION MANAGEMENT PORTAL,Energy Market Authority of Singapore,60000,Awarded to Suppliers,ARETHOS PTE. LTD.
EMA000ETT16000013,2016-06-16,FEASIBILITY STUDY ON USING FLOATING LNG SOLUTIONS,Energy Market Authority of Singapore,269500,Awarded to Suppliers,DNV GL SINGAPORE PTE. LTD.
EMA000ETT16000014,2016-07-18,PROVISION OF CONSULTANCY SERVICES FOR LNG RELATED LEGAL SERVICES,Energy Market Authority of Singapore,8078,Awarded to Suppliers,DENTONS UKMEA LLP
EMA000ETT16000014,2016-07-18,PROVISION OF CONSULTANCY SERVICES FOR LNG RELATED LEGAL SERVICES,Energy Market Authority of Singapore,6425.96,Awarded to Suppliers,KING & SPALDING (SINGAPORE) LLP
EMA000ETT16000014,2016-07-18,PROVISION OF CONSULTANCY SERVICES FOR LNG RELATED LEGAL SERVICES,Energy Market Authority of Singapore,5355,Awarded to Suppliers,NORTON ROSE FULBRIGHT (ASIA) LLP
EMA000ETT16000015,2016-09-01,PROVISION OF CONSULTANCY SERVICES TO ASSIST IN THE IMPLEMENTATION OF GAS SAFETY CODE,Energy Market Authority of Singapore,889,Awarded to Suppliers,DNV GL SINGAPORE PTE. LTD.
EMA000ETT16000015,2016-09-01,PROVISION OF CONSULTANCY SERVICES TO ASSIST IN THE IMPLEMENTATION OF GAS SAFETY CODE,Energy Market Authority of Singapore,1325,Awarded to Suppliers,TUV RHEINLAND SINGAPORE PTE. LTD.
EMA000ETT16000015,2016-09-01,PROVISION OF CONSULTANCY SERVICES TO ASSIST IN THE IMPLEMENTATION OF GAS SAFETY CODE,Energy Market Authority of Singapore,500,Awarded to Suppliers,WORLEYPARSONS PTE. LIMITED
EMA000ETT16000016,2016-09-14,Appointment of External Auditor for the Financial Year ending 31 March 2017 and Option to renew the appointment for another four Financial Years on an annual basis,Energy Market Authority of Singapore,51000,Awarded to Suppliers,PRICEWATERHOUSECOOPERS LLP
EMA000ETT16000017,2016-08-25,APPLICATION SUPPORT SERVICES FOR ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,150024,Awarded to Suppliers,EMERIO GLOBESOFT PTE. LTD.
EMA000ETT16000018,2016-09-09,CONSULTANCY SERVICE TO ADVICE ON IMPLEMENTATION STEPS TO TRANSITION TO EVENTUAL SECONDARY GAS TRADING MARKET IN SINGAPORE,Energy Market Authority of Singapore,1771955,Awarded to Suppliers,Frontier Economics Pty Ltd
EMA000ETT16000019,2016-09-05,"REQUEST FOR PROPOSAL (""RFP"") TO CONDUCT RESEARCH STUDY AND DEVELOP COMMUNICATIONS/EDUCATION PLAN FOR FULL RETAIL COMPETITION (""FRC"")",Energy Market Authority of Singapore,496998,Awarded to Suppliers,GREY GROUP PTE. LTD.
EMA000ETT16000020,2016-09-30,"Tender for the Provision of Event Venue, Food & Beverage, Hotel Accommodation and Other Facilities for the Singapore International Energy Week (SIEW) 2017",Energy Market Authority of Singapore,1166737.5,Awarded to Suppliers,MARINA BAY SANDS PTE. LTD.
EMA000ETT16000021,2016-10-19,"Provision of goods and services for the design, supply, installation, testing, commissioning and maintenance of the EMA Singapore International Energy Week (SIEW) 2017-2018 website with an option to extend for SIEW 2019",Energy Market Authority of Singapore,395600,Awarded to Suppliers,FXMEDIA INTERNET PTE. LTD.
EMA000ETT16000022,2016-09-26,PROVISION OF INTEGRATED CALL CENTRE SERVICES FOR THE ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,99900,Awarded to Suppliers,CONNECT CENTRE PTE. LTD.
EMA000ETT16000023,2016-09-23,Provision of Charging Services and Other Related Services for the Electric Vehicle Phase 1 Test-Bed Participants.,Energy Market Authority of Singapore,885365,Awarded to Suppliers,ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.
EMA000ETT16000025,2016-11-13,"Provision of Venue, Event Management and Other Related Services for the 53rd Asia-Pacific Economic Cooperation (APEC) Energy Working Group (EWG 53) and Associated Meetings in Singapore on 24-28 April 2017",Energy Market Authority of Singapore,166976,Awarded to Suppliers,EUREKA! CAMPAIGN ASSOCIATES PTE. LTD.
EMA000ETT16000026,2016-10-10,ADVISORY SERVICE FOR INTEREST RATE HEDGING POLICY AND EXECUTION,Energy Market Authority of Singapore,129000,Awarded to Suppliers,KPMG SERVICES PTE. LTD.
EMA000ETT16000027,2016-11-30,"Supply, delivery, installation, testing and commissioning of a Sectorial Detection & Early Warning System with comprehensive maintenance of the system",Energy Market Authority of Singapore,490140,Awarded to Suppliers,PCS SECURITY PRIVATE LIMITED
EMA000ETT16000028,2016-12-12,Retainer Service To Advise On Energy Peak Load Shifting And Demand-Side Management Initiatives,Energy Market Authority of Singapore,3187.5,Awarded to Suppliers,ACCENTURE PTE LTD
EMA000ETT16000028,2016-12-12,Retainer Service To Advise On Energy Peak Load Shifting And Demand-Side Management Initiatives,Energy Market Authority of Singapore,1172,Awarded to Suppliers,ICF CONSULTING INDIA PRIVATE LIMITED
EMA000ETT16000028,2016-12-12,Retainer Service To Advise On Energy Peak Load Shifting And Demand-Side Management Initiatives,Energy Market Authority of Singapore,2313,Awarded to Suppliers,Siemens Pte Ltd
EMA000ETT16000030,2016-12-30,PROVISION OF IT APPLICATIONS SERVICES TO ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,253800,Awarded to Suppliers,NUVISTA TECHNOLOGIES PTE. LTD.
EMA000ETT16000031,2017-03-17,PROVISION OF PUBLIC RELATIONS AND COMMUNICATIONS CONSULTANCY SERVICES FOR THE SINGAPORE INTERNATIONAL ENERGY WEEK (SIEW) 2017-2018 WITH AN OPTION TO EXTEND FOR SIEW 2019,Energy Market Authority of Singapore,1078800,Awarded to Suppliers,EDELMAN PUBLIC RELATIONS WORLDWIDE PTE LTD
EMA000ETT17000001,2017-03-22,"ITT for the installation, testing, commissioning and training of an Electronic Record Management System (ERMS) with options for enhancement and maintenance.",Energy Market Authority of Singapore,429953,Awarded to Suppliers,JARDINE ONESOLUTION (2001) PTE LTD
EMA000ETT17000002,2017-07-09,"INVITATION TO TENDER FOR THE SUPPLY, DELIVERY, INSTALLATION, TESTING, COMMISSIONING AND MAINTENANCE OF THE EMA INFORMATION MANAGEMENT HUB",Energy Market Authority of Singapore,5939090,Awarded to Suppliers,NCS PTE. LTD.
EMA000ETT17000003,2017-05-19,PROVISION OF TRAINING SERVICES TO FACILITATE AND CONDUCT IN-HOUSE COURSES FOR ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,74790,Awarded to Suppliers,FRANKLIN COVEY SINGAPORE PTE. LTD.
EMA000ETT17000003,2017-05-19,PROVISION OF TRAINING SERVICES TO FACILITATE AND CONDUCT IN-HOUSE COURSES FOR ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,54000,Awarded to Suppliers,PRICEWATERHOUSECOOPERS CONSULTING (SINGAPORE) PTE. LTD.
EMA000ETT17000003,2017-05-19,PROVISION OF TRAINING SERVICES TO FACILITATE AND CONDUCT IN-HOUSE COURSES FOR ENERGY MARKET AUTHORITY,Energy Market Authority of Singapore,7500,Awarded to Suppliers,ST ELECTRONICS (E-SERVICES) PTE. LTD.
EMA000ETT17000004,2017-05-08,PROVISION OF OVERALL PROJECT MANAGEMENT SERVICES FOR THE POWERING LIVES TRAILS (PLT) 2,Energy Market Authority of Singapore,181500,Awarded to Suppliers,MASTEREIGN LEARNING JOURNEYS PTE. LTD.
EMA000ETT17000005,2017-06-16,TERM CONTRACT FOR PROVISION OF RECEPTIONIST SERVICES AT THE OFFICES OF THE ENERGY MARKET AUTHORITY AT 991G ALEXANDRA ROAD FOR TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,Energy Market Authority of Singapore,104310,Awarded to Suppliers,ML Consulting Pte Ltd
EMA000ETT17000006,2017-06-07,PROVISION OF SECURITY REVIEW ON ENERGY MANAGEMENT SYSTEMS,Energy Market Authority of Singapore,168000,Awarded to Suppliers,THALES SOLUTIONS ASIA PTE. LTD.
EMA000ETT17000008,2017-06-28,"PROVISION OF STANDARD OUTPATIENT MEDICAL SERVICES, PRE-EMPLOYMENT MEDICAL EXAMINATIONS AND VACCINATION FOR PANDEMIC REACTION FOR ENERGY MARKET AUTHORITY FROM THE PERIOD 1 JULY 2017 TO 30 JUNE 2020",Energy Market Authority of Singapore,25,Awarded to Suppliers,INTEGRATED HEALTH PLANS PTE LTD
EMA000ETT17000008,2017-06-28,"PROVISION OF STANDARD OUTPATIENT MEDICAL SERVICES, PRE-EMPLOYMENT MEDICAL EXAMINATIONS AND VACCINATION FOR PANDEMIC REACTION FOR ENERGY MARKET AUTHORITY FROM THE PERIOD 1 JULY 2017 TO 30 JUNE 2020",Energy Market Authority of Singapore,24,Awarded to Suppliers,RAFFLES MEDICAL GROUP LTD
EMA000ETT17000009,2017-09-18,PROVISION OF IT APPLICATION SERVICES TO EMA,Energy Market Authority of Singapore,0,Awarded to No Suppliers,na
EMA000ETT17000010,2017-08-28,Term Contract for Cleaning & Pantry Assistant Services at the Offices of Energy Market Authority for Two (2) Years with an Option to Extend for Another one (1) Year,Energy Market Authority of Singapore,345960,Awarded to Suppliers,CLEANMAGE PTE. LTD.
EMA000ETT17000012,2017-10-09,"Provision of Consultancy Services on Economic Regulation, Market Development and Surveillance of the Energy (Electricity and Gas) Sector for a period of two years",Energy Market Authority of Singapore,11680,Awarded to Suppliers,Cambridge Economic Policy Associates Ltd
EMA000ETT17000012,2017-10-09,"Provision of Consultancy Services on Economic Regulation, Market Development and Surveillance of the Energy (Electricity and Gas) Sector for a period of two years",Energy Market Authority of Singapore,30750,Awarded to Suppliers,THE LANTAU GROUP (HK) LIMITED
EMA000ETT17000014,2017-11-27,CONSULTANCY STUDIES TO REVIEW NATURAL GAS STANDING OPERATING PROCEDURES,Energy Market Authority of Singapore,385500,Awarded to Suppliers,ATKINS DESIGN ENGINEERING CONSULTANTS PTE. LTD.
EMA000ETT17000015,2017-11-23,PROVISION OF IT APPLICATION SERVICES TO EMA,Energy Market Authority of Singapore,344880,Awarded to Suppliers,NUVISTA TECHNOLOGIES PTE. LTD.
EMA000ETT17000017,2017-12-20,PROVISION OF IT PLANNING SERVICES TO EMA,Energy Market Authority of Singapore,190000,Awarded to Suppliers,ERNST & YOUNG ADVISORY PTE. LTD.
