tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
HDB000ETT14000375,2015-01-07,"Repairs And Redecorations Works To Sin Ming Industrial Estate (Blocks 1, 7 To 10, 34 And 37 To 39)",Housing and Development Board,997996,Awarded to Suppliers,ESPIRIT BUILDING & ENGINEERING PTE. LTD.
HDB000ETT14000377,2015-02-24,Development & Maintenance Of Hbiz Website,Housing and Development Board,3448689,Awarded to Suppliers,ECQUARIA TECHNOLOGIES PTE LTD
HDB000ETT14000381,2015-03-10,(A) Design And Build Of Upgrading Projects For G20A; (B) Contingency Works,Housing and Development Board,30596960,Awarded to Suppliers,KAH ENGINEERING (1986) PTE. LTD.
HDB000ETT14000383,2015-05-05,"Design, Supply And Installation Of Water Sub-Meters For HDB Blocks At Yuhua Estates",Housing and Development Board,52983,Awarded to Suppliers,MINERVA INDUSTRIAL & TRADING PTE. LTD.
HDB000ETT14000384,2015-02-27,A) Design & Build Of Upgrading Projects For G20B; B) Contingency Works,Housing and Development Board,32300000,Awarded to Suppliers,WAN CHUNG CONSTRUCTION (SINGAPORE) PTE. LTD.
HDB000ETT14000390,2015-03-31,"Proposed New Erection Of One Block Of 7 Storey Multi-Storey Carpark With Office, Roof Garden And New Linkways At Fajar Road MK 14 Lots No. 00656N (PT) And Temporary Surface Car Park At Fajar Road (Bukit Panjang Planning Area)",Housing and Development Board,13940000,Awarded to Suppliers,"HUNAN FENGTIAN CONSTRUCTION GROUP CO., LTD. SINGAPORE BRANCH"
HDB000ETT14000392,2015-02-13,Widening Of Yishun Avenue 4,Housing and Development Board,4800000,Awarded to Suppliers,GOH SIN GUAN HUAT PTE LTD
HDB000ETT14000393,2015-02-27,A) Design & Build Of Upgrading Projects For G20C; B) Contingency Works,Housing and Development Board,25000000,Awarded to Suppliers,KIENTA ENGINEERING CONSTRUCTION PTE. LTD.
HDB000ETT14000394,2015-02-13,Supply Of Concreting Sand To The HDB (Batch 55),Housing and Development Board,19,Awarded to Suppliers,LIM CHYE HENG SAND & GRANITE PTE LTD
HDB000ETT14000395,2015-01-26,Part A: Building Works At Jurong West Neighbourhood 9 Contract 18 (Total: 546 Dwelling Units); Part B: Contingency Works,Housing and Development Board,45200000,Awarded to Suppliers,LC&T BUILDER (1971) PTE. LTD.
HDB000ETT14000396,2015-03-02,A) Design & Build Of Upgrading Projects For G20D; B) Contingency Works,Housing and Development Board,29500000,Awarded to Suppliers,KUAN AIK HONG CONSTRUCTION PTE LTD
HDB000ETT14000397,2015-01-28,"Part A: Building Works At Sembawang Neighbourhood 3 Contract 7 (Total : 1,012 Dwelling Units); Part B: Contingency Works",Housing and Development Board,119100000,Awarded to Suppliers,LC&T BUILDER (1971) PTE. LTD.
HDB000ETT14000400,2015-01-15,"Supply, Installation, Commission And Maintenance Of Enterprise Learning Management System For Housing & Development Board",Housing and Development Board,143200,Awarded to Suppliers,WIZLEARN TECHNOLOGIES PTE. LTD.
HDB000ETT14000401,2015-01-30,"Request-For-Proposals (RFP) For Co-Innovation Partnership (CIP) Project For Proof-Of-Concept, Proof-Of-Value And Test-Bedding In Daylighting Solutions For Underground Spaces",Housing and Development Board,0,Awarded to No Suppliers,na
HDB000ETT14000409,2015-03-06,"Construction Of Roads, Drains And Sewers At Bukit Batok N4 (Phase 2)",Housing and Development Board,11819000,Awarded to Suppliers,HS E&C PTE. LTD.
HDB000ETT14000414,2015-04-15,Improvement Works To Multi- Storey Carparks (Batch 43),Housing and Development Board,11898899,Awarded to Suppliers,ISO-TEAM CORPORATION PTE LTD
HDB000ETT14000415,2015-03-06,Proposed Repairs And Redecorations Works To Ubi Industrial Estate (North Cluster),Housing and Development Board,20700000,Awarded to Suppliers,B19 TECHNOLOGIES PTE. LTD.
HDB000ETT14000419,2015-03-24,Part A: Building Works At Jurong West Neighbourhood 1 Contract 29B (Total: 641 Dwelling Units); Part B: Building Works At Jurong West Neighbourhood 1 Contract 32 (Total: 266 Dwelling Units); Part C: Contingency Works,Housing and Development Board,115800000,Awarded to Suppliers,CHINA CONSTRUCTION (SOUTH PACIFIC) DEVELOPMENT CO. PTE. LTD.
HDB000ETT14000421,2015-03-24,"Twenty-Fifth Term Contract For The Supply, Delivery, Installation And Maintenance Of Lifts (New Development And Upgrading Sites) For Three-Year Period",Housing and Development Board,11609800,Awarded to Suppliers,CHEVALIER SINGAPORE HOLDINGS PTE. LTD.
HDB000ETT14000424,2015-01-06,Supply Of Integrated Event Management Services For Chinese New Year (CNY) Celebrations 2015 At 22 HDB Shopping Centres & Kitchener Complex's Upgrading Work Completion Ceremony,Housing and Development Board,199804,Awarded to Suppliers,ESN ASIA MANAGEMENT
HDB000ETT14000426,2015-03-02,"Proposed HDB Upgrading Project Under Remaking Our Heartland (ROH) At Blk 682, 681, 683 & 684 Along Hougang Ave 8 & Hougang Ave 4 At Hougang N6 Neighbourhood Centre At Blk 205 To 206, 208 To 211, 211A & 212 New Upper Changi Road, Bedok Town Centre And Gateway & Signages At Bedok Town",Housing and Development Board,3793800,Awarded to Suppliers,TANG'S ENGINEERING PTE LTD
HDB000ETT14000427,2015-03-30,Part A: Building Works At Tampines Neighbourhood 4 Contract 28 And Neighbourhood Park (Total: 902 Dwelling Units); Part B: Contingency Works,Housing and Development Board,105268000,Awarded to Suppliers,RICH CONSTRUCTION COMPANY PTE. LTD.
HDB000ETT14000428,2015-03-27,Addition And Alteration Works To Multi-Storey Car Parks (Batch 9),Housing and Development Board,10577000,Awarded to Suppliers,CKR CONTRACT SERVICES PTE. LTD.
HDB000ETT14000429,2015-02-27,"Part A : Building Works At Tampines Neighbourhood 6 Contract 1A/1B With Park (Total: 1,943 Dwelling Units); Part B: Contingency Works",Housing and Development Board,258000000,Awarded to Suppliers,CHIP ENG SENG CONTRACTORS (1988) PTE LTD
HDB000ETT14000430,2015-02-27,Part A: Building Works At Kallang Whampoa Contract 21 (Total: 738 Dwelling Units); Part B: Contingency Works,Housing and Development Board,109829000,Awarded to Suppliers,CHANG HUA CONSTRUCTION PTE LTD
HDB000ETT14000432,2015-03-25,Construction Of Footbridge Across Punggol Waterway,Housing and Development Board,1962000,Awarded to Suppliers,VESTAR IRON WORKS PTE LTD
HDB000ETT14000433,2015-03-19,Project 1 - Part A: Building Works At Hougang Neighbourhood 9 Contract 16 & 17 (Total: 725 Dwelling Units) & Neighbourhood Park; Part B: Contingency Works. Project 2 - Part A: Building Works At Hougang Neighbourhood 9 Contract 19 (Total: 467 Dwelling Units) & Park; Part B: Contingency Works,Housing and Development Board,189000000,Awarded to Suppliers,EXPAND CONSTRUCTION PTE LTD
HDB000ETT14000434,2015-03-24,"Part A: Building Works At Yishun Neighbourhood 4 Contract 17 & Neighbourhood Park (Total: 1,079 Dwelling Units); Part B: Contingency Works",Housing and Development Board,117900000,Awarded to Suppliers,STRAITS CONSTRUCTION SINGAPORE PRIVATE LIMITED
HDB000ETT14000435,2015-02-11,Supply And Delivery Of HDB's Welcome Kits For Sale Of New Flats/ Resale Flats/ Rental Housing,Housing and Development Board,244672.8,Awarded to Suppliers,STANPACK INDUSTRIES PTE. LTD.
HDB000ETT14000437,2015-04-27,Roads And Infrastructure Works At Tampines N6 C1A/1B,Housing and Development Board,13155000,Awarded to Suppliers,KTC CIVIL ENGINEERING & CONSTRUCTION PTE LTD
HDB000ETT14000438,2015-03-17,Trunk Sewer Part 1 At Bidadari Estate,Housing and Development Board,12988000,Awarded to Suppliers,GUAN JOO CONSTRUCTION PTE LTD
HDB000ETT14000439,2015-01-13,Supply And Delivery Of Plant Trays For Vertical Greenery Systems,Housing and Development Board,82000,Awarded to Suppliers,ENG SENG TECH PTE. LTD.
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,ARCHI-THEME PARTNERSHIP
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,ARCHIPRACTICE
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,ATRIA ARCHITECTS
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,CONCEPTS DESIGN ARCHITECTS
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,DESIGN GROUP INC. ARCHITECTS
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,KTB Architects
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,LANDMARK ARCHITECTS ASSOCIATE
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,LBS ENGINEERING CONSULTANTS
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,LT&T Architects
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,SD ARCHITECTS LLP
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,TRANSURBAN ASSOCIATES
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,Tony Tan & Associates
HDB000ETT14000440,2015-01-22,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4090,Awarded to Suppliers,URBAN 3 ARCHITECTS
HDB000ETT14000441,2015-01-22,Appointment Of Registered Inspectors (M&E) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4690,Awarded to Suppliers,BMS Engineers Pte Ltd
HDB000ETT14000441,2015-01-22,Appointment Of Registered Inspectors (M&E) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4690,Awarded to Suppliers,ENKON INTERNATIONAL CONSULTING ENGINEERS PTE LTD
HDB000ETT14000441,2015-01-22,Appointment Of Registered Inspectors (M&E) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4690,Awarded to Suppliers,KBS ENGINEERING SERVICES
HDB000ETT14000441,2015-01-22,Appointment Of Registered Inspectors (M&E) To The HDB Panel Of Registered Inspectors,Housing and Development Board,4690,Awarded to Suppliers,NEW UNIVERSAL SOLUTION
HDB000ETT14000442,2015-04-28,Term Contract For The Provision Of Licensing & Servicing Of Electrical Installation At Various HDB Industrial Estates (Year 2015 To 2019) (East Zone),Housing and Development Board,717461,Awarded to Suppliers,Digo Corporation Pte Ltd
HDB000ETT14000444,2015-03-25,"Multi-Disciplinary (Civil & Structural Engineering, Mechanical & Electrical Engineering And Quantity Surveying) Consultancy Services For Various Civil Engineering Works",Housing and Development Board,0,Awarded to Suppliers,FONG CONSULT PTE. LTD.
HDB000ETT14000446,2015-03-04,Specialist Accredited Checker (Geotechnical) For Construction Works At Area A And C In Pulau Tekong,Housing and Development Board,98400,Awarded to Suppliers,Golder Associates (Singapore) Pte Ltd
HDB000ETT14000447,2015-02-27,"Proposed Repainting Works At Limbang Shopping Centre, Yew Tee Square And The Multi-Storey Car Park At Rivervale Plaza",Housing and Development Board,230000,Awarded to Suppliers,EGRADE CONTRACTOR PTE. LTD.
HDB000ETT14000449,2015-02-17,Improvement Works To Surface Car Parks (Batch 61),Housing and Development Board,8950000,Awarded to Suppliers,HCJ CONSTRUCTION PTE. LTD.
HDB000ETT14000451,2015-01-05,Accredited Checking Services For Building Works At Jurong East Neighbourhood 2 Contract 25,Housing and Development Board,18000,Awarded to Suppliers,H C Lim Consultants
HDB000ETT14000454,2015-04-10,Proposed Road Widening And Construction Of Road Related Facilities Along Tampines Ave 9,Housing and Development Board,19471000,Awarded to Suppliers,HUATIONG CONTRACTOR PTE LTD
HDB000ETT14000455,2015-05-28,Supply Of 20MM Aggregate To The HDB (Batch 59),Housing and Development Board,21.06,Awarded to Suppliers,SAMWOH RESOURCES PTE LTD
HDB000ETT14000456,2015-06-10,Repairs And Redecorations Works To Ubi Industrial Estate (South Cluster),Housing and Development Board,12293100,Awarded to Suppliers,CHIONG CONSTRUCTION PTE. LTD.
HDB000ETT14000457,2015-03-12,Provision Of 24 Hours Telephone Answering Service On Car Park Matters From 1 April 2015 To 31 Mar 2018,Housing and Development Board,42000,Awarded to Suppliers,E M SERVICES PRIVATE LIMITED
HDB000ETT14000458,2015-01-14,Accredited Checking Services For Building Works At Bukit Batok Neighbourhood 4 Contract 5 To 7,Housing and Development Board,48000,Awarded to Suppliers,H C Lim Consultants
HDB000ETT14000459,2015-02-17,Supply Of Concreting Sand To The HDB (Batch 56),Housing and Development Board,6768000,Awarded to Suppliers,ORIENT NATURAL RESOURCES PTE. LTD.
HDB000ETT14000460,2015-03-10,Supply Of Ordinary Portland Cement To The HDB (Batch 21),Housing and Development Board,88.5,Awarded to Suppliers,SINGAPORE CEMENT MANUFACTURING COMPANY (PRIVATE) LIMITED
HDB000ETT14000461,2015-02-05,"Upgrading Of Six (6) Passenger And Two (2) Goods Lifts At Block 808 & 809, French Road (Kitchener Complex)",Housing and Development Board,859850,Awarded to Suppliers,C&W SERVICES OPERATIONS PTE. LTD.
HDB000ETT14000462,2015-05-19,"Multi-Disciplinary (Civil & Structural Engineering, Mechanical & Electrical Engineering And Quantity Surveying) Consultancy Services For: (A) Construction Of Infrastructure Works At Tampines N6 (Phase 3); (B) Soil Investigation Term Contracts; (C) Civil Engineering Term Contracts",Housing and Development Board,0,Awarded to Suppliers,CPG CONSULTANTS PTE LTD
HDB000ETT14000463,2015-04-20,"Multi-Disciplinary (Civil & Structural Engineering, Mechanical & Electrical Engineering And Quantity Surveying) Consultancy Services For Various Civil Engineering Works At Punggol, Sengkang & Hougang",Housing and Development Board,0,Awarded to Suppliers,SURBANA JURONG INFRASTRUCTURE PTE. LTD.
HDB000ETT14000464,2015-03-27,Multi-Disciplinary (Civil & Structural Engineering And Quantity Surveying) Consultancy Services For Demolition Projects At Public Housing Estate (Batch 6),Housing and Development Board,139500,Awarded to Suppliers,ABL CONSULTANTS PTE. LTD.
HDB000ETT14000465,2015-04-21,Proposed Earthworks 9 And Construction Of Outlet Drain At Sengkang N4 (Phase 3),Housing and Development Board,6969000,Awarded to Suppliers,SING YIET CIVIL ENGINEERING CONTRACTOR PTE LTD
HDB000ETT14000466,2015-04-09,Multi-Disciplinary (Civil & Structural Engineering And Quantity Surveying) Supervision Consultancy Services For Building Works At Jurong West Neighbourhood 1 Contract 29B And Jurong West Neighbourhood 1 Contract 32,Housing and Development Board,0,Awarded to Suppliers,LSW CONSULTING ENGINEERS PTE. LTD.
HDB000ETT14000467,2015-01-02,Accredited Checking Services For Design & Build Of Upgrading Projects For G18A,Housing and Development Board,8900,Awarded to Suppliers,T H CHUAH & PARTNERS LLP
HDB000ETT14000468,2015-04-23,Term Contract For The Production And Delivery Of Precast Concrete Components At HDB Centre Of Building Research (Batch 2),Housing and Development Board,13225630,Awarded to Suppliers,EXCEL PRECAST PTE LTD
HDB000ETT14000469,2015-03-06,Periodic Structural Inspection And Related Works At Various HDB Estates (Batch 10),Housing and Development Board,363305,Awarded to Suppliers,CMP CONSULTANTS PRIVATE LIMITED
HDB000ETT14000470,2015-03-04,Maintenance Of Tremors Monitoring Systems (TRS) For A Period Of Twelve (12) Months,Housing and Development Board,0,Awarded to Suppliers,RYOBI GEOTECHNIQUE INTERNATIONAL PTE. LTD.
HDB000ETT14000471,2015-03-02,"Design, Supply And Delivery Of Corporate Jackets",Housing and Development Board,1,Awarded to Suppliers,APPAREL EMPIRE
HDB000ETT14000472,2015-03-23,"Provision Of Multi-Disciplinary (Architectural, Civil & Structural Engineering And Quantity Surveying) Consultancy Services For Repairs And Redecoration And Improvement Works At HDB Industrial Estates For A Period Of Three (3) Years (West Zone)",Housing and Development Board,830880,Awarded to Suppliers,23.5 DEGREE G-ARCHITECTS PTE. LTD.
HDB000ETT14000473,2015-04-13,"Provision Of Multi-Disciplinary (Architectural, Civil & Structural Engineering And Quantity Surveying) Consultancy Services For Repairs And Redecoration And Improvement Works At HDB Industrial Estates For A Period Of Three (3) Years (East Zone)",Housing and Development Board,830400,Awarded to Suppliers,KYOOB ARCHITECTS PTE. LTD.
HDB000ETT14000474,2015-03-27,Specialist Consultancy Services For The Environmental Monitoring And Management Plan Of The Construction And Management Of Staging Ground And Infilling Works (Phase 2),Housing and Development Board,3020240,Awarded to Suppliers,DHI WATER & ENVIRONMENT (S) PTE. LTD.
HDB000ETT14000476,2015-04-13,"Construction Of Multi-Storey Carparks Batch 5 At Teck Whye Avenue (CK6), Bedok Reservoir Road (KE3), And Temporary Surface Carpark At Teck Whye Avenue (TW3)",Housing and Development Board,16131474.64,Awarded to Suppliers,CHUAN LIM CONSTRUCTION PTE LTD
HDB000ETT14000477,2015-02-25,Improvement Works At Blk 470 (HDB Hub),Housing and Development Board,680800,Awarded to Suppliers,I-UNITY BUILDERS PTE. LTD.
HDB000ETT14000478,2015-06-05,"(A) Proposed HDB Upgrading Project Under Remaking Our Heartland (ROH) At Blk 157 To 164, Bukit Batok Street 11; (B) Proposed HDB Upgrading Project Under Remaking Our Heartland (ROH) At Blk 252 To 254, Jurong East Street 24; (C) Proposed HDB Upgrading Project Under Remaking Our Heartland (ROH) At Hougang N1 NC, Blks 105 To 108, Hougang Avenue 1; (D) Proposed HDB Upgrading Project Under Remaking Our Heartland (ROH) At Hougang N2 NC, Blks 201 To 205, 208 To 212, Hougang Street 21",Housing and Development Board,6065159,Awarded to Suppliers,CBM PTE. LTD.
HDB000ETT14000479,2015-03-30,Part A: Building Works At Sengkang Neighbourhood 3 Contract 28 (Total: 511 Dwelling Units); Part B: Contingency Works,Housing and Development Board,61700000,Awarded to Suppliers,PLANAR ONE & ASSOCIATES PTE LTD
HDB000ETT14000480,2015-04-27,Term Contract For The Repair Of Ceiling Leak In HDB Flats For A Period Of Eighteen (18) Months - Batch 13,Housing and Development Board,0,Awarded to Suppliers,ALPHINE BUILDERS PTE. LTD.
HDB000ETT14000481,2015-02-27,Term Contract For The Repair Of Ceiling Leak In HDB Flats For A Period Of Eighteen (18) Months - Batch 14,Housing and Development Board,0,Awarded to Suppliers,YONGSHENG ENGINEERING PTE. LTD.
HDB000ETT14000482,2015-04-24,Provision Of Microsoft Support Services (FY2014/T004),Housing and Development Board,174884,Awarded to Suppliers,MICROSOFT REGIONAL SALES CORPORATION
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,10353,Awarded to Suppliers,Armoria Network Services Pte Ltd
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,11714.4,Awarded to Suppliers,EMSON SYSTEMS (S) PTE. LTD.
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,6908,Awarded to Suppliers,ML Consulting Pte Ltd
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,3890,Awarded to Suppliers,MONA Computer Systems (S) Pte Ltd
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,875,Awarded to Suppliers,NSEARCH GLOBAL PTE. LTD.
HDB000ETT14000483,2015-03-24,Supply Of Programming And Other Services (FY2014/T001),Housing and Development Board,2360,Awarded to Suppliers,TECHCOM SOLUTIONS PTE. LTD.
HDB000ETT14000484,2015-04-15,Site Work And Construction Of Drains At Bedok Reservoir Road,Housing and Development Board,387000,Awarded to Suppliers,HOSING ENGINEERING AND DEVELOPMENT PTE. LTD.
HDB000ETT14000485,2015-02-27,Term Contract For The Repair Of Ceiling Leak In HDB Flats For A Period Of Eighteen (18) Months - Batch 15,Housing and Development Board,0,Awarded to Suppliers,SUCCESS FOREVER CONSTRUCTION & MAINTENANCE PTE LTD
HDB000ETT14000486,2015-02-27,Term Contract For The Repair Of Ceiling Leak In HDB Flats For A Period Of Eighteen (18) Months - Batch 16,Housing and Development Board,0,Awarded to Suppliers,ANMANI GENERAL CONSTRUCTION PTE. LTD.
HDB000ETT14000487,2015-02-17,Term Contract For Conversion Of Prefabricated Toilets To Conventional Toilets In HDB Flats At Sengkang For A Period Of Eighteen (18) Months (Batch 16),Housing and Development Board,6132,Awarded to Suppliers,ILA GROUP PTE. LTD.
HDB000ETT14000488,2015-04-30,Project 1 - Part A: Building Works At Dawson Contract 6 (Total: 242 Dwelling Units); Part B: Contingency Works. Project 2 - Part A: Building Works At Dawson Contract 7 (Total: 247 Dwelling Units); Part B: Contingency Works,Housing and Development Board,79888000,Awarded to Suppliers,BHCC CONSTRUCTION PTE. LTD.
HDB000ETT14000489,2015-04-13,"Provision Of Multi-Disciplinary (Architectural, Civil & Structural Engineering, Mechanical & Electrical Engineering And Quantity Surveying) Consultancy Services For Repairs & Redecoration Works To Bedok Industrial Park E",Housing and Development Board,854500,Awarded to Suppliers,SQFT ARCHITECTS PTE. LTD.
HDB000ETT14000490,2015-04-17,"Multi-Disciplinary (Architectural, Civil & Structural Engineering, Mechanical & Electrical Engineering And Quantity Surveying) Consultancy Services For Public Housing At Punggol North Contract 3 & Common Green",Housing and Development Board,0,Awarded to Suppliers,CESMA INTERNATIONAL PRIVATE LIMITED
HDB000ETT14000491,2015-08-04,Construction And Management Of Staging Ground And Infilling Works (Phase 2),Housing and Development Board,601726000,Awarded to Suppliers,HYUNDAI ENGINEERING & CONSTRUCTION CO. LTD
HDB000ETT14000492,2015-03-06,Fire Insurance Coverage For HDB Properties For The Period 1 April 2015 To 31 March 2018,Housing and Development Board,1151625,Awarded to Suppliers,ETIQA INSURANCE BERHAD
