tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
NIE000ETT15000012,2015-09-01,Tender for the Proposed Replacement of Building Management System at National Institute of Education.,National Institute of Education,4176969,Awarded to Suppliers,AZBIL SINGAPORE PTE. LTD.
NIE000ETT15000013,2015-09-02,Tender for the Provision of Integrated Marketing Communications Plan and Consultancy Services to Promote Teaching Scholars Programme,National Institute of Education,215862.5,Awarded to Suppliers,HAMILTON & SHERWIND PTE. LTD.
NIE000ETT15000014,2015-12-30,Tender for the provision of Contract Programmers and Testers for the Integrated Student and Academic Administration Computing (ISAAC) project for fourteen (14) months with the option to extend up to another three (3) months,National Institute of Education,465800,Awarded to Suppliers,FUTURA SOLUTIONS PTE. LTD.
NIE000ETT15000014,2015-12-30,Tender for the provision of Contract Programmers and Testers for the Integrated Student and Academic Administration Computing (ISAAC) project for fourteen (14) months with the option to extend up to another three (3) months,National Institute of Education,292950,Awarded to Suppliers,ITCAN PTE. LIMITED
NIE000ETT15000014,2015-12-30,Tender for the provision of Contract Programmers and Testers for the Integrated Student and Academic Administration Computing (ISAAC) project for fourteen (14) months with the option to extend up to another three (3) months,National Institute of Education,93500,Awarded to Suppliers,TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.
NIE000ETT15000014,2015-12-30,Tender for the provision of Contract Programmers and Testers for the Integrated Student and Academic Administration Computing (ISAAC) project for fourteen (14) months with the option to extend up to another three (3) months,National Institute of Education,94902,Awarded to Suppliers,Web Professional House Pte Ltd
NIE000ETT15000015,2016-03-28,"Conceptualise, Design, Build, Supply, Delivery, Installation and Commissioning of one NETGEN LEARNERS' TERRACE in National Institute of Education",National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT15000016,2016-01-15,Tender for the Provision of Internet Access Service to the National Institute of Education from 1 April 2016 to 31 March 2018,National Institute of Education,158840,Awarded to Suppliers,M1 LIMITED
NIE000ETT15000016,2016-01-15,Tender for the Provision of Internet Access Service to the National Institute of Education from 1 April 2016 to 31 March 2018,National Institute of Education,149544,Awarded to Suppliers,SINGAPORE TELECOMMUNICATIONS LIMITED
NIE000ETT15000017,2016-05-20,"Provision of One Research Engineer from 1 March 2016 to 28 February 2017, with option to extend for another year until 28 February 2018",National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT15000018,2016-03-17,"Tender for the supply, delivery, installation, testing and commissioning for the leasing of 290 All-In-One (AIO) desktop computers for National Institute of Education for 48 months",National Institute of Education,526800,Awarded to Suppliers,Acer Computer (Singapore) Pte Ltd
NIE000ETT16000003,2016-03-18,Tender for the maintenance of computer hardware and software for National Institute of Education for 24 months from 1 April 2016 to 31 March 2018,National Institute of Education,799976,Awarded to Suppliers,FUJITSU ASIA PTE LTD
NIE000ETT16000004,2016-03-03,Tender for comprehensive maintenance contract for GENT 8000 Fire Alarm System and Fireman Intercomm System at National Institute of Education from 1 April 2016 to 31 March 2019,National Institute of Education,240408,Awarded to Suppliers,MULTRON SYSTEMS PTE LTD
NIE000ETT16000005,2016-06-29,"Tender for supply, delivery, installation, testing, commissioning and 24 months maintenance of network infrastructure solution for National Institute of Education with an option to extend the maintenance for another 24 months",National Institute of Education,7172268.26,Awarded to Suppliers,NEC ASIA PACIFIC PTE. LTD.
NIE000ETT16000006,2016-05-16,Tender for the provision of the software license for Blackboard Learn and associated modules from 1 July 2016 to 30 June 2017 with an option to extend for 2 years,National Institute of Education,767110.97,Awarded to Suppliers,BEENET SINGAPORE PTE LTD
NIE000ETT16000007,2016-04-22,Supply and Delivery of 25 pieces of Ceramic Artworks by Iskandar Jalil,National Institute of Education,147250,Awarded to Suppliers,MULAN GALLERY PTE. LTD.
NIE000ETT16000008,2016-06-10,"Tender for the Comprehensive Cleaning of Buildings, Maintenance of Grounds and Landscape and Pest Control Services for National Institute of Education from 1 July 2016 to 30 June 2019",National Institute of Education,4522277,Awarded to Suppliers,CAMPAIGN COMPLETE SOLUTIONS PTE. LTD.
NIE000ETT16000009,2016-04-26,"Tender for the Supply and Delivery of one Saloon Car with engine capacity of not more than 1,999cc for National Institute of Education",National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT16000010,2016-07-21,Provision of the Meranti Project for all student teachers in NIE's initial teacher preparation programme for July 2016 and December 2016 intake for AY2016-2017,National Institute of Education,176000,Awarded to Suppliers,ADAM KHOO LIFE SKILLS COMPANY PTE. LTD.
NIE000ETT16000010,2016-07-21,Provision of the Meranti Project for all student teachers in NIE's initial teacher preparation programme for July 2016 and December 2016 intake for AY2016-2017,National Institute of Education,187960,Awarded to Suppliers,ITHACA PTE. LTD.
NIE000ETT16000011,2016-05-25,"Tender for the Supply and Delivery of one Saloon Car with engine capacity of not more than 1,999cc for National Institute of Education",National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT16000012,2016-08-22,Tender for the term contract for provision of audio-visual maintenance and managed services at National Institute of Education (NIE) for a period of 12 months with an option to extend for another 12 months,National Institute of Education,272000,Awarded to Suppliers,AV Media PTE LTD
NIE000ETT16000013,2016-07-12,"Tender for the supply and delivery of one saloon car with engine capacity of not more than 1,999cc for National Institute of Education",National Institute of Education,182060,Awarded to Suppliers,Premium Automobiles Pte Ltd
NIE000ETT16000016,2016-08-22,Tender for the provision of security services to National Institute of Education from 1 September 2016 to 31 August 2017,National Institute of Education,348919.2,Awarded to Suppliers,GATES PCM INTEGRATED SERVICES PTE. LTD.
NIE000ETT16000017,2016-09-01,"PROPOSED ADDITIONS AND ALTERATIONS TO RETROFIT EXISTING NIGHT / WEEKENDS CHILLER IN EXISTING CHILLER PLANT ROOM AT NO. 1 NANYANG WALK, SINGAPORE 637616 FOR NATIONAL INSTITUTE OF EDUCATION",National Institute of Education,774100,Awarded to Suppliers,TRANE DISTRIBUTION PTE. LTD.
NIE000ETT16000018,2016-08-31,Tender for the supply and delivery of BERTEC fully Instrumented Treadmill (running speed 32KM/H) or its equivalent,National Institute of Education,279310,Awarded to Suppliers,United BMEC Pte Ltd
NIE000ETT16000019,2017-01-10,"Tender for the supply, delivery, installation, testing and commissioning for the leasing of 300 All-In-One (AIO) computers for National Institute of Education for 48 months",National Institute of Education,426108,Awarded to Suppliers,NEWSTEAD TECHNOLOGIES PTE LTD
NIE000ETT16000020,2017-02-07,Tender for Integrated Maintenance Term contract for National Institute of Education (Two years from 1 April 2017 to 31 March 2019 and option to extend for one year from 1 April 2019 to 31 March 2020),National Institute of Education,7587002.3,Awarded to Suppliers,SYNERGY FMI PTE. LTD.
NIE000ETT16000021,2017-02-07,"Tender for the supply, delivery, installation, testing, commissioning and maintenance of structured cabling system to National Institute of Education from 1 April 2017 to 31 March 2019",National Institute of Education,320000,Awarded to Suppliers,CLC-GLOBAL PRIVATE LIMITED
NIE000ETT16000022,2017-02-01,Tender for the provision of Customer Call Centre service to National Institute of Education from 1 April 2017 to 31 March 2020,National Institute of Education,272880,Awarded to Suppliers,TELE-CENTRE SERVICES PTE LTD
NIE000ETT17000001,2017-02-03,Tender for the comprehensive maintenance of Card Access System in National Institute of Education from 1 April 2017 to 31 March 2020,National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT17000002,2017-04-03,Tender for the comprehensive maintenance of Card Access System in National Institute of Education from 1 May 2017 to 31 March 2020,National Institute of Education,249804,Awarded to Suppliers,SINGAPORE TECHNOLOGIES ELECTRONICS LIMITED
NIE000ETT17000003,2017-04-10,"Tender for the provision of Oracle software maintenance service from 31 May 17 to 30 May 18 to National Institute of Education, with an option to extend to 30 May 2019",National Institute of Education,771838,Awarded to Suppliers,FUJITSU ASIA PTE LTD
NIE000ETT17000004,2017-06-30,Tender for proposed addition & alteration works of new Visitor's Learning Centre at National Institute of Education,National Institute of Education,0,Awarded to No Suppliers,na
NIE000ETT17000005,2017-06-19,Tender for the Development of Internet of Things Enhanced Visualisation Solution,National Institute of Education,195750,Awarded to Suppliers,UMBRELLIUM LIMITED
NIE000ETT17000006,2017-06-12,"Tender for the supply, delivery, installation and commissioning of Audio-Visual (AV) set-up for an Internet of Things (loT) learning Lab in National Institute of Education",National Institute of Education,152207,Awarded to Suppliers,ELECTRO-ACOUSTICS SYSTEMS PTE LTD
NIE000ETT17000007,2017-11-03,"Conceptualise, Design, Fabricate, Supply, Delivery, Installation and Commissioning of Multimedia Presentation System in the NIE Visitors Learning Centre (NIEVLC)",National Institute of Education,420321,Awarded to Suppliers,REVEZ MOTION PTE. LTD.
NIE000ETT17000008,2017-10-09,"Tender for the Supply, Delivery, Installation, Testing and Commissioning for the Leasing of 200 All-In-One (AIO) Computers for National Institute of Education for 48 Months",National Institute of Education,272427.68,Awarded to Suppliers,NEWSTEAD TECHNOLOGIES PTE LTD
NIE000ETT17000009,2017-11-14,Tender for proposed addition & alteration works of new Visitor's Learning Centre at National Institute of Education,National Institute of Education,542680,Awarded to Suppliers,SPACELOGIC PTE. LTD.
NIE000ETT17000010,2017-11-30,Tender for the Provision of the Meranti Project for all Student Teachers in NIE's Initial Teacher Preparation Programme for PGDE PE July 2017 Intake & PGDE December 2017 Intake for AY2017-2018,National Institute of Education,155400,Awarded to Suppliers,ITHACA PTE. LTD.
