tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
CDVHQ0ETT15000057,2016-05-06,Invitation to tender for the provision of services as required by the Ministry of Social and Family Development (MSF) on behalf of the National Council on Problem Gambling (NCPG),Ministry of Social and Family Development - Ministry Headquarter,751200,Awarded to Suppliers,THYE HUA KWAN MORAL CHARITIES LIMITED
CDVHQ0ETT15000062,2016-02-11,Invitation to Tender for the Provision of Auxiliary Police Officer (Enforcement) for National Council on Problem Gambling (NCPG),Ministry of Social and Family Development - Ministry Headquarter,177120,Awarded to Suppliers,AETOS SECURITY MANAGEMENT PTE. LTD.
CDVHQ0ETT15000063,2016-01-28,"Perform Reinstatement Works to SLF building #14-03, #15-02 and SLF Podium L2",Ministry of Social and Family Development - Ministry Headquarter,65500,Awarded to Suppliers,E3 CONSTRUCTION PTE LTD
CDVHQ0ETT15000064,2016-09-14,Invitation to Tender for the Proposed Erection of a Boys' Complex and Primary Access Road at Jalan Bahar,Ministry of Social and Family Development - Ministry Headquarter,54086542,Awarded to Suppliers,CHINA CONSTRUCTION (SOUTH PACIFIC) DEVELOPMENT CO. PTE. LTD.
CDVHQ0ETT16000001,2016-03-03,Invitation to Tender for the Provision of Fieldwork Research Services for Study on Gambling in Singapore,Ministry of Social and Family Development - Ministry Headquarter,123500,Awarded to Suppliers,MEDIA RESEARCH CONSULTANTS PTE LTD
CDVHQ0ETT16000005,2016-04-15,Invitation to Tender for the Provision of Functional Family Therapy for Youth and Probationers,Ministry of Social and Family Development - Ministry Headquarter,118636,Awarded to Suppliers,MCYC Community Services Society
CDVHQ0ETT16000005,2016-04-15,Invitation to Tender for the Provision of Functional Family Therapy for Youth and Probationers,Ministry of Social and Family Development - Ministry Headquarter,66670.56,Awarded to Suppliers,SINGAPORE CHILDREN'S SOCIETY
CDVHQ0ETT16000007,2016-06-23,Invitation to Tender for the Appointment of a Managing Contractor for the Provision of Facilities Management Services for MSF-appointed Operators' Void Deck and Standalone Social Community Facilities for a Period of Two Years with an Option to Extend for up to One Year,Ministry of Social and Family Development - Ministry Headquarter,3574076.92,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
CDVHQ0ETT16000008,2016-06-28,Invitation to Tender for the Cyclical Maintenance Programme and Addition and Alteration to Existing Children and Youth Complex at the Salvation Army (Gracehaven),Ministry of Social and Family Development - Ministry Headquarter,1790000,Awarded to Suppliers,TOP PAVE PTE LTD
CDVHQ0ETT16000009,2016-04-29,Invitation To Tender For The Provision Of Auxiliary Police Officer Services,Ministry of Social and Family Development - Ministry Headquarter,8164855,Awarded to Suppliers,CERTIS CISCO AUXILIARY POLICE FORCE PTE. LTD.
CDVHQ0ETT16000010,2016-05-25,Invitation to Tender for the Appointment of a Managing Contractor for the Provision of Facilities Management Services for MSF Divested Homes and Pelangi Village for a Period of Two (2) Years with an Option to Extend for Up to One (1) Year,Ministry of Social and Family Development - Ministry Headquarter,7028288.82,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
CDVHQ0ETT16000011,2016-06-14,Invitation To Tender for professional services to develop and implement an Enterprise Risk Management (ERM) framework for the Ministry of Social and Family Development (MSF),Ministry of Social and Family Development - Ministry Headquarter,204001,Awarded to Suppliers,KPMG SERVICES PTE. LTD.
CDVHQ0ETT16000013,2016-08-08,Invitation To Tender For The Provision Of Event Management Services for MSF Volunteer Awards 2016,Ministry of Social and Family Development - Ministry Headquarter,305800,Awarded to Suppliers,Pico Art International Pte Ltd
CDVHQ0ETT16000014,2016-10-14,Invitation To Tender For The Provision Of Mobile Data/Mobile Wifi Devices/iPads For A Period Of 2 Years With An Option To Extend For Another 2 Years,Ministry of Social and Family Development - Ministry Headquarter,459726.16,Awarded to Suppliers,BTW Technology Pte Ltd
CDVHQ0ETT16000015,2016-07-29,Invitation to Tender for the Provision of Event Management Services for the National Family Violence Networking Systems (NFVNS) Conference 2016,Ministry of Social and Family Development - Ministry Headquarter,94199.5,Awarded to Suppliers,LINEAR DOTS PRODUCTION PTE. LTD.
CDVHQ0ETT16000016,2016-08-08,"Invitation to Tender for the Proposed Addition and Alteration Works to Part of the Existing 8th Storey Offices at 51 Cuppage Road, Singapore 22946 on Lot 00746L TS27",Ministry of Social and Family Development - Ministry Headquarter,696000,Awarded to Suppliers,ASA CONTRACTS PTE. LTD.
CDVHQ0ETT16000017,2016-09-21,Invitation to Tender for the Proposed Additions and Alterations Works For Early Intervention Programme For Infants & Children (EIPIC) at Kim Keat Avenue and 2 Senior Activities Centres (SAC) at Tampines St 43 and Marsiling Road,Ministry of Social and Family Development - Ministry Headquarter,1280000,Awarded to Suppliers,LOGISTICS CONSTRUCTION PTE LTD
CDVHQ0ETT16000018,2016-10-27,Invitation to Tender for Nominated Sub-contract Tender for Supply and Installation of 2 Nos. of Lifts for the Proposed Additions & Alterations to Existing School Development on MK 18 Lot 01258W at 600 Upper Thomson Road,Ministry of Social and Family Development - Ministry Headquarter,280000,Awarded to Suppliers,CA M&E ENGINEERING PTE. LTD.
CDVHQ0ETT16000020,2016-09-15,"Invitation to Tender for the Provision of Venue, Dinner and Catering Services",Ministry of Social and Family Development - Ministry Headquarter,210613.5,Awarded to Suppliers,RESORTS WORLD AT SENTOSA PTE. LTD.
CDVHQ0ETT16000021,2017-01-24,Invitation to Tender for the Proposed Construction of Social Community Facility on Lot 02740L MK21 at Compassvale Row,Ministry of Social and Family Development - Ministry Headquarter,21870000,Awarded to Suppliers,PAL-LINK CONSTRUCTION PTE. LTD.
CDVHQ0ETT16000022,2017-03-27,Invitation to Tender for the Provision of Audit Services on Claims under Government-Paid Leave Schemes,Ministry of Social and Family Development - Ministry Headquarter,145000,Awarded to Suppliers,DELOITTE & TOUCHE ENTERPRISE RISK SERVICES PTE LTD
CDVHQ0ETT16000023,2016-10-26,Invitation to Tender for the Provision of Healthcare and Hygiene Consumables,Ministry of Social and Family Development - Ministry Headquarter,844425.4,Awarded to Suppliers,YEAP MEDICAL SUPPLIES PTE. LTD.
CDVHQ0ETT16000024,2016-08-31,"Invitation to Tender for the Provision of Storage, Inventory Management and Delivery Services",Ministry of Social and Family Development - Ministry Headquarter,248800,Awarded to Suppliers,UI-LI PRINT & SERVICES
CDVHQ0ETT16000025,2016-09-21,Invitation to Tender for the Provision of Event Management Services to Organise and to Manage ASEAN Meetings in Singapore,Ministry of Social and Family Development - Ministry Headquarter,127960,Awarded to Suppliers,ANTHOLOGY PTE. LTD.
CDVHQ0ETT16000026,2016-11-28,Invitation to Tender for the Provision of Supermarket Voucher,Ministry of Social and Family Development - Ministry Headquarter,115680,Awarded to Suppliers,OPTION GIFT PTE. LTD.
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,15120,Awarded to Suppliers,ADELE EDUCATIONAL PSYCHOLOGY SERVICES
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,66000,Awarded to Suppliers,APKIM RESOURCES
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,42240,Awarded to Suppliers,ASIAN LEADERS INSTITUTE PTE. LTD.
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,61200,Awarded to Suppliers,ATMAN COUNSELLING & TRAINING CONSULTANCY
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,36000,Awarded to Suppliers,BUILT 2 LAST TRAINING
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,104200,Awarded to Suppliers,CONNECT CONSULTANCY & TRAINING
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,76500,Awarded to Suppliers,FAMILYWISE
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,48000,Awarded to Suppliers,FEI YUE COMMUNITY SERVICES
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,12900,Awarded to Suppliers,LIM PENG ANN ADRIAN
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,81600,Awarded to Suppliers,METHODIST WELFARE SERVICES
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,59400,Awarded to Suppliers,Morning Star Community Services
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,39150,Awarded to Suppliers,Premiere Training Services
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,60300,Awarded to Suppliers,TOUCH FAMILY SERVICES LIMITED
CDVHQ0ETT16000027,2017-05-12,"Invitation to Tender for the Provision of Triple P Providers (Levels 2, 3 and Optional Level 4) Service(s)",Ministry of Social and Family Development - Ministry Headquarter,63180,Awarded to Suppliers,UNLEASH & SOAR
CDVHQ0ETT16000028,2016-11-23,Invitation to Tender for the Provision of Services to Administer the Enhanced Cinta Abadi Marriage Preparation Programme,Ministry of Social and Family Development - Ministry Headquarter,286560,Awarded to Suppliers,APKIM RESOURCES
CDVHQ0ETT16000029,2016-11-11,Invitation to Tender for the Provision of Services of Protection Officer for Ministry of Social and Family Development,Ministry of Social and Family Development - Ministry Headquarter,1766400,Awarded to Suppliers,DRAGNET SMARTECH SECURITY PTE. LTD.
CDVHQ0ETT16000030,2016-10-26,Invitation to Tender for the Provision of Facilities Management Services for MSF Offices and Institutions for a Period of Two (2) Years with an Option to Extend for Up To One (1) Year,Ministry of Social and Family Development - Ministry Headquarter,6061158,Awarded to Suppliers,CBM PTE. LTD.
CDVHQ0ETT16000030,2016-10-26,Invitation to Tender for the Provision of Facilities Management Services for MSF Offices and Institutions for a Period of Two (2) Years with an Option to Extend for Up To One (1) Year,Ministry of Social and Family Development - Ministry Headquarter,3807240,Awarded to Suppliers,CPG Facilities Management Pte Ltd
CDVHQ0ETT16000031,2016-11-21,Invitation to Tender for Provision of an Integrated Media Plan for a Public Awareness Campaign on Problem Gambling for the National Council on Problem Gambling (NCPG),Ministry of Social and Family Development - Ministry Headquarter,352915.5,Awarded to Suppliers,I.M COMMUNICATIONS PTE. LTD.
CDVHQ0ETT16000032,2016-12-05,Invitation to Tender for the Provision of Services to Organise a Cruise Event for Singles,Ministry of Social and Family Development - Ministry Headquarter,522281.86,Awarded to Suppliers,KINGSMEN OOH-MEDIA PTE. LTD.
CDVHQ0ETT16000033,2017-07-24,Invitation to Tender for Application Maintenance Support and Services for Ministry of Social and Family Development,Ministry of Social and Family Development - Ministry Headquarter,6422786.73,Awarded to Suppliers,NCS PTE. LTD.
CDVHQ0ETT16000034,2016-12-14,Provision of Digital Content Management Services for Social Development Network,Ministry of Social and Family Development - Ministry Headquarter,228800,Awarded to Suppliers,CARBON INTERACTIVE PTE. LTD.
CDVHQ0ETT16000035,2016-12-02,Invitation To Tender For The Provision Of Facilities Management For MSF HQ For 2 Years With An Option To Extend For Another Two Years on a Yearly Basis,Ministry of Social and Family Development - Ministry Headquarter,1173144,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
CDVHQ0ETT16000036,2017-03-21,"Provision of Design, Printing, Letter-Shopping and Delivery Services",Ministry of Social and Family Development - Ministry Headquarter,31392,Awarded to Suppliers,CHUNG PRINTING PTE. LTD.
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,279960,Awarded to Suppliers,ACADEMY OF SPORTS AND EXERCISE SCIENCE PTE. LTD.
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,240500,Awarded to Suppliers,ARCHITECTSOFLIFE LTD.
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,90420,Awarded to Suppliers,ART VESSELS
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,171410,Awarded to Suppliers,COLOURS GLOBAL PTE. LTD.
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,255000,Awarded to Suppliers,FLAIR ARTZ INTERNATIONAL
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,22200,Awarded to Suppliers,FOOTBALL FIRST
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,182250,Awarded to Suppliers,LASALLE COLLEGE OF THE ARTS LIMITED
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,145200,Awarded to Suppliers,Music Solutions
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,245640,Awarded to Suppliers,PHI LIFE CENTER PTE. LTD.
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,80100,Awarded to Suppliers,Riverlife Community Services Limited
CDVHQ0ETT16000038,2017-01-05,Invitation to Tender for the Design and Delivery of Youth Holistic Development Programme,Ministry of Social and Family Development - Ministry Headquarter,69000,Awarded to Suppliers,TEAM AXIS CORPORATE PTE. LTD.
CDVHQ0ETT16000039,2016-12-21,Tender for the Provision of Fieldwork Research Services for Study on Gambling Prevalence in Singapore,Ministry of Social and Family Development - Ministry Headquarter,189900,Awarded to Suppliers,EA RESEARCH & CONSULTING PTE. LTD.
