tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
EDB000ETT15000017,2015-07-09,"Tender T11/2015 for the Provision of Event Management Services for the EDB International Advisory Council Meeting 2015. Ref to EDB PR 20150715, OIC Mr Quin Chong.",Economic Development Board,134610,Awarded to Suppliers,TRICOM EVENTS PRIVATE LIMITED
EDB000ETT15000018,2015-06-22,Invitation to Tender- Provision of the following four group insurance policies for EDB Staff. 1.Group Term Life 2.Group Personal Accident 3.Additional Group Personal Accident to earthquake Zones and 4)Additional Group Personal Accidents for EDB Security and Safety Officers(SSO).,Economic Development Board,354712,Awarded to Suppliers,RAFFLES HEALTH INSURANCE PTE. LTD.
EDB000ETT15000019,2015-07-30,"Invitation to Tender T16/2015 for Design & Production Agency for EDB Chinese Singapore Investment News from 01 July 2015 to 31 March 2016, with an option to renew for 3 years, based on yearly renewal. OIC : Ms Joey Chen (PR 20150887).",Economic Development Board,256200,Awarded to Suppliers,FOCUS PUBLISHING LTD
EDB000ETT15000020,2015-08-05,Tender T15/2015 for the Provision of Public Relations and Communications Services for a Period of One (1) year with an Option to Extend for another One (1) year. Requester: Janet Loh/Juliana Khoo.,Economic Development Board,336177,Awarded to Suppliers,"JC & ASSOCIATES COMMUNICATIONS, INC."
EDB000ETT15000021,2015-10-22,Tender T08/2015 for the Supply and Implementation of a Commercial Off-The-Shelf Records Management System customized for EDB. OIC : Mr Kevin Neo (PR 20150889).,Economic Development Board,1496861,Awarded to Suppliers,ATOS INFORMATION TECHNOLOGY (SINGAPORE) PTE. LTD.
EDB000ETT15000023,2015-09-07,Tender T19/2015 for The Provision of Event Management Services for EDB's F1 Event 2015. OIC : Ms Joey Chen.,Economic Development Board,267280,Awarded to Suppliers,HELLO STRANGER PTE. LTD.
EDB000ETT15000024,2015-08-05,Tender T21/2015 for the Consultancy Services till March 2019 with Option to Renew till March 2021. OIC: Mr Stanley Tang(PR 20150984),Economic Development Board,2334683,Awarded to Suppliers,R3 ASIA PACIFIC PTE. LTD.
EDB000ETT15000025,2015-08-25,"Tender T20/2015 for the Rental (Off-Site) of Storage Room for EDB's Art Collection for Two (2) years, with an option to renew for Three (3) years, based on a yearly renewal. OIC : Ms Jasmine Tan.",Economic Development Board,57216.69,Awarded to Suppliers,HELU-TRANS (S) PRIVATE LIMITED
EDB000ETT15000026,2015-10-09,"Invitation to Tender T24/2015 for the Design, Development, Implementation and Maintenance of Courseware Hosted on a Cloud-Based Learning Management System for the Economic Development Board. OIC Ms Tan Wei Na.",Economic Development Board,175000,Awarded to Suppliers,WIZLEARN TECHNOLOGIES PTE. LTD.
EDB000ETT15000027,2015-11-05,"Tender T18/2015 for the Provision of Websites Maintenance and E-Marketing Services for Contact Singapore for One (1) Year with the Option to Extend for another Two (2) Years, on a Yearly Basis. Requester: Cathy Tan.",Economic Development Board,1322350,Awarded to Suppliers,CONVERTIUM PTE LTD
EDB000ETT15000028,2015-12-10,"Tender T25/2015 for the Design, Development, Testing and Implementation of a Job and Event Portal, with One (1) Year Warranty and Option to Extend for further Two (2) Years of Maintenance and Support, Renewed Yearly. Requester: Jaslyn Soh/Teo Wan Him.",Economic Development Board,498806,Awarded to Suppliers,OPENFEEL PTE. LTD.
EDB000ETT15000029,2015-11-09,"Invitation to Tender for the Printing and Delivery of Business Cards to EDB for One (1) Year, with an Option to Renew for another Four (4) Years.",Economic Development Board,80,Awarded to Suppliers,ASP PRINT CONSULTUS PTE. LTD.
EDB000ETT15000030,2015-12-08,Tender T26/2015 for the study of upgrading options for the Singapore Refining Sector. OIC Mr Eugene Kwok.,Economic Development Board,498000,Awarded to Suppliers,WORLEYPARSONS PTE. LIMITED
EDB000ETT15000031,2016-03-30,"Request for Proposal (RFP) T29/2015 for the Provision of Marketing Services for the 3-year period, estimated to be from 01 April 2016 to 31 March 2019, with an option for a further 2-year period estimated from 01 April 2019 to 31 March 2021. OIC Mr Stanley Tang.",Economic Development Board,1383830,Awarded to Suppliers,TSLA INDUSTRIES PTE. LTD.
EDB000ETT15000032,2016-03-30,"Request for Proposal (RFP) T30/2015 for the Provision of Global Marketing Services for the 3-year period, estimated to be from 01 April 2016 to 31 March 2019, with an option for a further 2-year period estimated from 01 April 2019 to 31 March 2021. OIC Mr Stanley Tang.",Economic Development Board,1929136.27,Awarded to Suppliers,DOREMUS & COMPANY
EDB000ETT15000032,2016-03-30,"Request for Proposal (RFP) T30/2015 for the Provision of Global Marketing Services for the 3-year period, estimated to be from 01 April 2016 to 31 March 2019, with an option for a further 2-year period estimated from 01 April 2019 to 31 March 2021. OIC Mr Stanley Tang.",Economic Development Board,2149006,Awarded to Suppliers,HAKUHODO (SINGAPORE) PRIVATE LTD
EDB000ETT15000032,2016-03-30,"Request for Proposal (RFP) T30/2015 for the Provision of Global Marketing Services for the 3-year period, estimated to be from 01 April 2016 to 31 March 2019, with an option for a further 2-year period estimated from 01 April 2019 to 31 March 2021. OIC Mr Stanley Tang.",Economic Development Board,972637.4,Awarded to Suppliers,HAVAS WORLDWIDE SINGAPORE PTE. LTD.
EDB000ETT15000033,2015-11-16,"Tender T28/2015 for the Design, Refurbishment and Installation of EDB lounge for Singapore Airshow 2016.",Economic Development Board,116650,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
EDB000ETT15000034,2015-12-24,"Invitation To Tender (T23/2015) for Proposed Additions & Alterations to Existing 4-Storey Building at Lot 01989p Mk01 at 2985 Jalan Bukit Merah, Singapore 159457.",Economic Development Board,494140,Awarded to Suppliers,FUSEN DEVELOPMENT PTE LTD
EDB000ETT15000035,2016-02-22,"Tender T27/2015 for Application Maintenance, Support and Enhancement of Electronic Customer Relationship Management (eCRM) System for Two (2) Years with the Option to Extend for another One (1) Year for Economic Development Board. Requester: Rebecca Sim.",Economic Development Board,612111,Awarded to Suppliers,NCS PTE. LTD.
EDB000ETT15000038,2016-01-27,"Tender T31/2015 for the Provision of Hotel Accommodation, Function and Meeting rooms, as well as Meeting and Dining packages for the Singapore Summit 2016.",Economic Development Board,248765,Awarded to Suppliers,SHANGRI-LA HOTEL LIMITED
EDB000ETT15000041,2016-03-22,Tender T32/2015 for the Term Contract for an Independent Risk Consulting Agency for One (1) Year with the Option to Extend for another One (1) Year for the Economic Development Board. Requester: Rebecca Sim.,Economic Development Board,1147650,Awarded to Suppliers,CONTROL RISKS GROUP (S) PTE LTD
EDB000ETT15000042,2016-02-18,"Tender T33/2015 for the Provision of Outbound Door-To-Door Relocation Services (Household Goods Transportation and Related Services) for a period of One year estimated from 01 Feb 2016, with an Option to extend for another year. OIC Ms Wendy Lim.",Economic Development Board,2,Awarded to Suppliers,K.C. DAT (SINGAPORE) PRIVATE LIMITED
EDB000ETT15000043,2016-02-23,REQUEST FOR PROPOSAL (RFP) FOR THE MAINTENANCE OF EDBS CHEMICAL PROCESS TECHNOLOGY CENTRE,Economic Development Board,302473,Awarded to Suppliers,Rotary Engineering Limited
EDB000ETT16000001,2016-05-10,T03/2016-Tender for The Modelling of Field Labour Hours required for High Capital Investments in Refining & Chemical Projects. Ref to PR20160113,Economic Development Board,125480,Awarded to Suppliers,INDEPENDENT PROJECT ANALYSIS PRIVATE LIMITED
EDB000ETT16000002,2016-04-14,"Tender T04/2016 For the Supply, Delivery, Installation & Maintenance of Hydroculture Systems Plants for a Period of Two Years, with an Option To Renew for another Three Years. With ref to EDB PR 20160176. (Dorothy Kwan)",Economic Development Board,150042,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
EDB000ETT16000003,2016-06-10,Tender T05/2016 for the Provision for Printing and Production Services for Contact Singapore for a Period of One (1) year with Options to Extend for another One (1) Year and another One (1) Year. Requester: Eileen Ng.,Economic Development Board,210000,Awarded to Suppliers,SEMCO DESIGN COMMUNICATIONS PTE LTD
EDB000ETT16000004,2016-06-28,T06/2016-Tender for The Provision of Benchmarking Services for The Manufacturing Cost Competitiveness of Singapore's Energy and Chemicals Sector.,Economic Development Board,866140,Awarded to Suppliers,REED BUSINESS INFORMATION PTE. LTD.
EDB000ETT16000005,2016-08-23,"Tender T01/2016 for Supply (On A Subscription Basis), Delivery, Installation, Testing & Commissioning of a Fully Operational Application Performance Monitoring (APM) System For Economic Development Board (EDB) with an option for extension of Subscription. OIC : Mr Budy Harnata.",Economic Development Board,1018958,Awarded to Suppliers,NCS PTE. LTD.
EDB000ETT16000006,2016-06-07,"Tender (T10/2016) for The Design, Fabrication, Installation and Removal of EDB Pavilion for Singapore International Water Week 2016. Ref to PR20160648 (Catherine Yap)",Economic Development Board,82220,Awarded to Suppliers,Kingsmen Exhibits Pte Ltd
EDB000ETT16000007,2016-06-21,"Tender T09/2016 for the Provision of Consultancy Services on Remuneration Study of EDB locally recruited staff (LRS) based overseas. With ref to EDB PR 20160698, OIC Ms Lim Yue Yiao.",Economic Development Board,215600,Awarded to Suppliers,KORN FERRY HAY GROUP PTE. LTD.
EDB000ETT16000008,2016-06-08,Invitation to Tender (T11/2016) for the Provision of Social Styles Versatility Course for Singapore Economic Development Board (EDB) Officers. OIC Ms Candice Wan (PR 20160740).,Economic Development Board,137340,Awarded to Suppliers,WILSON LEARNING SINGAPORE PTE LTD
EDB000ETT16000009,2016-09-06,Tender T08/2016 for the Technical Services for Software Maintenance Renewal and Technical Services for Storage and Backup System. OIC Budy HARNATA (PR 20161079).,Economic Development Board,486662,Awarded to Suppliers,FUJITSU ASIA PTE LTD
EDB000ETT16000010,2016-09-22,"Invitation to Tender (T15/2016) for the Appointment of a Multi-Disciplinary Team, Consisting of an Interior Designer, Audio Visual & Acoustic Design Consultant and Lighting Specialist to Render a Full Design Consultancy Services for Renovation at EDB Learning Centre. OIC: Brenda Yeo (PR 20161151).",Economic Development Board,93538,Awarded to Suppliers,APLUSI ASIA PTE. LTD.
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,ALLEN & GLEDHILL LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1400,Awarded to Suppliers,CENTRAL CHAMBERS LAW CORPORATION
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,DENTONS RODYK & DAVIDSON LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1480,Awarded to Suppliers,GATEWAY LAW CORPORATION
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,3385,Awarded to Suppliers,JONES DAY
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,KELVIN CHIA PARTNERSHIP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,3100,Awarded to Suppliers,KHATTARWONG LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,LEE & LEE
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,RAJAH & TANN SINGAPORE LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,3200,Awarded to Suppliers,RHTLAW TAYLOR WESSING LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,STRAITS LAW PRACTICE LLC
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1,Awarded to Suppliers,WONGPARTNERSHIP LLP
EDB000ETT16000011,2016-11-28,Framework Agreement (T13/2016) for The Provision of legal Services to the Economic Development Board for a period of three years.,Economic Development Board,1450,Awarded to Suppliers,YEO-LEONG & PEH LLC
EDB000ETT16000012,2016-10-31,Invitation to Tender (T14/2016) for The Appointment of External Auditor for EDB and EDB subsidiaries.,Economic Development Board,465000,Awarded to Suppliers,KPMG LLP
EDB000ETT16000013,2016-11-07,"Tender T19/2016 Propose, Supply, Deliver, Install, Test, and Commission Dedicated Internet Leased Lines to EDB. OIC Sieng Tong Ping (PR 20161211).",Economic Development Board,650001.96,Awarded to Suppliers,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.
EDB000ETT16000020,2017-02-01,"Tender T12/2016 for the Provision for Social Media and Digital Marketing Services for Contact Singapore for a Period of One (1) year with an Option to Extend for another Two (2) years, Renewed on a Yearly Basis. Requester: Alina Tan.",Economic Development Board,0,Awarded to No Suppliers,na
EDB000ETT16000022,2017-02-23,Tender T24/2016 For the Proposed Interior Fit-Out Works for Economic Development Board (EDB) at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161824 (Ong Mei Ling).,Economic Development Board,1037358,Awarded to Suppliers,SOONLY PTE. LTD.
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,1953,Awarded to Suppliers,COMFORT DESIGN PTE. LTD.
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,18770,Awarded to Suppliers,IM SPACE PTE. LTD.
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,1215,Awarded to Suppliers,P & A LINK PTE LTD
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,85,Awarded to Suppliers,TRENDBUILD CONTRACTS PTE. LTD.
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,18243,Awarded to Suppliers,VANGUARD INTERIORS PTE LTD
EDB000ETT16000023,2017-03-15,T25/2016 Invitation to Tender for the Supply and Delivery of Furniture for Economic Development Board (EDB) Learning Centre at 2985 Jalan Bukit Merah Singapore 159457. With ref to PR 20161874 (Ong Mei Ling).,Economic Development Board,2780,Awarded to Suppliers,XTRA OFFICE PTE. LTD.
EDB000ETT16000024,2017-02-23,"Invitation To Tender (ITT) for the Maintenance of EDB's Chemical Process Technology Centre for the period of 6 months, with an option to renew for another 6 months. OIC Brenda Yeo/Ng Wee Suan (PR 20161875).",Economic Development Board,202508,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.
EDB000ETT17000002,2017-02-28,"Invitation To Tender T08/2017 for the Provisioning of Professional Services, Software Licenses and Managed Operations to Internet Surfing Devices with an option to provision the Internet Surfing Devices. OIC Kevin Neo (PR 20170063).",Economic Development Board,270000,Awarded to Suppliers,ATOS INFORMATION TECHNOLOGY (SINGAPORE) PTE. LTD.
EDB000ETT17000003,2017-02-27,"Invitation to Tender T02/2017 for the Provision of Managed Print, Copy, Scan and Fax Services (MPS) for Singapore Economic Development Board. OIC Kenneth Chung (PR 20170098).",Economic Development Board,198180,Awarded to Suppliers,Fuji Xerox Singapore Pte Ltd
EDB000ETT17000004,2017-04-26,T04/2017 - Invitation to Tender for A Study on The Banking and Finance Sector and Its Linkages to Legal and Accounting Services. Ref to PR20170274 (Sarah Sim),Economic Development Board,350000,Awarded to Suppliers,OLIVER WYMAN PTE. LTD.
EDB000ETT17000005,2017-05-05,"Tender T01/2017 for the Supply, Delivery and Installation of End Point Backup Software with Maintenance and Support of Software. OIC Sheik Faqruddin (PR 20170277).",Economic Development Board,232645,Awarded to Suppliers,ST ELECTRONICS (INFO-SOFTWARE SYSTEMS) PTE. LTD.
EDB000ETT17000006,2017-05-12,"Tender T07/2017 for the Supply, Deliver and Implementation of Integrated Cybersecurity Vulnerability Scanning and Validation Tool with options for Security Services. OIC Nicholas Han (PR 20170530).",Economic Development Board,77049,Awarded to Suppliers,QUANN ASIA PACIFIC PTE. LTD.
EDB000ETT17000008,2017-07-28,(T11/2017)Tender for The Development of Carbon Pricing Industry Assistance for EITE Sectors in Singapore. Ref to PR20170628 (Joel Ang),Economic Development Board,589301.54,Awarded to Suppliers,ECOFYS NETHERLANDS B.V.
EDB000ETT17000009,2017-06-28,"Tender T06/2017 for the Provision of ICT Research & Advisory Services for One (1) Year, With an Option to Extend for Another One (1) Year. Ref to PR 20170630. (OIC Linda Tan)",Economic Development Board,405200,Awarded to Suppliers,GARTNER ADVISORY (SINGAPORE) PTE LTD
EDB000ETT17000010,2017-07-27,INVITATION TO TENDER T09/2017 FOR THE STUDY OF THE IMPACT OF THE FOURTH INDUSTRIAL REVOLUTION ON SINGAPORE'S PRECISION ENGINEERING INDUSTRY. OIC VANESSA CHAN (PR 20170674).,Economic Development Board,1000000,Awarded to Suppliers,THE BOSTON CONSULTING GROUP SINGAPORE PTE. LTD.
EDB000ETT17000012,2017-12-22,Invitation to Tender (T12/2017) for The Appointment of One(1) or more fund manager(s) for Economic Development Board for a period of five(5) years. Ref to PR20170731 (Shawn HF Wong),Economic Development Board,1,Awarded to Suppliers,PINEBRIDGE INVESTMENTS SINGAPORE LIMITED
EDB000ETT17000012,2017-12-22,Invitation to Tender (T12/2017) for The Appointment of One(1) or more fund manager(s) for Economic Development Board for a period of five(5) years. Ref to PR20170731 (Shawn HF Wong),Economic Development Board,1,Awarded to Suppliers,Schroder Investment Management (Singapore) Ltd
EDB000ETT17000012,2017-12-22,Invitation to Tender (T12/2017) for The Appointment of One(1) or more fund manager(s) for Economic Development Board for a period of five(5) years. Ref to PR20170731 (Shawn HF Wong),Economic Development Board,0.3,Awarded to Suppliers,WELLINGTON MANAGEMENT SINGAPORE PTE. LTD.
EDB000ETT17000013,2017-08-25,"Invitation To Tender for the Supply, Delivery, Support of an Incident, Problem and Change (IPC) Management Software with Customizations and an option for Maintenance (Two Years, Each Renewed Annually). OIC Budy Harnata (PR 20170775).",Economic Development Board,301480,Awarded to Suppliers,AKELES CONSULTING PTE. LTD.
EDB000ETT17000015,2017-09-20,"Tender T19/2017 for the Provision of Editorial, Copywriting and Research and Infographic Design Services for the Singapore Economic Development Board for a period of One (1) year with an option to extend for another One (1) year. Requester: Janet Loh.",Economic Development Board,1375,Awarded to Suppliers,THE NUTGRAF LLP
EDB000ETT17000015,2017-09-20,"Tender T19/2017 for the Provision of Editorial, Copywriting and Research and Infographic Design Services for the Singapore Economic Development Board for a period of One (1) year with an option to extend for another One (1) year. Requester: Janet Loh.",Economic Development Board,1300,Awarded to Suppliers,THINK TANK STUDIO PTE. LTD.
EDB000ETT17000017,2017-12-01,Tender T16/2017 for the Provision of Integrated Event Management Services for the Singapore Economic Development Board. Requester: Gin Sum.,Economic Development Board,446838,Awarded to Suppliers,DIRECTIONS GROUP INC PTE. LTD.
EDB000ETT17000018,2017-12-13,Invitation to Tender T15/2017 for the Review of Singapores Air Cargo Hub Business Model. OIC Ng Wee Suan (PR 20171123).,Economic Development Board,990000,Awarded to Suppliers,ACCENTURE PTE LTD
EDB000ETT17000019,2017-12-29,Tender T21/2017 for the Provision of Marketing Services for Engineering Promotion Campaign for the Singapore Economic Development Board. Requester: Eileen Ng.,Economic Development Board,589050,Awarded to Suppliers,ALSOKNOWNAS PTE. LTD.
EDB000ETT17000020,2017-12-13,"Tender T20/2017 for the Provision of the Application Maintenance and Support of SGIP System for Economic Development Board for a Period of One Year with an Option to Extend up to an additional Two Years, based on yearly renewal. Requester: Rebecca Sim.",Economic Development Board,32400,Awarded to Suppliers,MODUS CONSULTING PTE. LTD.
EDB000ETT17000021,2017-11-29,"Tender T22/2017 for the Provision of Services for the Planning, Coordination and Execution of Youth Student Outreach and Recruitment Drives for the Singapore Economic Development Board. Requester: Gavin Tan.",Economic Development Board,555000,Awarded to Suppliers,ALSOKNOWNAS PTE. LTD.
EDB000ETT17000022,2017-11-22,Tender T03/2017 for the Provision of Audio Visual Equipment with Preventive Maintenance Services for Economic Development Board. OIC Dorothy Kwan (PR 20171401).,Economic Development Board,373541,Awarded to Suppliers,SPECTRUM AUDIO VISUAL PTE. LTD.
EDB000ETT17000023,2017-11-07,Tender T26/2017 for the Provision of IT-Training Services Overseas for the Singapore Economic Development Board. Requester: Bin Boon Song/Mark Brian Raphael.,Economic Development Board,0,Awarded to No Suppliers,na
