tender_no.,award_date,tender_description,agency,awarded_amt,tender_detail_status,supplier_name
FOR000ETT15000007,2015-06-24,Provision of security guard services at Asia-Pacific Economic Cooperation (APEC) & Asia-Europe Foundation (ASEF) buildings for a period of two (2) years with an option to extend for a further three (3) one-year periods,Ministry of Foreign Affairs,1080000,Awarded to Suppliers,FRONTLINE SECURITY PTE. LTD.
FOR000ETT15000009,2015-04-29,"Provision of Facility Management Services for the Singapore Embassy Building Complex including Staff Residential Block and Official Residence for a period of two(2) years, with an option to extend for another one(1) year.",Ministry of Foreign Affairs,504584.64,Awarded to Suppliers,CPG Facilities Management Pte Ltd
FOR000ETT15000010,2015-06-23,"Provision of Guarding Services at the Chancery of the Consulate-General of the Republic of Singapore for two(2) years, with an option to extend for a further one(1) year period.",Ministry of Foreign Affairs,158284,Awarded to Suppliers,CERTIS GUARDING SERVICES LLC
FOR000ETT15000011,2015-09-21,"Design and Supply of Ceremonial Tent, Saluting Dais and Over-Head Shelters for Side Stairs",Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000012,2015-09-22,Purchase of Network devices as part of the tech refresh for INNET in MFA HQ Infrastructure,Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000013,2015-06-15,Provision of Maintenance of M&E systems in the Embassy of the Republic of Singapore in Brussels for a period of 1 year with an option to extend for a further period of 1 year,Ministry of Foreign Affairs,93052.94,Awarded to Suppliers,T.E.M. TECHNILIFT
FOR000ETT15000015,2015-04-28,"Tender for the production, supply, packing and delivery of Seasons Greetings, Hari Raya, Deepavali and Lunar New Year greeting cards for the Ministry of Foreign Affairs",Ministry of Foreign Affairs,13.86,Awarded to Suppliers,Design 3
FOR000ETT15000016,2015-09-25,Provision of Security Manning Services for Chancery and Official Residence of the Singapore Embassy in Cairo,Ministry of Foreign Affairs,333505,Awarded to Suppliers,GALEA SMS CONSORTIUM
FOR000ETT15000017,2015-05-25,Provision of Security Guarding Services for Abu Dhabi Mission's Chancery and its compound for a period of two years with an option to extend for a further one year period.,Ministry of Foreign Affairs,277022.58,Awarded to Suppliers,CERTIS LLC
FOR000ETT15000018,2015-07-02,"Provision for Design and Production services for the MFA Photograph Exhibition on the History of Singapore's Foreign Policy, which would go on display from 27 November to 27 December 2015.",Ministry of Foreign Affairs,85500,Awarded to Suppliers,Core Communications
FOR000ETT15000020,2015-05-29,Engage a training agency to develop and conduct a Leadership and Management Module for the Foreign Service Supervisory Programme (FSSP).,Ministry of Foreign Affairs,62750,Awarded to Suppliers,ROFFEY PARK INSTITUTE LIMITED
FOR000ETT15000021,2015-06-24,Provision of services for the selection of Foreign Service Officers (FSOs) for the Ministry of Foreign Affairs for a period of one (1) year with an option to extend for a further one (1) year period.,Ministry of Foreign Affairs,866033,Awarded to Suppliers,CUT-E CONSULTING SINGAPORE PTE. LTD.
FOR000ETT15000022,2015-07-02,Provision of a Saloon Car as an official car of the Singapore High Commission in Kuala Lumpur,Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000023,2015-05-21,"Provision of Event Management Services, including venue and accommodation for speakers, for the ASEM Seminar on Sustainable Management of Wastewater Sanitation",Ministry of Foreign Affairs,92750,Awarded to Suppliers,JOEVENT INTERNATIONAL
FOR000ETT15000024,2015-06-22,Provision for the maintenance and support services for the Very Small Aperture Terminal (VSAT) equipment for MFA for a period of one year with an option to extend for another one year,Ministry of Foreign Affairs,217227,Awarded to Suppliers,HAI-OU CO. (S) PTE. LTD.
FOR000ETT15000025,2015-06-22,Provision for the maintenance of MFA Network Infrastructure Equipment for 1 year with an option to extend for an additional 1 year.,Ministry of Foreign Affairs,3383758,Awarded to Suppliers,NCS PTE. LTD.
FOR000ETT15000026,2015-10-07,Provision of Cleaning Services at Singapore High Commission in Kuala Lumpur for a period of two (2) years from 18 September 2015 to 17 September 2017 with an option to renew for one year at the sole discretion of the Government of the Republic of Singapore in accordance with the terms and conditions of the Invitation to Tender.,Ministry of Foreign Affairs,276428,Awarded to Suppliers,HC CLEANING SERVICES SDN BHD
FOR000ETT15000027,2015-08-27,"Provision of Horticultural Services for the Singapore Embassy Building Complex including Staff Residential Block and Official residence for a period of two(2) years, with an option to extend for a further one(1) year period.",Ministry of Foreign Affairs,133743.3,Awarded to Suppliers,"GOLDEN ROSE NURSERY & LANDSCAPE CO., LTD."
FOR000ETT15000028,2015-08-25,"Provision of Cleaning Services for the Singapore Embassy Building Complex including Staff Residential Block for a period of two(2) years, with an option to extend for a further one(1) year period.",Ministry of Foreign Affairs,251511.3,Awarded to Suppliers,PANTHU GEOLOGICAL SERVICES CO-OPERATIVE LTD
FOR000ETT15000029,2015-07-29,Provision of Event Management Services for the MFA Diplomatic Academy S Rajaratnam Lecture 2015,Ministry of Foreign Affairs,80480,Awarded to Suppliers,MACROVIC ENTERPRISE PTE LTD
FOR000ETT15000030,2015-08-01,Provision of Healthcare Insurance for Washington Mission's staff,Ministry of Foreign Affairs,185089.34,Awarded to Suppliers,KAISER FOUNDATION HEALTH PLAN OF THE MID ATLANTIC STATES
FOR000ETT15000031,2015-11-09,Provision of a Saloon Car as an official car of the Singapore High Commission in Kuala Lumpur,Ministry of Foreign Affairs,88797,Awarded to Suppliers,EUROMOBIL SDN BHD
FOR000ETT15000032,2015-10-22,Maintenance of MFA Video Conferencing System,Ministry of Foreign Affairs,290000,Awarded to Suppliers,FUJITSU ASIA PTE LTD
FOR000ETT15000033,2015-10-27,MAINTENANCE OF MECHANICAL AND ELECTRICAL SERVICES AT THE MINISTRY OF FOREIGN AFFAIRS (MFA) BUILDING & ASIA-PACIFIC ECONOMIC COOPERATION (APEC) & ASIA-EUROPE FOUNDATION (ASEF) BUILDINGS FOR A PERIOD OF TWO (2) YEARS WITH AN OPTION TO EXTEND FOR A FURTHER TWO (2) ONE-YEAR PERIODS,Ministry of Foreign Affairs,3441600,Awarded to Suppliers,INDECO ENGINEERS (PTE) LTD
FOR000ETT15000034,2016-06-17,Provision of Security Guarding Service for Chancery and Official Residences of the Singapore High Commission in Pretoria.,Ministry of Foreign Affairs,395332.23,Awarded to Suppliers,DDL Security Services (Pty) Ltd T/A 24/7 Security Services
FOR000ETT15000036,2015-11-30,Provision of a saloon car for Washington Mission.,Ministry of Foreign Affairs,90614.43,Awarded to Suppliers,JIM COLEMAN CADILLAC
FOR000ETT15000037,2015-12-03,Provision to conduct a Condition of Survey for Brunei Mission.,Ministry of Foreign Affairs,91580,Awarded to Suppliers,JURUTERA OMC
FOR000ETT15000038,2015-12-24,Provision of Security Guard Services at the Singapore High Commission in Kuala Lumpur (SHCKL) for a period of two (2) years with an option to extend for a further one (1) year period.,Ministry of Foreign Affairs,874006.92,Awarded to Suppliers,WIRA SECURITY SERVICES SDN. BHD.
FOR000ETT15000039,2015-10-01,Production of Experience Singapore (ES) magazine for a period of two (2) years with an option to extend for a further one (1) year period.,Ministry of Foreign Affairs,262800,Awarded to Suppliers,MEDIACORP PTE. LTD.
FOR000ETT15000041,2015-11-02,"Provision of Event Organiser Services for the planning and execution of the Singapore Carnival in Dubai, United Arab Emirates.",Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000042,2015-11-05,Provision of Wide Area Network (Wan) leased lines in MFA HQ and Overseas Mission,Ministry of Foreign Affairs,17474930,Awarded to Suppliers,SINGAPORE TELECOMMUNICATIONS LIMITED
FOR000ETT15000043,2015-11-09,Procurement of 1 unit of 7-seater SUV,Ministry of Foreign Affairs,63798.97,Awarded to Suppliers,NEZAVISIMOST PREMIER AUTO
FOR000ETT15000044,2015-11-30,Provision of Cleaning Services and other Related Services at VIP Complex Singapore Changi Airport.,Ministry of Foreign Affairs,704640,Awarded to Suppliers,ISS FACILITY SERVICES PRIVATE LIMITED
FOR000ETT15000045,2015-12-15,"Provision of non-comprehensive maintenance services for air-conditioning systems for a period of two(2) years, with an option to extend for another one(1) year period.",Ministry of Foreign Affairs,105325.92,Awarded to Suppliers,GIGATECH ENGINEERING SDN BHD
FOR000ETT15000046,2015-12-23,"Provision of non-comprehensive maintenance of fire protection services for a period of two(2) years, with an option to extend for another one(1) year period.",Ministry of Foreign Affairs,19440,Awarded to Suppliers,KUMPULAN PROTECTION SDN BHD
FOR000ETT15000047,2015-11-26,Provision for Cleaning and Maintenance Services at the Singapore Embassy in Manila for two(2) years with an option to extend for another one(1) year period.,Ministry of Foreign Affairs,83338.83,Awarded to Suppliers,FIELDMEN GENERAL SERVICES CORP.
FOR000ETT15000048,2016-03-03,"Provision of Landscape and Horticulture Services at the Singapore High Commission in Kuala Lumpur, Malaysia.",Ministry of Foreign Affairs,98631,Awarded to Suppliers,FOLIAGE LANDSCAPE SERVICES SDN BHD
FOR000ETT15000049,2015-12-15,"Provision of Pest Control Services at the Singapore High Commission in Kuala Lumpur, Malaysia.",Ministry of Foreign Affairs,15083.71,Awarded to Suppliers,OMPHALOS PEST SERVICES SDN BHD
FOR000ETT15000050,2016-01-19,"Provision of unarmed guard services at MFA HQ, for a period of two (2) years with an option to extend for a further two (2) one-year periods",Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000052,2015-12-17,Provision for Soil Investigation Works to the Ministry of Foreign Affairs (MFA) for the new standalone building,Ministry of Foreign Affairs,52920,Awarded to Suppliers,Cast Laboratories Pte Ltd
FOR000ETT15000054,2015-12-03,Provision for Watchmen services at the Consulate General of the Republic of Singapore in Jeddah,Ministry of Foreign Affairs,290503.91,Awarded to Suppliers,ELECTRO SAUDI SERVICES LTD.
FOR000ETT15000055,2016-01-14,"Provision of medical insurance for the staff of the Permanent Mission of the Republic of Singapore to the United Nations, New York, and the Consulate of the Republic of Singapore, New York.",Ministry of Foreign Affairs,146216.56,Awarded to Suppliers,"BROWN & BROWN OF GARDEN CITY, INC."
FOR000ETT15000056,2016-01-25,Comprehensive Maintenance of the Internal and External Landscaping at the Chancery for the Consulate-General of the Republic of Singapore in Shanghai.,Ministry of Foreign Affairs,72742,Awarded to Suppliers,SHANGHAI GARDENING SERVICE
FOR000ETT15000057,2015-12-15,Provision for Security Guard Services at the Singapore High Commission in Wellington,Ministry of Foreign Affairs,469575.92,Awarded to Suppliers,"EVERGREEN INTERNATIONAL NZ, LLC"
FOR000ETT15000058,2016-03-11,Appointment of Architect/Consultant at the Singapore High Commission in New Delhi,Ministry of Foreign Affairs,21090,Awarded to Suppliers,P. NARAYAN ASSOCIATES
FOR000ETT15000059,2015-12-23,Provision for Facility Management Services at the Singapore High Commission in New Delhi,Ministry of Foreign Affairs,983623.95,Awarded to Suppliers,INTEGRATED ALLIED SERVICES PVT LTD
FOR000ETT15000060,2016-02-11,Provision of security manpower services for the Embassy of the Republic of Singapore in Vientiane,Ministry of Foreign Affairs,145557,Awarded to Suppliers,STATE SECURITY SERVICES ENTERPRISE
FOR000ETT15000061,2016-01-12,"Provision of Cleaning Services for Singapore Embassy in Doha, Qatar.",Ministry of Foreign Affairs,205056,Awarded to Suppliers,CBM QATAR LLC
FOR000ETT15000062,2016-01-25,Provision of Security Guards Services for the Embassy of The Republic of Singapore in Jakarta and the official residences.,Ministry of Foreign Affairs,2137504.32,Awarded to Suppliers,PT ENVIRONMENTAL INDOKARYA
FOR000ETT15000063,2015-12-08,"Provision of infrastructure, related logistics and design work for the Singapore Food Carnival to be held in Dubai",Ministry of Foreign Affairs,158100,Awarded to Suppliers,C2 CREATIVE COMMUNICATIONS PTE. LTD.
FOR000ETT15000064,2016-01-13,Provision of non-comprehensive maintenance for ELV services,Ministry of Foreign Affairs,140225.4,Awarded to Suppliers,CONTROL TECHNICAL SERVICES SDN BHD
FOR000ETT15000065,2016-03-11,Provision of Security Personnel Services at the Consulate-General of the Republic of Singapore in Shanghai,Ministry of Foreign Affairs,649752.58,Awarded to Suppliers,"SHANGHAI PROSEGUR SECURITY SERVICES CO., LTD"
FOR000ETT15000066,2016-04-19,Provision for Cleaning Services for the Embassy of the Republic of Singapore in Moscow,Ministry of Foreign Affairs,101440,Awarded to Suppliers,"LLC ""Kaskad-Holding"""
FOR000ETT15000067,2016-01-25,Lease of photocopiers for New York Permanent Mission,Ministry of Foreign Affairs,80065.35,Awarded to Suppliers,TGI OFFICE AUTOMATION
FOR000ETT15000068,2016-04-08,Provision for Facility Management Services at the Embassy of the Republic of Singapore in Manila.,Ministry of Foreign Affairs,329044.69,Awarded to Suppliers,CENTURY PROPERTIES MANAGEMENT INC
FOR000ETT15000069,2016-01-18,"Provision of Supply, Delivery, Installation, Testing and Commissioning of Data File Sanitizing System",Ministry of Foreign Affairs,373012,Awarded to Suppliers,ST ELECTRONICS (INFO-SECURITY) PTE. LTD.
FOR000ETT15000070,2016-03-18,Purchase of official vehicle at Chengdu Mission.,Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT15000071,2016-03-04,Provision of Landscape and Horticulture Services at the Singapore High Commission in Wellington,Ministry of Foreign Affairs,97206.89,Awarded to Suppliers,INSCAPE LIMITED
FOR000ETT15000072,2016-04-07,Procurement of Facility Management Services for the Permanent Mission of the Republic of Singapore to the United Nations (New York),Ministry of Foreign Affairs,992923.46,Awarded to Suppliers,NEWMARK GRUBB KNIGHT FRANK
FOR000ETT15000073,2016-04-08,Supply and Installation of Artificial Turf with Drainage Cell on Roof of Buildings,Ministry of Foreign Affairs,83383.3,Awarded to Suppliers,ADWYN IMPEX PVT LTD
FOR000ETT15000074,2016-03-04,Appointment of a new media/PR consultancy retainer,Ministry of Foreign Affairs,958573.8,Awarded to Suppliers,FLEISHMAN-HILLARD INC.
FOR000ETT16000003,2016-04-19,Provision of Security and Construction-related enhancements for Singapore High Commission in Canberra,Ministry of Foreign Affairs,445620.77,Awarded to Suppliers,Manteena Security (Aust) Pty Ltd
FOR000ETT16000004,2016-04-08,Provision of Managing Contractor for Maintenance Services for Riyadh Mission,Ministry of Foreign Affairs,741417.47,Awarded to Suppliers,ELECTRO SAUDI SERVICES LTD.
FOR000ETT16000005,2016-04-12,Provision of Managing Contractor for Security Services for Riyadh Mission,Ministry of Foreign Affairs,1325693.09,Awarded to Suppliers,ELECTRO SAUDI SERVICES LTD.
FOR000ETT16000006,2016-06-10,Provision of Security Services for the Embassy of the Republic of Singapore in Berlin,Ministry of Foreign Affairs,1500679.73,Awarded to Suppliers,SICHERHEIT NORD GMBH & CO KG
FOR000ETT16000007,2016-06-06,Provision of Security Guard Services for Singapore Embassy and Ambassador's Residence in Yangon,Ministry of Foreign Affairs,582805.86,Awarded to Suppliers,"Scipio Services Co., Ltd"
FOR000ETT16000008,2016-05-06,"Provision of Security Guard Services for the Singapore Embassy in Bangkok, Thailand.",Ministry of Foreign Affairs,223102.46,Awarded to Suppliers,ISS Security Guarding Co. Ltd.
FOR000ETT16000009,2016-03-21,"Supply, Delivery, Design, Installation, Configuration, Testing, Commissioning, Warranty and Maintenance of a Privilege Identity and Access Management ('PIAM') Solution.",Ministry of Foreign Affairs,1504291.81,Awarded to Suppliers,FUJITSU ASIA PTE LTD
FOR000ETT16000010,2016-05-06,"Provision for Comprehensive Maintenance of Heating, Ventilation and Air-Conditioning (HVAC) System at the Consulate-General of the Republic of Singapore in Shanghai.",Ministry of Foreign Affairs,180578.4,Awarded to Suppliers,"Nylect Engineering (Shanghai) Co., Ltd"
FOR000ETT16000011,2016-05-06,Provision for Comprehensive Maintenance of Security System at the Consulate-General of the Republic of Singapore in Shanghai,Ministry of Foreign Affairs,87555,Awarded to Suppliers,Shanghai Jiexin Integrated Intelligence System Ltd.
FOR000ETT16000012,2016-05-06,"Procurement of one(1) unit of duty free Saloon Car for the Singapore Embassy in Tokyo, Japan.",Ministry of Foreign Affairs,83889.32,Awarded to Suppliers,TOKYO TOYOPET CO LTD
FOR000ETT16000013,2016-06-02,"Provision of unarmed guard services at MFA HQ, for a period of two (2) years with an option to extend for a further two (2) one-year periods",Ministry of Foreign Affairs,4917097,Awarded to Suppliers,CERTIS CISCO PROTECTION SERVICES PTE. LTD.
FOR000ETT16000015,2016-07-05,"Provision of Replacement of Internal Finishes Including Wallpaper, Carpet, Roller Blind and Curtain at MFA Building.",Ministry of Foreign Affairs,18938,Awarded to Suppliers,CARPET IMAGE PTE LTD
FOR000ETT16000015,2016-07-05,"Provision of Replacement of Internal Finishes Including Wallpaper, Carpet, Roller Blind and Curtain at MFA Building.",Ministry of Foreign Affairs,58918,Awarded to Suppliers,VANGUARD INTERIORS PTE LTD
FOR000ETT16000016,2016-06-29,Provision for the Proposed Water Seepages rectification works at Basement 2 Offices at the Ministry of Foreign Affairs (MFA) Building.,Ministry of Foreign Affairs,83600,Awarded to Suppliers,BAUTEC PACIFIC PTE. LTD.
FOR000ETT16000017,2016-07-07,Provision of Maintenance Services for Passenger Lift and Dumbwaiter System for Chancery and Staff Residence Complex at Singapore Embassy in Yangon,Ministry of Foreign Affairs,95739.57,Awarded to Suppliers,Myanmar Jardine Schindler Ltd
FOR000ETT16000018,2016-07-08,Provision of Maintenance Services for Security System and Fire Alarm System for Singapore Embassy in Yangon,Ministry of Foreign Affairs,289342,Awarded to Suppliers,BHOLAT- SAFEGUARD COMPANY LIMITED
FOR000ETT16000019,2016-06-03,Provision of Maintenance Services of Building Management System for Singapore Embassy in Yangon,Ministry of Foreign Affairs,0,Awarded to No Suppliers,na
FOR000ETT16000020,2016-05-25,Provision of IT Infrastructure Services to MFA,Ministry of Foreign Affairs,7074300,Awarded to Suppliers,SIIX SINGAPORE PTE. LTD.
FOR000ETT16000021,2016-07-14,"Provision for Maintenance of Building, Mechanical and Electrical Systems at the Consulate-General of the Republic of Singapore in Shanghai",Ministry of Foreign Affairs,383004.29,Awarded to Suppliers,"SHANGHAI SHANGFANG PROPERTY SERVICES CO., LTD"
FOR000ETT16000022,2016-07-28,Provision for Cleaning and Pest Control Services at the Consulate-General of the Republic of Singapore in Shanghai,Ministry of Foreign Affairs,328699.25,Awarded to Suppliers,"GSN PROPERTY SERVICES CO., LTD."
FOR000ETT16000023,2016-06-03,Provision for Landscaping and Snow Removal Services at the Embassy of the Republic of Singapore in Washington.,Ministry of Foreign Affairs,162867.92,Awarded to Suppliers,"Sandoval Landscape Company, LLC"
FOR000ETT16000024,2016-09-21,"Tender for the replacement of Gutter, Eaves and Lanai at Ambassador's Residence in Manila Mission.",Ministry of Foreign Affairs,92290.51,Awarded to Suppliers,DELCON TRADING
FOR000ETT16000026,2016-06-08,Provision for Data point termination and relabelling services for 45 Overseas Missions,Ministry of Foreign Affairs,76528,Awarded to Suppliers,FIBRECOM SYSTEMS PTE LTD
FOR000ETT16000026,2016-06-08,Provision for Data point termination and relabelling services for 45 Overseas Missions,Ministry of Foreign Affairs,135457.5,Awarded to Suppliers,FUTURE SENZE PTE. LTD.
FOR000ETT16000026,2016-06-08,Provision for Data point termination and relabelling services for 45 Overseas Missions,Ministry of Foreign Affairs,52112,Awarded to Suppliers,LANTRO (S) PTE. LTD.
FOR000ETT16000027,2016-06-06,Provision of Security Guard Services for Singapore Consulate in Hong Kong,Ministry of Foreign Affairs,134097.6,Awarded to Suppliers,Securitas Security Services (Hong Kong) Limited
FOR000ETT16000028,2016-07-11,"Provision for the conceptualisation, design and printing of a commemorative book for the MFA Diplomatic Academy",Ministry of Foreign Affairs,97560,Awarded to Suppliers,OXYGEN STUDIO DESIGNS PTE. LTD.
FOR000ETT16000029,2016-07-07,Provision of Cleaning Services for Singapore Embassy in Jakarta,Ministry of Foreign Affairs,160769.74,Awarded to Suppliers,"SINERGI INTEGRA SERVICES, PT"
FOR000ETT16000030,2016-05-25,Provision of rental of Simultaneous Interpretation (SI) Equipment,Ministry of Foreign Affairs,141063,Awarded to Suppliers,CONGRESS RENTAL PTE. LTD.
FOR000ETT16000031,2016-06-09,Provision of Facilities Management Services for Singapore Permanent Mission in Geneva,Ministry of Foreign Affairs,2071051.54,Awarded to Suppliers,Priora FM SA
FOR000ETT16000032,2016-06-09,Provision of Security Services for Singapore Permanent Mission in Geneva,Ministry of Foreign Affairs,1702777.92,Awarded to Suppliers,GPA Guardian Protection SA
FOR000ETT16000033,2016-07-01,"Provision of venue and catering services for the Singapore National Day Reception hosted by the Singapore High Commission in Kuala Lumpur on Thursday, 11 August 2016.",Ministry of Foreign Affairs,95046.34,Awarded to Suppliers,"SHANGRI-LA HOTEL, KUALA LUMPUR"
FOR000ETT16000034,2016-06-08,Renovation of Official Residence,Ministry of Foreign Affairs,2802460.17,Awarded to Suppliers,HAIG CONSTRUCTION MANAGEMENT LIMITED
FOR000ETT16000035,2016-08-03,Provision of Security Guard for deployment at the High Commission in London.,Ministry of Foreign Affairs,281626.52,Awarded to Suppliers,CORPS SECURITY
FOR000ETT16000036,2016-08-10,Invitation to Tender for the Provision of Horticultural services at the Ministry of Foreign Affairs (MFA) and Asia-Europe Foundation (ASEF) Buildings.,Ministry of Foreign Affairs,1211880,Awarded to Suppliers,PRINCE'S LANDSCAPE AND CONSTRUCTION PTE LTD
FOR000ETT16000037,2016-08-16,"Provision for Bollard Maintenance Services at the Embassy of the Republic of Singapore in Vientiane, Laos.",Ministry of Foreign Affairs,85903.87,Awarded to Suppliers,SMART SOLUTIONS SOLE CO. LTD
FOR000ETT16000038,2017-01-09,Replacement of the Card Access System and Provision of Comprehensive Maintenance of the Card Access System at MFA Building,Ministry of Foreign Affairs,829900,Awarded to Suppliers,Willowglen Services Pte Ltd
FOR000ETT16000039,2016-07-13,"Supply, Delivery, Installation and, Configuration of fully functioning brand new mobile devices bundled with mobile data plan subscription for 24 months solution",Ministry of Foreign Affairs,263801.45,Awarded to Suppliers,STARHUB LTD.
FOR000ETT16000040,2016-07-22,Provision of Security Services for Singapore Embassy in Brasilia,Ministry of Foreign Affairs,608951,Awarded to Suppliers,5 ESTRELAS SISTEMAS DE SEGURANCA LTDA
FOR000ETT16000041,2016-07-27,Provision of Event Management services for the S Rajaratnam Lecture 2016,Ministry of Foreign Affairs,79990,Awarded to Suppliers,MACROVIC ENTERPRISE PTE LTD
FOR000ETT16000042,2016-11-01,"Provision for Security Guards at the High Commission of the Republic of Singapore in Canberra, Australia",Ministry of Foreign Affairs,3646712.91,Awarded to Suppliers,MSS Security Pty Limited
FOR000ETT16000043,2016-07-18,"Provision of Mid-Size luxury sedan not exceeding 3000cc for MFA Embassy in Riyadh, Saudi Arabia.",Ministry of Foreign Affairs,87759.14,Awarded to Suppliers,VOLKSWAGEN GROUP SAUDI ARABIA LLC
FOR000ETT16000044,2016-07-21,Provision of Healthcare Insurance for Washington Mission's LRS and Housekeepers,Ministry of Foreign Affairs,167134.96,Awarded to Suppliers,KAISER FOUNDATION HEALTH PLAN OF THE MID ATLANTIC STATES
FOR000ETT16000045,2016-09-20,"Appointment of a consultant firm to conduct a building condition survey covering architectural, structural, mechanical and electrical works at the Consulate-General of the Republic of Singapore in Shanghai, China.",Ministry of Foreign Affairs,61824,Awarded to Suppliers,"SQUIRE MECH (SHANGHAI) CO., LTD"
FOR000ETT16000046,2016-12-27,Renovation services for minor work at 3 Government-owned apartments in New York Permanent Mission,Ministry of Foreign Affairs,701370.13,Awarded to Suppliers,Edge Renovation LLC
FOR000ETT16000047,2016-10-13,Provision of Security Guard Services for Singapore Embassy in Washington,Ministry of Foreign Affairs,417113.57,Awarded to Suppliers,"SECTEK, INC"
